"rownum","Name","ModSellPriceTypesKeys","bool_24"
585,"AttackSpeedOnFullLife",[5],""
586,"CastSpeedOnFullLife",[5],""
587,"CastSpeedOnLowLife",[5],""
588,"Conduit",[8],""
589,"MinionInstability",[7],""
590,"PhysicalAttackDamageTaken",[5],""
591,"BlockPercentAppliedToSpellsOnLowLife",[6],""
592,"MaximumColdResist",[2],""
593,"MeleeAttackerTakesColdDamage",[4],""
594,"RangedAttackDamageTaken",[5],""
595,"MonsterSpeedAndDamageFixup",[],""
596,"PercentDamageToDealToAttacker",[6],""
597,"Nothing",[],""
598,"StanceScavengerRun",[],""
599,"StanceMarakethGeneral",[],""
600,"StanceOrionThrone",[],""
601,"StanceMovementSpeed",[],""
602,"StanceMovementSpeedNoKnockback",[],""
603,"StanceMeleeDistance",[],""
604,"StanceAggroRadius",[],""
605,"StanceSandLeaperHaste",[],""
606,"StanceChieftainRuckus",[],""
607,"StanceSnakeSlither",[],""
608,"StanceVilentaEnrage",[],""
609,"StanceVilentaEnrageMap",[],""
610,"StanceThaneEnrage",[],""
611,"StanceWestBossWalk",[],""
612,"StanceAfflictionDemonRun",[],""
613,"StanceBlightWheelRun",[],""
614,"StanceHarvestStriderRun",[],""
615,"StanceHarvestCatBossProwl",[],""
616,"StanceHarvestCatBossStealth",[],""
617,"StanceHarvestBossVinePhase",[],""
618,"StanceHarvestBrambleHulkRun",[],""
619,"StanceHarvestOshabiCrownOfThorns",[],""
620,"StanceHeistMovementSpeed",[],""
621,"StaceScytheHand",[],""
622,"StanceVelocity",[],""
623,"StanceVelocityAndImmune",[],""
624,"StanceVelocityAndDamageReduction",[],""
625,"StanceVelocityAndDamage",[],""
626,"StanceShellMonster",[],""
627,"StanceShieldUp",[],""
628,"StanceStationary",[],""
629,"StanceSalmonNoESRecharge",[],""
630,"StanceStationaryStunImmune",[],""
631,"BloodBatherPrayingStance",[],""
632,"BloodBatherEnrageStance",[],""
633,"StanceBarrelThrown",[],""
634,"StanceTorturerZombie",[],""
635,"StancePaleFisherman",[],""
636,"StanceMovementSpeedMeleeRange",[],""
637,"StancePatrolGemlingSwordsman",[],""
638,"StancePatrolGemlingArcher",[],""
639,"StancePatrolGemlingBrute",[],""
640,"StanceMedicineWomanHealing",[],""
641,"StanceTwilightSoldierShield",[],""
642,"StanceMaidenParasiteCharge",[],""
643,"StanceCannnotBeStunned",[],""
644,"MonsterGainFrenzyChargeOnKinDeath",[],""
645,"MonsterChanceToIgnite",[],""
646,"MonsterGroundFireOnDeath",[],""
647,"MonsterGroundHolyFireOnDeath",[],""
648,"MonsterCausticCloudOnDeath",[],""
649,"MonsterNecromancerRaisable",[],""
650,"MonsterAuraRange",[],""
651,"MonsterTemporalChainsOnHit",[],""
652,"MonsterEnfeebleOnHit",[],""
653,"MonsterChanceToTemporalChainsOnHit",[],""
654,"MonsterChanceToVulnerabilityOnHit",[],""
655,"MonsterChanceToFlammabilityOnHit",[],""
656,"MonsterAuraAddedColdDamage",[],""
657,"MonsterAuraAddedFireDamage",[],""
658,"MonsterAuraAddedLightningDamage",[],""
659,"MonsterCastsFirestormText",[],""
660,"MonsterCastsPunctureText",[],""
661,"MonsterCastsColdsnapText",[],""
662,"MonsterCastsCriticalWeaknessCurseText",[],""
663,"MonsterCastsElementralWeaknessCurseText",[],""
664,"MonsterCastsEnfeebleCurseText",[],""
665,"MonsterCastsFireballText",[],""
666,"MonsterCastsIceNovaText",[],""
667,"MonsterCastsIceSpearText",[],""
668,"MonsterCastsMoltenShellText",[],""
669,"MonsterCastsProjectileWeaknessCurseText",[],""
670,"MonsterCastsShockNovaText",[],""
671,"MonsterCastsSparkText",[],""
672,"MonsterCastsVulnerabilityCurseText",[],""
673,"MonsterCastsWarlordsMarkCurseText",[],""
674,"MonsterCastsArcticBreathText",[],""
675,"MonsterCastsGlacialCascadeText",[],""
676,"MonsterDetonatesCorpsesText",[],""
677,"MonsterExplodes",[],""
678,"MonsterExplodesOnItsTargetText",[],""
679,"MonsterFiresRainOfArrowsText",[],""
680,"MonsterFiresBurningArrowsText",[],""
681,"MonsterFiresExplosiveArrowText",[],""
682,"MonsterFiresLightningArrowsText",[],""
683,"MonsterFiresCausticArrowsText",[],""
684,"MonsterFiresSplitArrowsText",[],""
685,"MonsterLeapsOntoEnemiesText",[],""
686,"MonsterRaisesUndeadText",[],""
687,"MonsterSummonsExplodingSpawnText",[],""
688,"MonsterSummonsMonkeysText",[],""
689,"MonsterSummonsSkeletonsText",[],""
690,"MonsterSummonsSpawnText",[],""
691,"MonsterUsesEnduringCryText",[],""
692,"MonsterUsesFlickerStrikeText",[],""
693,"MonsterUsesGlacialHammerText",[],""
694,"MonsterUsesGroundSlamText",[],""
695,"MonsterUsesLightningStrikeText",[],""
696,"MonsterUsesPhaseRunText",[],""
697,"MonsterCastsShieldChargeText",[],""
698,"MonsterCastsMassFrenzyText",[],""
699,"MonsterCastsTemporalChainsText",[],""
700,"MonsterCastsFrenzyText",[],""
701,"MonsterCastsViperStrikeText",[],""
702,"MonsterCastsGroundDesecrationText",[],""
703,"MonsterCastsWitherText",[],""
704,"MonsterCastsElementalHitText",[],""
705,"MonsterImmuneInMoltenGoldText",[],""
706,"MonsterCurseCastSpeed",[],""
707,"FrenzyChargeOnCriticalHit",[6],""
708,"GainEnduranceChargeWhenTakeCriticalStrike",[6],""
709,"DisableOffhandSlot",[6],""
710,"MaximumResistances",[4],""
711,"CannotBlockAttacks",[],""
712,"DisplaySocketedGemGetsConcentratedAreaOfEffectLevel",[5],""
713,"PhysicalDamageReductionOnLowLife",[6],""
714,"TotemPhysicalDamageReduction",[],""
715,"GenerateEnduranceChargesForAlliesInPresence",[6],""
716,"GainEnduranceChargeWhenCriticallyHit",[6],""
717,"MonsterGroundIceOnDeath",[],""
718,"MonsterGroundTarOnDeath",[],""
719,"BlindingHit",[5],""
720,"CannotBlind",[],""
721,"DisplaySocketedGemGetsBlindLevel",[5],""
722,"SpellDamageAndMana",[1],""
723,"SpellDamage",[1],""
724,"MapLarger",[],""
725,"MapBranchyDungeon",[],""
726,"MapTotems",[7],""
727,"MapBellyTotems",[],""
728,"MapTotemsMap2Tier",[],""
729,"MapTotemsMapWorlds",[],""
730,"MapCorruptedSideAreaTotems",[7],""
731,"MapMonsterPacksSkeletons",[],""
732,"MapMonsterPacksSkeletonsMap2Tier",[],""
733,"MapMonsterPacksSkeletonsMapWorlds",[],""
734,"MapMonsterPacksSkeletonsStrDexIntMission",[],""
735,"MapMonsterPacksBandits",[],""
736,"MapMonsterPacksBanditsMap2Tier",[],""
737,"MapMonsterPacksGoatmen",[],""
738,"MapMonsterPacksGoatmenMap2Tier",[],""
739,"MapMonsterPacksGoatmenMapWorlds",[],""
740,"MapMonsterPacksSpawnsSeaWitches",[],""
741,"MapMonsterPacksSpawnsSeaWitchesMap2Tier",[],""
742,"MapMonsterPacksSpawnsSeaWitchesStrDexIntMission",[],""
743,"MapMonsterPacksSpawnsSeaWitchesMapWorlds",[],""
744,"MapMonsterPacksUndeadNecromancers",[],""
745,"MapMonsterPacksUndeadNecromancersMap2Tier",[],""
746,"MapMonsterPacksUndeadNecromancersStrDexIntmission",[],""
747,"MapMonsterPacksUndeadNecromancersMapWorlds",[],""
748,"MapMonsterPacksRanged",[],""
749,"MapMonsterPacksRangedMap2Tier",[],""
750,"MapMonsterPacksRangedMapWorlds",[],""
751,"MapMonsterPacksAnimals",[],""
752,"MapMonsterPacksAnimalsMap2Tier",[],""
753,"MapMonsterPacksAnimalsStrDexIntMission",[],""
754,"MapMonsterPacksAnimalsMapWorlds",[],""
755,"MapMonsterPacksDemons",[],""
756,"MapMosnterPacksDemonsMap2Tier",[],""
757,"MapMonsterPacksDemonsStrDexIntMission",[],""
758,"MapMonsterPacksDemonsMapWorlds",[],""
759,"MapMonsterPacksHumanoids",[],""
760,"MapMonsterPacksHumanoidsMap2Tier",[],""
761,"MapMonsterPacksHumanoidsStrDexIntMission",[],""
762,"MapMonsterPacksHumanoidsMapWorlds",[],""
763,"MapMonsterPacksSpidersMap2Tier",[],""
764,"MapMonsterPacksBlackguardsMap2Tier",[],""
765,"MapMonsterPacksSolarisMap2Tier",[],""
766,"MapMonsterPacksSolarisMapWorlds",[],""
767,"MapMonsterPacksLunarisMap2Tier",[],""
768,"MapMonsterPacksLunarisMapWorlds",[],""
769,"MapMonsterPacksGhostsMap2TIer",[],""
770,"MapMonsterPacksGhostsMapWorlds",[],""
771,"MapMonsterPacksKitavaMapWorlds",[],""
772,"MapLargePacks",[],""
773,"MapMagicMonsters",[],""
774,"MapRareMonsters",[],""
775,"MapMoreMonsterPackVariety",[],""
776,"MapMoreMonsterPackVarietyMap2Tier",[],""
777,"MapMoreMonsterPackVarietyMapWorlds",[],""
778,"MapUseChaosPacksWithVariety",[],""
779,"MapTwoBosses",[],""
780,"MapTwoBossesMap2Tier",[],""
781,"MapTwoBossesMapWorlds",[],""
782,"MapCorruptedSideAreaTwoBosses",[],""
783,"MapDangerousBoss",[7],""
784,"MapDangerousBossMap2Tier",[],""
785,"MapDangerousBoss2Map2Tier",[],""
786,"MapDangerousBossMapWorlds",[],""
787,"MapDangerousBoss2MapWorlds",[],""
788,"MapDangerousBossUnique",[],""
789,"MapPathOfEnduranceDangerousBoss",[],""
790,"MapCorruptedSideAreaDangerousBoss",[7],""
791,"MapMassiveBossMap2Tier",[],""
792,"MapMassiveBoss2Map2Tier",[],""
793,"MapMassiveBossMapWorlds",[],""
794,"MapMassiveBoss2MapWorlds",[],""
795,"MapMassiveBossMechanicalTotems",[],""
796,"MapMonsterLifeLeechImmunityMap2Tier",[],""
797,"MapMonsterLifeLeechImmunityMapWorlds",[],""
798,"MapMonsterStatusAilmentImmunityMap2Tier",[],""
799,"MapMonsterStatusAilmentImmunityMapWorlds",[],""
800,"MapMonsterAvoidShock",[8],""
801,"MapMonsterFireResistance",[],""
802,"MapMonsterFireResistanceMap2Tier",[],""
803,"MapMonsterColdResistance",[],""
804,"MapMonsterColdResistanceMap2Tier",[],""
805,"MapMonsterLightningResistance",[],""
806,"MapMonsterLightningResistanceMap2Tier",[],""
807,"MapMonsterPhysicalResistance",[],""
808,"MapMonsterPhysicalResistanceMap2Tier",[],""
809,"MapMonsterPhysicalResistanceMapWorlds",[],""
810,"MapCorruptedSideAreaMonsterPhysicalResistance",[],""
811,"MapMonsterCannotBeStunned",[],""
812,"MapMonsterCannotBeStunnedMap2Tier",[],""
813,"MapMonsterCannotBeStunnedMapWorlds",[],""
814,"MapCorruptedSideAreaMonsterCannotBeStunned",[],""
815,"MapMonsterUnwavering",[],""
816,"MapMonsterLife",[],""
817,"MapMonsterLifeMap2Tier",[],""
818,"MapMonsterLifeMapWorlds",[],""
819,"MapCorruptedSideAreaMonsterLife",[],""
820,"MapMonsterDamage",[],""
821,"MapMonsterDamageMap2Tier",[],""
822,"MapMonsterDamageMapWorlds",[],""
823,"MapCorruptedSideAreaMonsterDamage",[],""
824,"MapMonsterFireDamage",[],""
825,"MapMonsterFireDamageMap2Tier",[],""
826,"MapMonsterFireDamageMapWorlds",[],""
827,"MapMonsterFireDamage2",[],""
828,"MapMonsterFireDamage2Map2Tier",[],""
829,"MapMonsterFireDamage2MapWorlds",[],""
830,"MapCorruptedSideAreaMonsterFireDamage",[],""
831,"MapMonsterColdDamage",[],""
832,"MapMonsterColdDamageMap2Tier",[],""
833,"MapMonsterColdDamageMapWorlds",[],""
834,"MapMonsterColdDamage2",[],""
835,"MapMonsterColdDamage2Map2Tier",[],""
836,"MapMonsterColdDamage2MapWorlds",[],""
837,"MapCorruptedSideAreaMonsterColdDamage",[],""
838,"MapMonsterLightningDamage",[],""
839,"MapMonsterLightningDamageMap2Tier",[],""
840,"MapMonsterLightningDamageMapWorlds",[],""
841,"MapMonsterLightningDamage2",[],""
842,"MapMonsterLightningDamage2Map2Tier",[],""
843,"MapMonsterLightningDamage2MapWorlds",[],""
844,"MapCorruptedSideAreaMonsterLightningDamage",[],""
845,"MapMonsterChaosDamage2MapWorlds",[],""
846,"MapMonsterFast",[],""
847,"MapMonsterFastMap2Tier",[],""
848,"MapMonsterFastMapWorlds",[],""
849,"MapCorruptedSideAreaMonsterFast",[],""
850,"MapMonsterFrenzy",[],""
851,"MapMonsterFrenzyMap2Tier",[],""
852,"MapMonsterEndurance",[],""
853,"MapMonsterEnduranceMap2Tier",[],""
854,"MapMonsterPower",[],""
855,"MapMonsterPowerMap2Tier",[],""
856,"MapMonsterPhysicalReflection",[],""
857,"MapMonsterPhysicalReflectionMap2Tier",[],""
858,"MapMonsterPhysicalReflectionMapWorlds",[],""
859,"MapMonsterElementalReflection",[],""
860,"MapMonsterElementalReflectionMap2Tier",[],""
861,"MapMonsterElementalReflectionMapWorlds",[],""
862,"MapMonsterMultipleProjectiles",[],""
863,"MapMonsterMultipleProjectilesMap2Tier",[],""
864,"MapMonsterMultipleProjectilesMapWorlds",[],""
865,"MapCorruptedSideAreaMonsterMultipleProjectiles",[],""
866,"MapMonsterAreaOfEffect",[],""
867,"MapMonsterAreaOfEffectMap2Tier",[],""
868,"MapMonsterAreaOfEffectMapWorlds",[],""
869,"MapCorruptedSideAreaMonsterAreaOfEffect",[],""
870,"MapMonsterCriticalStrikesAndDamage",[],""
871,"MapMonsterCriticalStrikesAndDamageMap2Tier",[],""
872,"MapMonsterCriticalStrikesAndDamageMapWorlds",[],""
873,"MapCorruptedSideAreaMonsterCriticalStrikesAndDamage",[],""
874,"MapPlayerCurseWarlordsMark",[],""
875,"MapPlayerCurseElementalWeakness",[],""
876,"MapPlayerCurseElementalWeaknessMap2Tier",[],""
877,"MapPlayerCurseElementalWeakness2Map2Tier",[],""
878,"MapPlayerCurseElementalWeaknessMapWorlds",[],""
879,"MapPlayerCurseElementalWeakness2MapWorlds",[],""
880,"MapCorruptedSideAreaPlayerCurseElementalWeakness",[],""
881,"MapPlayerCurseVulnerability",[],""
882,"MapPlayerCurseVulnerabilityMap2Tier",[],""
883,"MapPlayerCurseVulnerability2Map2Tier",[],""
884,"MapPlayerCurseVulnerabilityMapWorlds",[],""
885,"MapPlayerCurseVulnerability2MapWorlds",[],""
886,"MapCorruptedSideAreaPlayerCurseVulnerability",[],""
887,"MapPlayerCurseEnfeeblement",[],""
888,"MapPlayerCurseEnfeeblementMap2Tier",[],""
889,"MapPlayerCurseEnfeeblement2Map2Tier",[],""
890,"MapPlayerCurseEnfeeblementMapWorlds",[],""
891,"MapPlayerCurseEnfeeblement2MapWorlds",[],""
892,"MapCorruptedSideAreaPlayerCurseEnfeeblement",[],""
893,"MapPlayerCurseTemporalChains",[],""
894,"MapPlayerCurseTemporalChainsMap2Tier",[],""
895,"MapPlayerCurseTemporalChains2Map2Tier",[],""
896,"MapPlayerCurseTemporalChainsMapWorlds",[],""
897,"MapPlayerCurseTemporalChains2MapWorlds",[],""
898,"MapCorruptedSideAreaPlayerCurseTemporalChains",[],""
899,"MapPlayerCursePunishmentMap2Tier",[],""
900,"MapPlayerCursePunishment2Map2Tier",[],""
901,"MapPlayerNoRegen",[],""
902,"MapPlayerNoRegenMap2Tier",[],""
903,"MapPlayerNoRegenMapWorlds",[],""
904,"MapPlayerNoLifeESRegen",[],""
905,"MapPlayerNoLifeESRegenMap2Tier",[],""
906,"MapPlayerNoLifeESRegenMapWorlds",[],""
907,"MapPlayerReducedRegen",[],""
908,"MapPlayerReducedRegenMap2Tier",[],""
909,"MapPlayerReducedRegenMapWorlds",[],""
910,"MapCorruptedSideAreaPlayerReducedRegen",[],""
911,"MapPlayerBloodMagic",[],""
912,"MapPlayerBloodMagicMap2Tier",[],""
913,"MapPlayerElementalEquilibrium",[],""
914,"MapPlayerElementalEquilibriumMap2Tier",[],""
915,"MapPlayerElementalEquilibriumMapWorlds",[],""
916,"MapCorruptedSideAreaPlayerElementalEquilibrium",[],""
917,"MapPlayerMaxResists",[],""
918,"MapPlayerMaxResistsMap2Tier",[],""
919,"MapPlayerMaxResistsMapWorlds",[],""
920,"MapCorruptedSideAreaPlayerMaxResists",[],""
921,"MapPlayerContinuousDamage",[],""
922,"MapBurningGround",[],""
923,"MapBurningGroundMap2Tier",[],""
924,"MapBurningGroundMapWorlds",[],""
925,"MapChilledGround",[],""
926,"MapChilledGroundMap2Tier",[],""
927,"MapChilledGroundMapWorlds",[],""
928,"MapTarredGround",[],""
929,"MapTarredGroundMap2Tier",[],""
930,"MapTarredGroundMapWorlds",[],""
931,"MapShockedGround",[],""
932,"MapShockedGroundMap2Tier",[],""
933,"MapShockedGroundMapWorlds",[],""
934,"MapDesecratedGround",[],""
935,"MapDesecratedGroundMap2Tier",[],""
936,"MapDesecratedGroundMapWorlds",[],""
937,"MapCorruptedSideAreaDesecratedGround",[],""
938,"MapMonstersBaseSelfCriticalMultiplierMap2Tier",[],""
939,"MapMonstersBaseSelfCriticalMultiplierMapWorlds",[],""
940,"MapWolfUniqueMagicMonsters",[],""
941,"MapWolfUniqueRareMonsters",[],""
942,"MapPerandusUniqueRareMonsters",[],""
943,"MapProphecyTempestQuantityRarity",[],""
944,"MapPlayersGainReducedFlaskCharges",[],""
945,"MapPlayersGainReducedFlaskChargesMapWorlds",[],""
946,"MapMonstersCurseEffectOnSelfFinal",[],""
947,"MapMonstersCurseEffectOnSelfFinalMapWorlds",[],""
948,"MapMonstersChanceToInflictStatusAilments",[],""
949,"MapMonstersChanceToInflictStatusAilmentsMapWorlds",[],""
950,"MapMonsterPacksAbomination",[],""
951,"MapMonsterPacksAbominationMapWorlds",[],""
952,"MapMonstersCantBeSlowedOrTaunted",[],""
953,"MapMonstersCantBeSlowedOrTauntedMapWorlds",[],""
954,"MapMonstersAllDamageAlwaysIgnites",[],""
955,"MapMonstersAllDamageAlwaysIgnitesMapWorlds",[],""
956,"MapCorruptedSideAreaAllDamageAlwaysIgnites",[],""
957,"MapMonstersAllResistances",[],""
958,"MapCorruptedSideAreaMonstersAllResistances",[],""
959,"MapMonstersAllResistancesMapWorlds",[],""
960,"MapMonstersAvoidPoisonBleedBlind",[],""
961,"MapMonstersAvoidPoisonBleedBlindMapWorlds",[],""
962,"MapMonstersAvoidAilmentsMapWorlds",[],""
963,"MapPlayersPointBlank",[],""
964,"MapPlayersPointBlankMapWorlds",[],""
965,"MapPlayersBlockAndArmour",[],""
966,"MapPlayersBlockAndArmourMapWorlds",[],""
967,"MapMonsterAccuracyPlayersUnlockyDodge",[],""
968,"MapMonsterAccuracyPlayersUnlockyDodgeMapWorlds",[],""
969,"MapMonsterAllBossesAtOnceMaven",[],""
970,"MapPlayersAoERadius",[],""
971,"MapPlayersAoERadiusMapWorlds",[],""
972,"MapCorruptedSideAreaVesselDropBuff",[],""
973,"MapCorruptedSideAreaVesselFragmentDrop",[],""
974,"MapCorruptedSideAreaVesselUberFragmentDrop",[],""
975,"MapCorruptedSideAreaVesselLevelledGemDrop",[],""
976,"MapCorruptedSideAreaVesselDoubleImplicitDrop",[],""
977,"MapCorruptedSideAreaVesselSingleImplicitDrop",[],""
978,"MapCorruptedSideAreaVesselFossilDrop",[],""
979,"MapCorruptedSideAreaVesselProphecyDrop",[],""
980,"MapCorruptedSideAreaVesselDivinationCardDrop",[],""
981,"MapCorruptedSideAreaVesselTempleItemDrop",[],""
982,"MapCorruptedSideAreaVesselVaalOrbDrop",[],""
983,"MonsterMapBoss",[],""
984,"MonsterMapBossExtraForms",[],""
985,"ExpeditionUnaffectedByRemnants",[],""
986,"BossHealOnPlayerDeath",[],""
987,"MonsterWbDrops",[],""
988,"MonsterDescentBoss",[],""
989,"MonsterDescent2Boss",[],""
990,"MonsterDescent2FinalBoss",[],""
991,"MonsterAbyssDropModifiers",[],""
992,"MonsterBetrayalRankModifiers",[],""
993,"MapNoMonsters",[],""
994,"MapChestItemQuantity",[],""
995,"MapChestItemRarity",[7],""
996,"MapPoisoning",[],""
997,"MapPoisoningMap2Tier",[],""
998,"MapPoisoningMapWorlds",[],""
999,"MapCorruptedSideAreaPoisoning",[],""
1000,"MapDropNoItems",[],""
1001,"MapDisplayInhabitedByBeasts",[],""
1002,"MapDisplayBossDropsAdditionalMaps",[7],""
1003,"MonsterAuraAlwaysCrit",[],""
1004,"MonsterAuraEvasion",[],""
1005,"MonsterNecromancerRaritiesRaised",[],""
1006,"MonsterUsesShockwaveText",[],""
1007,"MonsterUsesMassEnduranceText",[],""
1008,"MonsterUsesMassPowerText",[],""
1009,"FacebreakerPhysicalUnarmedDamage",[7],""
1010,"DisplaySocketedGemGetsIncreasedAreaOfEffectLevel",[5],""
1011,"EnemiesCantLifeLeech",[5],""
1012,"ExtraGore",[],""
1013,"OneSocketEachColour",[4],""
1014,"BlockWhileDualWielding",[5],""
1015,"MaximumMinionCount",[6],""
1016,"MaximumMinionCountAndMinionLife",[6],""
1017,"MaximumSpectreCount",[],""
1018,"MaximumZombieCount",[],""
1019,"MaximumSkeletonCount",[],""
1020,"MinionGlobalSkillLevel",[6],""
1021,"SkeletonSpeedOld",[6],""
1022,"SkeletonMovementSpeed",[5],""
1023,"SkeletonAttackSpeed",[5],""
1024,"SkeletonCastSpeed",[5],""
1025,"ManaReservationReduced",[7],""
1026,"DisplaySocketedGemGetsBloodMagic",[5],""
1027,"DisplaySocketedGemGetsFlee",[5],""
1028,"AttackerTakesLightningDamage",[4],""
1029,"PhysicalDamageConvertToChaos",[7],""
1030,"PhysicalDamageConvertToChaosImplicit",[7],""
1031,"PhysicalDamageConvertToChaosPerLevel",[7],""
1032,"ReservesLife",[5],""
1033,"StatLifeReservation",[5],""
1034,"ChaosInoculation",[8],""
1035,"PhysicalDamagePercentTakesAsChaosDamage",[7],""
1036,"ChinSolPhysicalBowDamageAtCloseRange",[6],""
1037,"ChinSolCloseRangeKnockBack",[4],""
1038,"PercentDamageGoesToMana",[5],""
1039,"LightningDamageTakenRecoupedAsLife",[],""
1040,"FireDamageTakenRecoupedAsLife",[],""
1041,"ColdDamageTakenRecoupedAsLife",[],""
1042,"ChaosDamageTakenRecoupedAsLife",[],""
1043,"LightningDamageTakenRecoupedAsMana",[],""
1044,"FireDamageTakenRecoupedAsMana",[],""
1045,"ColdDamageTakenRecoupedAsMana",[],""
1046,"ChaosDamageTakenRecoupedAsMana",[],""
1047,"LightningDamageTakenRecoupedAsEnergyShield",[],""
1048,"FireDamageTakenRecoupedAsEnergyShield",[],""
1049,"ColdDamageTakenRecoupedAsEnergyShield",[],""
1050,"ChaosDamageTakenRecoupedAsEnergyShield",[],""
1051,"QuillRainWeaponDamageFinalPercent",[6],""
1052,"ChanceToIgnite",[6],""
1053,"IgniteDuration",[5],""
1054,"PhysicalDamageTakenAsFirePercent",[7],""
1055,"PhysicalDamageTakenAsFireAndLightningPercent",[7],""
1056,"FireDamageTakenAsPhysicalNegate",[7],""
1057,"FireDamageTakenAsPhysical",[7],""
1058,"AttackerTakesFireDamage",[4],""
1059,"AvoidIgnite",[5],""
1060,"RangedWeaponPhysicalDamagePlusPercent",[5],""
1061,"PhysicalDamageTakenPercentToReflect",[6],""
1062,"AdditionalBlock",[5],""
1063,"LeechEnergyShieldInsteadofLife",[8],""
1064,"BlockWhileDualWieldingClaws",[5],""
1065,"ArmourPercentVsProjectiles",[5],""
1066,"BlockVsProjectiles",[5],""
1067,"MonsterBlock",[],""
1068,"MonsterBlockNoFlinch",[],""
1069,"CannotLeech",[4],""
1070,"DewathsHidePhysicalDamageDealt",[4],""
1071,"DisplaySocketedGemsGetReducedReservation",[5],""
1072,"MonsterSpellDamage",[],""
1073,"ChanceToFreeze",[6],""
1074,"FrozenMonstersTakeIncreasedDamage",[7],""
1075,"IncreasedIntelligenceRequirements",[4],""
1076,"DisplaySocketedGemsGetAddedChaosDamage",[5],""
1077,"EnergyShieldGainedOnBlockBasedOnArmour",[8],""
1078,"LocalPoisonOnHit",[5],""
1079,"CannotCausePoison",[],""
1080,"SkeletonDuration",[5],""
1081,"IncreasedStrengthRequirements",[4],""
1082,"IncreasedDexterityRequirements",[4],""
1083,"StrengthRequirements",[4],""
1084,"DexterityRequirements",[4],""
1085,"IntelligenceRequirements",[4],""
1086,"StrengthIntelligenceRequirements",[4],""
1087,"SpellDamageTakenOnLowMana",[4],""
1088,"EvasionOnFullLife",[5],""
1089,"ReflectCurses",[5],""
1090,"FlaskCurseImmunity",[2],""
1091,"MonsterCastsEtherealKnivesText",[],""
1092,"MonsterThrowsBeartrapsText",[],""
1093,"MonsterCastsLightningThornsText",[],""
1094,"MonsterThrowsFireBombsText",[],""
1095,"MonsterThrowsPoisonBombsText",[],""
1096,"MonsterThrowsChaosBombsText",[],""
1097,"MonsterCastsFreezingPulseText",[],""
1098,"MonsterCleavesText",[],""
1099,"MonsterFiresIceShotArrowsText",[],""
1100,"MonsterCastsConductivityText",[],""
1101,"MonsterCastsFlammabilityText",[],""
1102,"MonsterCastsAugmentedFireballsText",[],""
1103,"MonsterChannelsLightningText",[],""
1104,"MonsterCastsArcText",[],""
