"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool_100"
194,"SuperchargedSlamPlayer",4,"[605,1986,18717,22281]","[17726,17959,17965,16418,17610,18258]","[16,60,3,3,1000,1000]",1,0.0927,0,[],""
195,"SuperchargedSlamAftershockPlayer",18,[20688],"[17726,18298,18320]","[12,4,250]",1,0.0927,0,[],""
196,"EvasiveStrikePlayer","",[],"[1228,17522]","[8,27]",1,0.0927,0,[],""
197,"GaleStrikePlayer","","[104,17925,605,18585]","[17957,17956,17958,18427,17726,17729,18578,18639,20364]","[200,-90,60,150,60,7,-70,160,60]",1,0.0927,0,[],""
198,"BladeDancePlayer","",[],"[1228,17522]","[5,20]",1,0.0927,0,[],""
199,"ClawRakePlayer","","[9141,104]","[392,10042,17522]","[200,400,9]",1,0.0927,0,[],""
200,"SpinningFlailPlayer","",[],"[1228,1229]","[5,-50]",1,0.0927,0,[],""
201,"VolcanicFissurePlayer","","[605,22026]","[349,1100,16248,9703,21582]","[12000,60,8,-30,8]",1,0.0927,0,[],""
202,"AxeExecutePlayer","",[],[],[],1,0.0927,0,[],""
203,"AxeLeapingChopPlayer","",[],[16610],[150],1,0.0927,0,[],""
204,"AxeWhirlingSlashPlayer","",[],[],[],1,0.055,0,[],""
205,"AxeRaisedChopPlayer","",[],[],[],1,0.0927,0,[],""
206,"AxeHeavyCleavePlayer","",[],"[1228,1100]","[30,100]",1,0.0927,0,[],""
207,"GlacialCascadePlayer",15,"[1324,605,18585]","[2090,1101,17726,17516,18241,17954,17955,18578,18639,20364]","[8,60,5,30,48,6,125,-70,160,60]",1,0.055,0,[],""
208,"GlacialCascadeLastSpikePlayer",14,"[2595,18501,20688]","[18152,17726,18530]","[20,2,350]",1,0.055,0,"[2090,18241]",1
209,"StaffConsecratePlayer","",[18585],"[349,17726,18578,18639,20364]","[8000,22,-70,160,60]",1,0.055,0,[],""
210,"WandArcaneSurgePlayer","",[],[349],[4000],1,0.0927,0,[],""
211,"UnleashPlayer","",[18585],"[349,17970,18578,18639,20364]","[4000,2,-70,160,60]",1,0.0927,0,[],""
212,"WaveOfFrostPlayer","",[605],"[1101,17726,17522]","[80,60,-20]",1,0.0927,0,[],""
213,"SwordLungePlayer","",[],[17522],[37],1,0.0927,0,[],""
214,"RapidShotPlayer",55,"[488,18349,18435,18673,4430,6490,10056,18473,8811,12816,18585,21236]","[18434,1100,19156,18426,18483,18487,18488,18489,18490,18506,18578,18639,20219,20220,20221,20222]","[60,60,200,1,100,100,1,8,300,30,-70,160,800,240,7,6]",0.33,0.0276,0.0107,[],""
215,"RapidShotAmmoPlayer",78,"[18484,18585,2899,20688]","[17896,18578,18639,20364,20624]","[1000,-30,160,60,-50]",1,0.055,0,[],""
216,"ArmourPiercingBoltsPlayer",55,"[488,18349,18435,18673,4430,6490,10056,18473,8811,12816,18585]","[18434,18483,18487,18488,18489,18490,18506,18475,18578,18639]","[60,100,100,1,8,300,30,1,-70,160]",1,0.055,0,[],""
217,"ArmourPiercingBoltsAmmoPlayer",78,"[18484,18585,2899,20688]","[17896,18578,18639,20364]","[1000,-30,160,60]",1,0.055,0,[],""
218,"IceShardsPlayer",55,"[488,18349,18435,4430,6490,10056,18473,13975,18514,8811,12816,18585,18673,21237]","[18434,1101,18483,18487,18490,18488,18489,18506,18578,18639]","[60,60,100,100,500,2,10,30,-70,160]",1,0.055,0,[],""
219,"IceShardsShardPlayer",59,"[605,20688]","[1101,18503,17726,18504,18505]","[40,8,14,700,16]",1,0.055,0,"[8811,18506,18408]",""
220,"IceShardsAmmoPlayer",78,"[18484,18585,2899,20688]","[18408,17896,18578,18639,20364]","[16,1000,-30,160,60]",1,0.055,0,[],""
221,"ShockburstRoundsPlayer",55,"[488,18349,18435,18673,4430,6490,10056,18473,8811,12816,18585,1323]","[18434,1102,18483,18487,18488,18489,18490,18578,18639,17945]","[60,40,100,100,1,8,300,-70,160,-100]",1,0.055,0,[],""
222,"ShockburstRoundsExplosionPlayer",46,"[605,20688]","[1102,17726]","[60,18]",1,0.055,0,"[8811,18408]",1
223,"ShockburstRoundsAmmoPlayer",78,"[18484,18585,2899,20688,21238]","[17896,18578,18639,20364,20624]","[1000,-30,160,60,-20]",1,0.055,0,[],""
224,"IceStrikePlayer",33,[605],"[16248,19791,1101,17937]","[10,1,80,30]",1,0.0927,0,[],""
225,"IceStrikeThirdAttackPlayer",13,[20965],"[17920,1228]","[-50,7]",1,0.0927,0,[],1
226,"CometPlayer","","[605,1986]","[17576,17926,17941,17726]","[30,1000,470,28]",7.11,0.14,0.0082,[],""
227,"BladeNovaPlayer","",[488],"[10276,10352,6712,349]","[40,1,50,8000]",2.1717,0.14,0.0068,[],""
228,"FlameSlicePlayer","",[],"[1228,1100]","[40,80]",1,0.0927,0,[],""
229,"RingOfBladesPlayer","",[],"[349,17531,17532]","[10000,20,5]",1,0.0927,0,[],""
230,"ComboKnifeThrowPlayer","","[488,2747]","[10276,10352,6712,349,18388,17538,17539]","[40,1,30,6000,3,1,2]",2.1717,0.14,0.0068,[],""
231,"ComboKnifeThrowSecondComboPlayer","",[],[18388],[2],1,0.0927,0,[],""
232,"ComboKnifeThrowThirdComboPlayer","",[],[1209],[-30],1,0.0927,0,[],""
233,"TripleSlashPlayer",8,[9141],[16248],[10],1,0.0927,0,[],""
234,"TripleSlashThirdHitPlayer",9,[],[],[],1,0.0927,0,[],""
235,"HyperSlashPlayer","",[],[16248],[10],1,0.0927,0,[],""
236,"HyperSlashFinalHitPlayer","",[],[],[],1,0.0927,0,[],""
237,"ShadowDashPlayer","","[1986,9141]","[17894,16248,17937]","[100,10,60]",1,0.0927,0,[],""
238,"ShadowAmbushPlayer","",[1986],[],[],1,0.0927,0,[],""
239,"RipwireBallistaPlayer",71,"[18958,860,9918,18585,13538,2899,18665,18667]","[868,866,18701,18707,18704,872,18578,18639,20364]","[80,16000,500,1600,80,1,-70,160,60]",1.86,0.2735,0,[],""
240,"ManaTempestPlayer","","[2899,17974,9315,18585,21363]","[17553,17726,18578,18639,20364]","[30,26,-70,160,60]",1,0.0927,0,[],""
241,"KillingPalmPlayer","","[578,17952,1713,696,605]","[16248,17937,557,19082]","[10,65,700,100]",1.86,0.2735,0,[],""
242,"ShatteringPalmPlayer",2,"[696,605]","[16248,17937,557,17726]","[10,65,900,38]",1.86,0.2735,0,[],""
243,"VolcanoPlayer",16,"[605,805,1986,2408,18200,18716,18585]","[349,17595,17596,18302,18303,17600,17610,18258,17726,6712,17729,18578,18639,20364]","[10000,500,4,150,4,1,600,500,12,80,30,-70,160,80]",3.12,0.14,0.0068,[],""
244,"VolcanoProjectilePlayer",3,"[488,20688]","[18388,17726]","[3,-4]",3.12,0.2735,0,[],""
245,"VolcanoSlamPlayer",0,"[488,20688]","[18388,17726,18299]","[3,-4,20]",2.08,0.055,0,[],""
246,"SummonWolfCompanionPlayer","",[18585],"[447,649,18578,18639,20364]","[8,-50,-70,160,60]",1,0.0927,0,[],""
247,"SpinningThrowPlayer","",[488],"[17725,17726]","[150,8]",1,0.055,0,[],""
248,"SpiralVolleyPlayer","","[488,854,18349,20370,4430,6490]","[18388,17726,20256,20255,20342,16610]","[25,60,100,30,1,400]",1,0.0927,0,[],""
249,"BearMaulPlayer",12,[605],"[18238,16248,17518,557,1228,19539,18337]","[600,5,15,700,9,1,5]",3.1,0.0927,0,[],""
250,"BearMaulStandingPlayer",0,[],[],[],3.1,0.0927,0,[],""
251,"WyvernMaulPlayer","",[],[],[],1,0.055,0,[],""
252,"ShadowThiefSlashPlayer","",[],"[17889,17522]","[6,42]",1,0.055,0,[],""
253,"LeapingAxeCatchPlayer","",[],[18427],[50],1,0.055,0,[],""
254,"StormBladePlayer","",[605],"[2090,1101,16248,17726,17516,18241,17954,17955]","[9,60,10,5,30,36,6,125]",1,0.055,0,[],""
255,"StormBladeBlastPlayer","",[],"[17726,18152]","[5,22]",1,0.055,0,[],""
256,"PlungingBladePlayer",8,[],"[17726,16248,17911,1100]","[16,20,6,80]",1,0.055,0,[],""
257,"PlungingBladeExplosionPlayer",5,[],[3752],[-40],1,0.055,0,[],""
258,"WolfHowlPlayer","",[],"[349,17915]","[6000,10]",0.416,0.1215,0,[],""
259,"SpiralThrowPlayer","",[488],"[17725,17726,17947,17948,17949,17950,17951]","[150,8,48,50,15,15,10]",1,0.055,0,[],""
260,"WolfLeapAttackPlayer","","[605,9141]","[17937,17978,557,16248,17522,18130,18149]","[60,33,1000,15,8,7,50]",1,0.055,0,[],""
261,"LightningBoltPlayer","","[605,18585]","[18656,17726,18578,18639,20364]","[200,8,-70,160,60]",2.3,0.14,0.0068,[],""
262,"UniqueBreachLightningBoltPlayer","","[605,18585]","[18656,17726,18578,18639,20364,20927]","[200,8,-70,160,60,100]",2.3,0.14,0.0068,[],""
263,"BearRampagePlayer","",[605],"[18326,18327,18238,17726,18258,18320,18339,18648]","[12,300,600,22,1300,300,650,55]",3.1,0.0927,0,[],""
264,"SpearThrowPlayer","","[488,4430,6490,10056,18585,18349]","[18578,18639,20364,1749]","[-70,160,60,105]",1,0.055,0,[],""
265,"SpearThrowFrenzyChargePlayer",5,"[605,20688]",[17726],[20],1,0.055,0,[],1
266,"LightningStormPlayer","","[8811,18585]","[17726,17993,17994,17995,18656,349,18578,18639,20364]","[18,1,50,400,400,10000,-70,160,60]",0.6893,0.14,0.0082,[],""
267,"BearSlamPlayer",12,[605],"[17726,18238,18427,18320]","[35,600,300,500]",3.1,0.0927,0,[],""
268,"BearSlamStandingPlayer",0,[],[16610],[-500],3.1,0.0927,0,[],""
269,"BearWarcryMetaPlayer","",[18259],[18239],[600],1,0.055,0,[],""
270,"SupportBearWarcryPlayer","",[],"[18172,423]","[100,50]",1,0.055,0,[],""
271,"MetaCastOnShockPlayer","","[18287,18288,2899]",[18183],[100],1,0.055,0,[],""
272,"MetaCastOnFreezePlayer","","[18287,18288,2899]",[18184],[1000],1,0.055,0,[],""
273,"MetaCastOnIgnitePlayer","","[18287,18288,2899]",[18185],[200],1,0.055,0,[],""
274,"MetaCastOnMeleeKillPlayer","","[18287,18288,2899]",[18186],[300],1,0.055,0,[],""
275,"MetaCastOnDeathPlayer","","[18287,18310,2899]","[18187,18181]","[100,100]",1,0.055,0,[],""
276,"MetaCastOnCritPlayer","","[18287,18288,2899]",[18190],[100],1,0.055,0,[],""
277,"MetaCastWhenDamageTakenPlayer","","[18287,18288]",[18189],[30],1,0.055,0,[],""
278,"MetaCastWhenStunnedPlayer","","[18287,18288]",[18188],[50],1,0.055,0,[],""
279,"MetaManaforgedShotsPlayer","",[],[],[],1,0.055,0,[],""
280,"SupportExploitWeaknessPlayer","",[19830],[18247],[40],1,0.055,0,[],""
281,"SupportDevastatePlayer","",[18250],[],[],1,0.055,0,[],""
282,"SupportMetaCastOnShockPlayer","","[18182,18287,20239]",[18180],[10],1,0.055,0,[],""
283,"SupportMetaCastOnFreezePlayer","","[18182,18287,20239]",[18180],[10],1,0.055,0,[],""
284,"SupportMetaCastOnIgnitePlayer","","[18182,18287,20239]",[18180],[10],1,0.055,0,[],""
285,"SupportMetaCastOnMeleeKillPlayer","","[18182,18287,20239]","[18180,18206]","[10,50]",1,0.055,0,[],""
286,"SupportMetaCastOnDeathPlayer","","[18182,18287,18310,20239]",[18206],[150],1,0.055,0,[],""
287,"SupportMetaCastOnCritPlayer","","[18182,18287,20239]","[18206,18180]","[-20,10]",1,0.055,0,[],""
288,"SupportMetaCastWhenDamageTakenPlayer","","[18182,18287]",[18180],[10],1,0.055,0,[],""
289,"SupportMetaCastWhenStunnedPlayer","","[18182,18287]",[18180],[10],1,0.055,0,[],""
290,"SupportMetaManaforgedShotsPlayer","","[18182,21293]",[21294],[35],1,0.055,0,[],""
291,"MetaBarrierInvocationPlayer","",[2899],"[18181,18286]","[500,10]",1,0.055,0,[],""
292,"SupportBarrierInvocationPlayer","","[18182,18290,20239]",[18180],[10],1,0.055,0,[],""
293,"MetaElementalInvocationPlayer","",[2899],"[18181,20112,20113,20114]","[500,100,200,1000]",1,0.055,0,[],""
294,"SupportElementalInvocationPlayer","","[18182,18290,20239]",[18180],[10],1,0.055,0,[],""
295,"MetaCastOnDodgePlayer","","[18287,18288,2899]",[18300],[200],1,0.055,0,[],""
296,"SupportMetaCastOnDodgePlayer","","[18182,18287,20239]",[18180],[10],1,0.055,0,[],""
297,"MetaCastWhileChannellingPlayer","","[18287,18288]","[18304,18305]","[60,25]",1,0.055,0,[],""
298,"SupportMetaCastWhileChannellingPlayer","","[18182,18287]",[18180],[10],1,0.055,0,[],""
299,"MetaCastOnMeleeStunPlayer","","[18287,18288,2899]","[18306,18307]","[200,1000]",1,0.055,0,[],""
300,"SupportMetaCastOnMeleeStunPlayer","","[18182,18287,20239]",[18180],[10],1,0.055,0,[],""
301,"MtxCoinFlipInnocencePlayer","",[2899],[],[],1,0.055,0,[],""
302,"MtxCoinFlipPerandusPlayer","",[2899],[],[],1,0.055,0,[],""
303,"MtxCoinFlipSinPlayer","",[2899],[],[],1,0.055,0,[],""
304,"MtxCoinFlipSilverPlayer","",[2899],[],[],1,0.055,0,[],""
305,"MtxRaccoonTrashPlayer","",[2899],[],[],1,0.055,0,[],""
306,"LingeringIllusionPlayer",39,[2899],[],[],1,0.055,0,[],""
307,"LingeringIllusionSpawnPlayer",52,"[18342,19075,20785,2899]","[349,19069]","[600,20]",1,0.055,0,[],""
308,"GhostDancePlayer","","[2899,22453]",[8456],[5],1,0.055,0,[],""
309,"BindSpectrePlayer","",[2899],[649],[-82],1,0.055,0,[],""
310,"DominatingAuraPlayer",12,[],[18353],[1],1,0.055,0,[],""
311,"DominatingAuraMinionPlayer",27,[],[16437],[-30],1,0.055,0,[],""
312,"ShroudPlayer","",[],"[349,18382,18383]","[3000,50,100]",1,0.055,0,[],""
313,"UnloadAmmoPlayer",78,"[19736,18484,18585,2899,22641]","[17896,18578,18639,20364,18408]","[1000,-30,160,60,7]",1,0.055,0,[],""
314,"ExplosiveGrenadePlayer","","[488,16247,4430,605,18484,18394,18585,6490,1986,20784]","[17896,18434,22302,1100,18578,18639,20364,1850,22118]","[1000,90,3000,80,-70,160,60,30,15]",1,0.055,0,[],""
315,"FlashGrenadePlayer","","[488,16247,4430,605,18484,8811,18394,18585,6490,1986,20784]","[17896,18434,22302,6435,18427,18578,18639,20364,1850,22118]","[1000,90,850,100,500,-70,160,60,30,15]",1,0.055,0,[],""
316,"ToxicGrenadePlayer",4,"[488,16247,4430,605,18484,18394,18585,6490,1986,18790,20784,21240]","[17896,18434,22302,18578,18639,20364,1850,22118]","[1000,90,2000,-70,160,60,30,15]",1,0.055,0,[],""
317,"ToxicGrenadeCloudPlayer",60,"[605,20352,20688,20855,21045]","[17896,349,18402,18407,22232]","[1000,6000,20,80,6]",1,0.055,0,[22302],1
318,"ToxicGrenadeCloudExplosionPlayer",5,"[605,20688]",[1100],[100],1,0.055,0,[22302],1
319,"OilGrenadePlayer","","[488,16247,4430,605,18484,18394,18585,6490,1986,20784]","[17896,15203,18434,22302,3093,18578,18639,20364,18403,20128,18405,18406,1850,22118]","[1000,2000,90,1600,5000,-70,160,80,-20,-30,20,20,30,15]",16,0.055,0,[],""
320,"ShockGrenadePlayer","","[488,16247,4430,605,18484,18394,18585,6490,1986,17723,20784]","[17896,18434,22302,1102,18578,18639,20364,1850,17945,22118]","[1000,90,2500,80,-70,160,60,30,50,15]",1,0.055,0,[],""
321,"PainOfferingPlayer","","[18585,20352,22152]","[349,3093,17726,18578,18639,20364,18981]","[6000,6000,60,-70,160,60,1]",1,0.055,0,[],""
322,"CommandSkeletalReaversPlayer",85,"[18536,18585,18879,2899]","[18578,18639,20364]","[-70,160,60]",1,0.055,0,[],""
323,"CommandSkeletalSniperPlayer",85,"[18536,18585,18879,2899]","[18578,18639,20364]","[-70,160,60]",1,0.055,0,[],""
324,"CommandSkeletalFrostMagePlayer",85,"[18536,18585,18879,2899]","[18578,18639,20364]","[-70,160,60]",1,0.055,0,[],""
325,"CommandSkeletalStormMagePlayer",85,"[18536,18585,18879,2899]","[18578,18639,20364]","[-70,160,60]",1,0.055,0,[],""
326,"CommandSkeletalArsonistPlayer",85,"[18536,18559,18584,18585,18879,2899]","[18556,18578,18639,20364]","[30,-70,160,60]",2,0.055,0,[],""
327,"TempestFlurryPlayer",33,[605],"[17539,19791,17522,1228,1102,18483]","[1,2,5,4,60,200]",1,0.055,0,[],""
328,"TempestFlurryPlayerThirdStrike",13,[],[17920],[-35],1,0.055,0,[],""
329,"TempestFlurryPlayerFinalStrike",50,[20965],"[17920,1102,18656,1228]","[-45,40,100,2]",1,0.055,0,[],1
330,"StaggeringPalmPlayer","","[696,605,18675,18676]","[16248,17937,557]","[10,65,700]",1.86,0.2735,0,[],""
331,"StaggeringPalmProjectilePlayer",47,"[488,4400,18862,17925,20688]",[18388],[1],1,0.055,0,[],""
332,"StaggeringPalmUnarmedProjectilePlayer",48,"[488,4400,18862,17925,20688]","[18388,557]","[1,700]",1.86,0.2735,0,[],""
333,"ChargedStaffPlayer",39,[],"[18548,18549]","[6000,1]",0.233,0.0725,0.0049,[],""
334,"ChargedStaffShockwavePlayer",24,"[18597,605,20688]","[17726,18552,18802,1102]","[50,45,15,80]",1,0.055,0,[],""
335,"SiphoningStrikePlayer",86,"[1713,605,1323,104,18864]","[16248,17937,1228,18427]","[10,65,6,50]",1,0.055,0,[],""
336,"SiphoningStrikePulsePlayer",24,[20688],"[17726,1102]","[20,100]",1,0.055,0,"[104,1228,18864]",1
337,"TempestBellPlayer","","[605,18606,18832,6905,1986,2899,19811,22241]","[18861,16248,349,19694,18968,19041,19037]","[4,21,6000,8000,2,1,10]",1,0.055,0,[],""
338,"TempestBellSlamPlayer",4,[20688],[17726],[18],1,0.055,0,"[18861,349,2899,19041,19694]",""
339,"TempestBellShockwavePlayer",24,[20688],"[17726,18844,18875,21480,18565]","[24,30,90,250,30]",1,0.055,0,"[18861,349,2899,19041,19694]",1
340,"GenericMinionCommandPlayer","","[18879,7721,18585,20663]",[],[],1,0.055,0,[],""
341,"FrozenLocusPlayer",40,"[18906,18922,18923,1986,19005,2899,20918,21240]","[349,17522,20482]","[6000,15,1]",1,0.055,0,[],""
342,"FrozenLocusGroundPlayer",84,[20881],"[1101,17726,18402,18407]","[100,12,30,150]",1,0.055,0,[2899],""
343,"FrozenLocusExplodePlayer",5,"[605,20038,21667,19815,20688]","[17726,18418]","[24,50]",1.86,0.2735,0,[],""
344,"BonestormPlayer",3,"[488,4430,5636,18585,18716,13975,18200]","[18388,18578,18639,20364,18258,18852,20288,18483,12150,21959,16418]","[1,-70,160,60,300,40,20,240,100,200,6]",1.42,0.14,0.0055,[],""
345,"BonestormExplosionPlayer",5,"[20688,605]","[17726,20275,18959]","[5,7,40]",1.09,0.14,0.0055,"[18388,1462,1463]",""
346,"BoneCagePlayer","","[605,18585,18147,21241]","[349,17726,17729,18592,18578,18639,20364,18820,18877,18148]","[1600,18,10,1,-70,160,60,100,1,50]",3.27,0.14,0.0082,[],""
347,"UnearthPlayer","","[18585,22026]","[18843,17726,18594,349,18578,18639,20364]","[50,60,40,15000,-70,160,60]",1.26,0.14,0.0068,[],""
348,"PoisonBurstArrowPlayer",29,"[488,4430,6490,10056,854,18349,18585,18673,8811]","[18578,18639,20364]","[-70,160,60]",1,0.055,0,[],""
349,"PoisonBurstArrowCloudPlayer",92,"[605,20352,20688,20855,21045,3557]",[],[],3.5,0.055,0,[],""
350,"StormcallerArrowPlayer",29,"[488,4430,6490,10056,854,18349,18585,18673]","[1102,349,18578,18639,20364]","[20,1500,-70,160,60]",1,0.055,0,[],""
351,"StormcallerArrowBoltPlayer",28,"[605,20688]","[1102,18656]","[80,500]",1,0.055,0,[],1
352,"LightningArrowArcPlayer",11,[],"[1102,166]","[60,2]",1,0.055,0,"[806,18605,17728]",""
353,"RipwireBallistaProjectilePlayer",69,"[488,4430,6490,10056,18147,1780,21241]","[18877,16591,11455,18388,8163,6712,2475,5233,1850,18148]","[2,1,80,5,10,40,55,100,50,600]",1,0.055,0,[],""
354,"LightningRodPlayer","","[488,854,18349,18585,605,22152]","[349,17726,17729,18578,1102,18639,18613,20364,20413]","[20000,20,20,-70,100,160,20,60,8]",1,0.055,0,[],""
355,"GasArrowPlayer",29,"[488,4430,6490,10056,854,18349,18585,13975,8811,18673,605,22152]","[17726,18578,18639]","[18,-70,160]",1,0.055,0,[],""
356,"GasArrowGasDegenPlayer",60,"[605,20352,20688,20855,21045]","[349,18402,18407,22232]","[4000,20,80,6]",1,0.055,0,[],1
357,"GasArrowGasExplosionPlayer",5,"[605,20688]",[1100],[100],1,0.055,0,[],1
358,"PlagueBearerNovaPlayer","","[18585,18733,18790,20688,1633,605]","[17726,349,18578,18639,20364,18631,18427,3266]","[18,0,-70,160,60,6,-80,100]",40,0.0927,0,[],""
359,"ElectrocutingArrowPlayer","","[488,4430,6490,10056,854,18349,13975,7249,18605,22026]","[17522,349,1102,16610]","[-95,25000,50,1200]",1,0.055,0,[],""
360,"PerfectStrikePlayer",33,"[605,1986]","[18715,1100,18483,1896,18159,20667]","[300,40,360,-30,50,35]",1,0.055,0,[],""
361,"PerfectStrikeShockwavePlayer",34,[20688],"[1100,1228]","[40,14]",1,0.055,0,"[18715,18159,18254]",1
362,"ShieldBlockPlayer","","[18585,696,18663,20663,21529,1986,22501,605]","[18578,18639,20364,17610,18662,18664,16418,18258,22410,22407,18427,10089,5175,5176,18483]","[-70,160,60,35,50,2000,4,250,1000,10,600,14,3,4,100]",1,0.055,0,[],""
363,"ResonatingShieldPlayer","","[18585,18663,18201,18207,22501]","[17726,18664,18578,18639,20364,20368]","[23,2000,-70,160,60,1]",1.21,0.2735,0,[],""
364,"MagmaBarrierPlayer",39,"[18722,2899]","[18743,18744]","[500,750]",1,0.055,0,[],""
365,"MagmaSprayPlayer","","[1986,20688]","[17726,18650]","[22,180]",2.07,0.2735,0,[],""
366,"VineArrowPlayer",4,"[488,854,18349,18585,8811]","[349,17726,17729,18578,18639,20364,22197]","[8000,8,20,-70,160,60,1]",1,0.055,0,[],""
367,"RhoaMountPlayer","","[18410,20352]","[18411,7736]","[12000,100]",1,0.055,0,[],""
368,"SupportBurstingPlaguePlayer",37,[],"[18746,18748]","[100,20]",1,0.055,0,[],""
369,"PlagueBurstPlayer","","[605,18750]","[17726,18747,18749,557]","[18,100,100,500]",1,0.055,0,[],""
370,"SupportWallFortressPlayer","",[18797],"[18799,20555]","[100,-50]",1,0.055,0,[],""
371,"SupportElementalDischargePlayer",37,"[18830,18874]",[],[],1,0.055,0,[],""
372,"TriggeredElementalDischargePlayer","",[605],"[18831,17726]","[100,20]",1,0.055,0,[],""
373,"RagingSpiritsPlayer","",[2899],"[2086,447,349,18822,18833,18841]","[10,20,5000,15,70,2]",1,0.055,0,[],""
374,"EnforcedWalkingPlayer","",[20663],[],[],1,0.055,0,[],""
375,"TwisterPlayer","","[18585,605,1713,21742,17925,488,4400]","[349,18578,18639,20364,18848,18850,17726,21741,6435,21943,22178,22201,1749]","[3000,-70,160,50,30,80,5,660,100,50,15,360,65]",1,0.055,0,[],""
376,"ExplosiveSpearPlayer",106,"[488,18585,16250,18673,18349,6490,4400,18605,21966,22051,22152,17247]","[18578,18639,20364,21312,22302,1100,22245]","[-70,160,60,1,2500,60,10]",1,0.055,0,[],""
377,"ExplosiveSpearExplodePlayer",5,"[20688,605]","[17726,1100]","[28,40]",1,0.055,0,"[4400,17726,22302,18605]",1
378,"ExplosiveSpearInfusedExplodePlayer",117,"[20688,605,20856]","[17726,17729,17732,1100,349]","[40,15,20,40,4000]",1,0.055,0,"[4400,17726,22302,18605]",1
379,"SpearWindVortexPlayer","",[17925],"[17726,18870,18871,18427]","[40,300,200,200]",1,0.055,0,[],""
380,"ElementalSiphonPlayer",68,"[605,18859,18864,21203]","[17937,16248,349,18130]","[50,15,8000,-8]",1,0.055,0,[],""
381,"ElementalSiphonColdPlayer",89,[605],[17726],[15],1,0.055,0,[],""
382,"ElementalSiphonFirePlayer",87,[605],[17726],[15],1,0.055,0,[],""
383,"ElementalSiphonLightningPlayer",88,[605],[17726],[15],1,0.055,0,[],""
384,"ThunderousLeapPlayer","","[605,6904,1986,22152]","[18876,17726,17522,1102,16610]","[2000,25,60,70,1100]",1,0.055,0,[],""
385,"WindDancerPlayer",39,[2899],"[18880,18881]","[3,10]",1,0.055,0,[],""
386,"TriggeredWindDancerPlayer","","[104,19815,22152,17925]","[18884,17726,18885,18886,18887]","[100,16,50,100,25]",1,0.055,0,[],""
387,"ProfaneRitualPlayer","","[18585,3546]","[349,18953,17726,18578,18639,20364]","[2000,5,22,-70,160,60]",12.5,0.18,0.0092,[],""
388,"SoulOfferingPlayer","","[18585,20352,22152]","[18985,18578,18639,20364,349]","[1,-70,160,60,4000]",1,0.055,0,[],""
389,"DarkEffigyPlayer","","[18958,860,18585,13538]","[866,868,18578,18639,20364,872]","[8000,120,-70,160,60,1]",1,0.055,0,[],""
390,"DarkEffigyProjectilePlayer","","[488,1780,605]","[16591,17726,17729,167]","[2,120,12,100]",0.85,0.14,0.0068,[],""
391,"SupportMinionInstabilityPlayer","",[],[700],[15],1,0.055,0,[],""
392,"SupportFocusedCursePlayer","",[],[19012],[-30],1,0.055,0,[],""
393,"SupportRitualisticCursePlayer","",[],"[19012,2060]","[30,50]",1,0.055,0,[],""
394,"SpinningInfernoPlayer","","[9244,9016,1986,605]","[16610,17522,1100]","[2100,48,70]",1,0.055,0,[],""
