"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool_100"
195,"PermafrostBoltsAmmoPlayer",80,"[18306,18407,2883,20507,24133]","[18231,17717]","[1,1000]",1,0.055,0,[],""
196,"PlasmaBlastPlayer",57,"[483,18172,18257,18496,4408,6453,9974,8739,18407,4378,23603]","[18256,1099,18310,18311,18312,18328,18400,18462,20179,16448,20485,16536]","[90,80,2,8,300,400,-70,160,50,2000,35,50]",1,0.055,0,[],""
197,"PlasmaBlastExplosionPlayer",5,"[601,20507]","[1099,17546]","[20,32]",1,0.055,0,"[8739,18328,4378,8057,16448]",1
198,"PlasmaBlastAmmoPlayer",80,"[18306,18407,2883,20507,21061,24133]","[18231,17717]","[1,1000]",1,0.055,0,[],""
199,"GalvanicShardsPlayer",57,"[483,2732,18172,18257,18496,4408,6453,9974,8944,8739,18407,18427,21061,23603]","[18252,18253,18255,18256,18211,8095,6673,1099,18328,18400,18462,20179]","[3,20,14,90,8,10,40,60,100,-70,160,50]",1,0.055,0,[],""
200,"GalvanicShardsBeamPlayer",11,[20507],"[165,1099]","[1,40]",1,0.055,0,"[8739,18231,18328,18211,2732,18427]",1
201,"GalvanicShardsAmmoPlayer",80,"[18306,18407,2883,20507,21061,24133]","[18231,17717]","[1,1000]",1,0.055,0,[],""
202,"AxeChopPlayer","",[],"[3483,1225]","[50,20]",1,0.0927,0,[],""
203,"AxeSlashPlayer","","[103,9167]","[1225,17348]","[5,7]",1,0.0927,0,[],""
204,"RollingSlamPlayer","","[601,1978,18617,2883]","[16448,16088,17348,19033,18794,1888]","[1500,15,20,36,1,-30]",1,0.0927,0,[],""
205,"RollingSlamFirstSlamPlayer",22,[20507],"[17546,18249]","[14,50]",1,0.0927,0,[2883],""
206,"RollingSlamSecondSlamPlayer",23,[20507],"[17549,20964]","[18,50]",1,0.0927,0,[2883],""
207,"WhirlingAssaultPlayer","","[9167,8944,17746,1978,601,23603]","[16448,17348]","[1400,42]",1,0.0927,0,[],""
208,"WeaponGrantedChaosboltPlayer","","[483,4408,9974,5602,18407,18496,23603]","[802,18400,18462,20179,7875]","[1109,-70,160,50,4000]",2.46,0.13,0.0082,[],""
209,"EscapeShotPlayer","","[483,601,853,17074,18172,4408,6453,9974,13858,1978]","[17546,1098,16448,6439]","[24,80,700,20]",1,0.055,0,[],""
210,"EscapeShotIceFragmentPlayer","","[483,18217,19643,18023,601]","[22641,17546,1098,22742,22111,18211,24071]","[100,13,100,360,2500,4,100]",1,0.055,0,[],""
211,"SuperchargedSlamPlayer",4,"[601,1978,18540,22090]","[17546,17778,17783,16259,17436,18078]","[16,40,3,3,1000,1000]",1,0.0927,0,[],""
212,"SuperchargedSlamAftershockPlayer",18,[20507],"[17546,18122,18144]","[12,4,250]",1,0.0927,0,[],""
213,"EvasiveStrikePlayer","",[],"[1225,17348]","[8,27]",1,0.0927,0,[],""
214,"GaleStrikePlayer","","[103,17746,601,18407,23603]","[17776,17775,17777,18249,17546,17549,18400,18462,20179,23781]","[200,-90,60,150,60,7,-70,160,50,100]",1,0.0927,0,[],""
215,"BladeDancePlayer","",[],"[1225,17348]","[5,20]",1,0.0927,0,[],""
216,"ClawRakePlayer","","[9064,103]","[387,9960,17348]","[200,400,9]",1,0.0927,0,[],""
217,"SpinningFlailPlayer","",[],"[1225,1226]","[5,-50]",1,0.0927,0,[],""
218,"VolcanicFissurePlayer","","[601,21835]","[344,1097,16088,9624,21395,22800]","[12000,80,8,-30,8,2]",1,0.0927,0,[],""
219,"AxeExecutePlayer","",[],[],[],1,0.0927,0,[],""
220,"AxeLeapingChopPlayer","",[],[16448],[150],1,0.0927,0,[],""
221,"AxeWhirlingSlashPlayer","",[],[],[],1,0.055,0,[],""
222,"AxeRaisedChopPlayer","",[],[],[],1,0.0927,0,[],""
223,"AxeHeavyCleavePlayer","",[],"[1225,1097]","[30,100]",1,0.0927,0,[],""
224,"GlacialCascadePlayer",15,"[1319,601,18407]","[2080,1098,17546,17342,18060,17773,17774,18400,18462,20179]","[8,60,6,30,48,6,125,-70,160,50]",1,0.055,0,[],""
225,"GlacialCascadeLastSpikePlayer",14,"[2581,18323,20507]","[17970,23384,23385,17546]","[20,425,250,3]",1,0.055,0,"[2080,18060]",1
226,"StaffConsecratePlayer","",[18407],"[344,17546,18400,18462,20179]","[8000,22,-70,160,50]",1,0.055,0,[],""
227,"WandArcaneSurgePlayer","",[],[344],[4000],1,0.0927,0,[],""
228,"UnleashPlayer","",[18407],"[344,17788,18400,18462,20179]","[4000,2,-70,160,50]",1,0.0927,0,[],""
229,"VoidIllusionPlayer",39,"[2883,21962]",[],[],1,0.055,0,[],""
230,"VoidIllusionSpawnPlayer",54,"[18902,23902,21962]","[344,17546]","[2000,30]",1,0.055,0,[],""
231,"WaveOfFrostPlayer","","[601,23931,23932]","[1098,17546,17348]","[80,60,-20]",1,0.0927,0,[],""
232,"SwordLungePlayer","",[11781],[17348],[37],1,0.0927,0,[],""
233,"RapidShotPlayer",57,"[483,18172,18257,18496,4408,6453,9974,18295,8739,12709,18407,21059,23603]","[18256,1097,18305,18309,18310,18311,18312,18328,18400,18462,19018]","[60,60,100,100,1,8,300,30,-70,160,10000]",1,0.055,0,[],""
234,"RapidShotAmmoPlayer",80,"[18306,18407,2883,20507,21061,24133]","[17717,18231]","[1000,100]",1,0.055,0,[],""
235,"ArmourPiercingBoltsPlayer",57,"[483,18172,18257,18496,4408,6453,9974,18295,8739,12709,18407,23603]","[18256,18305,18309,18310,18311,18312,18328,18297,18400,18462]","[60,100,100,1,8,300,30,1,-70,160]",1,0.055,0,[],""
236,"ArmourPiercingBoltsAmmoPlayer",80,"[18306,18407,2883,20507,24133]",[17717],[1000],1,0.055,0,[],""
237,"IceShardsPlayer",57,"[483,18172,18257,4408,6453,9974,18295,13858,18336,8739,12709,18407,18496,21060]","[18256,1098,18305,18309,18312,18310,18311,18328,18400,18462]","[60,60,100,100,500,2,10,30,-70,160]",1,0.055,0,[],""
238,"IceShardsShardPlayer",61,"[601,20507,21688]","[1098,18325,17546,23466,18327,23172,23173,18326]","[40,8,14,-80,16,1500,3000,300]",1,0.055,0,"[8739,18328,18231]",1
239,"IceShardsAmmoPlayer",80,"[18306,18407,2883,20507,24133]","[18231,17717]","[16,1000]",1,0.055,0,[],""
240,"ShockburstRoundsPlayer",57,"[483,18172,18257,18496,4408,6453,9974,18295,8739,12709,18407,1318,23603]","[18256,1099,18305,18309,18310,18311,18312,18400,18462,17764]","[60,40,100,100,1,8,300,-70,160,-100]",1,0.055,0,[],""
241,"ShockburstRoundsExplosionPlayer",47,"[601,20507]","[1099,17546]","[60,18]",1,0.055,0,"[8739,18231]",1
242,"ShockburstRoundsAmmoPlayer",80,"[18306,18407,2883,20507,21061,24133]","[17717,20442]","[1000,-20]",1,0.055,0,[],""
243,"IceStrikePlayer",33,"[601,23603]","[16088,19619,1098,17756]","[10,1,80,30]",1,0.0927,0,[],""
244,"IceStrikeThirdAttackPlayer",13,[20789],"[17741,1225]","[-50,7]",1,0.0927,0,[],1
245,"CometPlayer","","[601,1978,23588]","[17402,17747,17760,17546]","[30,1000,470,28]",7.8,0.13,0.0096,[],""
246,"CometFireInfusionPlayer",155,[],[17546],[34],5.2,0.13,0.0096,"[17546,1461,1462]",""
247,"HisFoulEmergencePlayer","","[601,1978]","[17402,17747,17760,17546,344,7875]","[30,1000,470,28,5000,8000]",8,0.13,0.0096,[],""
248,"BladeNovaPlayer","",[483],"[10190,10266,6673,344]","[40,1,50,8000]",2.1717,0.13,0.0082,[],""
249,"FlameSlicePlayer","",[],"[1225,1097]","[40,80]",1,0.0927,0,[],""
250,"RingOfBladesPlayer","",[],"[344,17357,17358]","[10000,20,5]",1,0.0927,0,[],""
251,"ComboKnifeThrowPlayer","","[483,2732]","[10190,10266,6673,344,18211,17364,17365]","[40,1,30,6000,3,1,2]",2.1717,0.13,0.0082,[],""
252,"ComboKnifeThrowSecondComboPlayer","",[],[18211],[2],1,0.0927,0,[],""
253,"ComboKnifeThrowThirdComboPlayer","",[],[1206],[-30],1,0.0927,0,[],""
254,"TripleSlashPlayer",8,[9064],[16088],[10],1,0.0927,0,[],""
255,"TripleSlashThirdHitPlayer",9,[],[],[],1,0.0927,0,[],""
256,"HyperSlashPlayer","",[],[16088],[10],1,0.0927,0,[],""
257,"HyperSlashFinalHitPlayer","",[],[],[],1,0.0927,0,[],""
258,"ShadowDashPlayer","","[1978,9064]","[17715,16088,17756]","[100,10,60]",1,0.0927,0,[],""
259,"ShadowAmbushPlayer","",[1978],[],[],1,0.0927,0,[],""
260,"ArtilleryBallistaPlayer",73,"[18784,859,9839,18407,13431,2883,21537]","[867,865,871,18400,18462,20179]","[80,12000,1,-70,160,50]",1,0,0,[],""
261,"ManaTempestPlayer","","[2883,17792,9238,18407,21179]","[17379,17546,18400,18462,20179]","[30,26,-70,160,50]",1,0.0927,0,[],""
262,"DarkTempestPlayer","","[2883,17792,9238,18407,21179]","[17379,17546,18400,18462,20179]","[30,26,-70,160,50]",1,0.0927,0,[],""
263,"KillingPalmPlayer","","[573,17771,1708,693,601,1978,1978,23603]","[16088,17756,18909,23926,23927,23928]","[10,65,100,1,2,3]",1,0.055,0,[],""
264,"ShatteringPalmPlayer",2,"[693,601,1978,23603]","[16088,17756,17546,1098]","[10,65,38,60]",1,0.055,0,[],""
265,"VolcanoPlayer",137,"[601,807,1978,2396,18018,18539,18407]","[344,17421,17422,18126,18127,17426,17546,6673,17549,18400,18462,20179,22696,20486,22697]","[6000,500,4,150,4,1,12,80,30,-70,160,50,50,50,100]",1.4,0.13,0.0082,[],""
266,"VolcanoProjectilePlayer",3,"[483,20507]","[18211,17546]","[3,-4]",1.07,0.13,0.0082,"[1459,1460]",""
267,"VolcanoSlamPlayer",0,"[483,20507]","[18211,17546,18123]","[3,-4,20]",1.07,0.13,0.0082,"[1459,1460]",""
268,"SummonWolfCompanionPlayer",81,"[18233,20167]",[22676],[500],1,0.0927,0,[],""
269,"SpinningThrowPlayer","",[483],"[17545,17546]","[150,8]",1,0.055,0,[],""
270,"SpiralVolleyPlayer","","[483,853,18172,20185,4408,6453,23603]","[18211,17546,20069,20068,20157,16448]","[25,60,100,30,1,400]",1,0.0927,0,[],""
271,"BearMaulPlayer","",[601],"[18057,16088,17344,1225,19367]","[600,5,15,9,4]",1,0.055,0,[],""
272,"BearMaulStandingPlayer",0,[],[],[],1,0.055,0,[],""
273,"CompanionBearMaulStanding",0,[],[],[],1,0.055,0,[],""
274,"ShadowThiefSlashPlayer","",[],"[17709,17348]","[6,42]",1,0.055,0,[],""
275,"LeapingAxeCatchPlayer","",[],[18249],[50],1,0.055,0,[],""
276,"StormBladePlayer","",[601],"[2080,1098,16088,17546,17342,18060,17773,17774]","[9,60,10,5,30,36,6,125]",1,0.055,0,[],""
277,"StormBladeBlastPlayer","",[],"[17546,17970]","[5,22]",1,0.055,0,[],""
278,"PlungingBladePlayer",8,[],"[17546,16088,17732,1097]","[16,20,6,80]",1,0.055,0,[],""
279,"PlungingBladeExplosionPlayer",5,[],[3731],[-40],1,0.055,0,[],""
280,"WolfHowlPlayer","",[],"[344,17736]","[6000,10]",0.416,0.1215,0,[],""
281,"SpiralThrowPlayer","",[483],"[17545,17546,17766,17767,17768,17769,17770]","[150,8,48,50,15,15,10]",1,0.055,0,[],""
282,"WolfLeapAttackPlayer","","[601,9064]","[17756,17796,552,16088,17348,17948,17967]","[60,33,1000,15,8,7,50]",1,0.055,0,[],""
283,"LightningBoltPlayer","","[601,18407]","[18479,17546,18400,18462,20179]","[200,8,-70,160,50]",2.56,0.13,0.0082,[],""
284,"UniqueBreachLightningBoltPlayer","","[601,18407]","[18479,17546,18400,18462,20179,20751]","[200,8,-70,160,50,100]",2.56,0.13,0.0082,[],""
285,"BearRampagePlayer","",[601],"[18150,18151,18057,17546,18078,18144,18162,18471]","[12,300,600,22,1300,300,650,55]",3.1,0.0927,0,[],""
286,"SpearThrowPlayer","","[483,4408,6453,9974,18407,18172]","[18400,18462,20179,1744]","[-70,160,50,105]",1,0.055,0,[],""
287,"SpearThrowFrenzyChargePlayer",5,"[601,20507]",[17546],[20],1,0.055,0,[],1
288,"LightningStormPlayer","","[8739,18407,1978]","[17546,17811,17812,17813,18479,344,18400,18462,20179]","[18,1,50,400,400,8000,-70,160,50]",0.6893,0.13,0.0096,[],""
289,"BearSlamPlayer",12,[601],"[17546,18057,18249,18144,22427,22426,22425]","[18,600,300,500,-500,10,10]",1,0.055,0,[],""
290,"BearSlamStandingPlayer",0,[],[],[],1,0.055,0,[],""
291,"BearSlamEnragedPlayer",135,[20592],"[17546,344]","[36,4000]",1,0.055,0,[17546],1
292,"CompanionBearSlamStanding",0,[],[],[],1,0.055,0,[],""
293,"BearWarcryMetaPlayer","",[18079],"[18058,22699]","[600,100]",1,0.055,0,[],""
294,"SupportBearWarcryPlayer","",[],"[17990,418]","[100,50]",1,0.055,0,[],""
295,"MetaCastOnShockPlayer","","[18111,18112,2883]",[18001],[100],1,0.055,0,[],""
296,"MetaCastOnFreezePlayer","","[18111,18112,2883]",[18002],[1000],1,0.055,0,[],""
297,"MetaCastOnIgnitePlayer","","[18111,18112,2883]",[18003],[200],1,0.055,0,[],""
298,"MetaCastOnElementalAilmentPlayer","","[18111,18112,2883]","[18003,18001,18002]","[100,100,1000]",1,0.055,0,[],""
299,"MetaCastOnMeleeKillPlayer","","[18111,18112,2883]",[18004],[300],1,0.055,0,[],""
300,"MetaCastOnDeathPlayer","","[18111,18134,2883]","[18005,17999]","[100,100]",1,0.055,0,[],""
301,"MetaCastOnCritPlayer","","[18111,18112,2883]",[18008],[100],1,0.055,0,[],""
302,"MetaCastWhenDamageTakenPlayer","","[18111,18112]",[18007],[30],1,0.055,0,[],""
303,"MetaCastWhenStunnedPlayer","","[18111,18112]",[18006],[50],1,0.055,0,[],""
304,"SupportExploitWeaknessPlayer","",[19657],[18066],[40],1,0.055,0,[],""
305,"SupportDevastatePlayer","",[18069],[],[],1,0.055,0,[],""
306,"SupportMetaCastOnShockPlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
307,"SupportMetaCastOnFreezePlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
308,"SupportMetaCastOnIgnitePlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
309,"SupportMetaCastOnElementalAilmentPlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
310,"SupportMetaCastOnMeleeKillPlayer","","[18000,18111]","[17998,18024]","[10,50]",1,0.055,0,[],""
311,"SupportMetaCastOnDeathPlayer","","[18000,18111,18134]",[18024],[150],1,0.055,0,[],""
312,"SupportMetaCastOnCritPlayer","","[18000,18111]","[18024,17998]","[-20,10]",1,0.055,0,[],""
313,"SupportMetaCastWhenDamageTakenPlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
314,"SupportMetaCastWhenStunnedPlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
315,"MetaBarrierInvocationPlayer","",[2883],"[17999,18110]","[500,10]",1,0.055,0,[],""
316,"SupportBarrierInvocationPlayer","","[18000,18114]",[17998],[10],1,0.055,0,[],""
317,"MetaElementalInvocationPlayer","",[2883],"[17999,19924,19925,19926]","[500,100,100,1000]",1,0.055,0,[],""
318,"SupportElementalInvocationPlayer","","[18000,18114]",[17998],[10],1,0.055,0,[],""
319,"MetaCastOnDodgePlayer","","[18111,18112,2883]",[18124],[200],1,0.055,0,[],""
320,"SupportMetaCastOnDodgePlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
321,"MetaCastWhileChannellingPlayer","","[18111,18112]","[18128,18129]","[60,25]",1,0.055,0,[],""
322,"SupportMetaCastWhileChannellingPlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
323,"MetaCastOnMeleeStunPlayer","","[18111,18112,2883]","[18130,18131]","[200,1000]",1,0.055,0,[],""
324,"SupportMetaCastOnMeleeStunPlayer","","[18000,18111]",[17998],[10],1,0.055,0,[],""
325,"MtxCoinFlipInnocencePlayer","",[2883],[],[],1,0.055,0,[],""
326,"MtxCoinFlipPerandusPlayer","",[2883],[],[],1,0.055,0,[],""
327,"MtxCoinFlipSinPlayer","",[2883],[],[],1,0.055,0,[],""
328,"MtxCoinFlipSilverPlayer","",[2883],[],[],1,0.055,0,[],""
329,"MtxRaccoonTrashPlayer","",[2883],[],[],1,0.055,0,[],""
330,"LingeringIllusionPlayer",39,[2883],[],[],1,0.055,0,[],""
331,"LingeringIllusionSpawnPlayer",53,"[18165,18902,20607,2883]","[344,18896]","[1200,15]",1,0.055,0,[],""
332,"GhostDancePlayer","","[2883,22253]",[8386],[5],1,0.055,0,[],""
333,"BindSpectrePlayer","",[2883],[646],[-82],1,0.055,0,[],""
334,"DominatingAuraPlayer",12,[],[18176],[1],1,0.055,0,[],""
335,"DominatingAuraMinionPlayer",27,[],[16278],[-30],1,0.055,0,[],""
336,"ShroudPlayer","",[],"[344,18205,18206]","[3000,50,100]",1,0.055,0,[],""
337,"UnloadAmmoPlayer",80,"[19563,18306,18407,2883,22670,24133]","[17717,18231]","[1000,7]",1,0.055,0,[],""
338,"ExplosiveGrenadePlayer","","[483,16087,4408,601,18306,18217,18407,6453,1978,20606]","[17717,18256,22111,1097,18400,18462,20179,1843,21927,18981,23476]","[1000,90,3000,80,-70,160,50,30,15,15,50]",1,0.055,0,[],""
339,"FlashGrenadePlayer","","[483,16087,4408,601,18306,8739,18217,18407,6453,1978,20606]","[17717,18256,22111,6398,18249,18400,18462,20179,1843,21927]","[1000,90,850,100,500,-70,160,50,30,15]",1,0.055,0,[],""
340,"ToxicGrenadePlayer",4,"[483,16087,4408,601,18306,18217,18407,6453,1978,18616,20606,21063]","[17717,18256,22111,18400,18462,20179,1843,21927]","[1000,90,2000,-70,160,50,30,15]",1,0.055,0,[],""
341,"ToxicGrenadeCloudPlayer",62,"[601,20167,20507,20677,20869]","[17717,344,18225,18230,22041]","[1000,6000,20,80,6]",1,0.055,0,[22111],1
342,"ToxicGrenadeCloudExplosionPlayer",5,"[601,20507]",[1097],[100],1,0.055,0,[22111],1
343,"OilGrenadePlayer","","[483,16087,4408,601,18306,18217,18407,6453,1978,20606]","[17717,15047,18256,22111,3077,18400,18462,20179,18226,19940,18228,18229,1843,21927]","[1000,2000,90,1600,5000,-70,160,50,-20,-30,20,20,30,15]",16,0.055,0,[],""
344,"ShockGrenadePlayer","","[483,16087,4408,601,18306,18217,18407,6453,1978,17543,20606]","[17717,18256,22111,1099,18400,18462,20179,1843,21927,3077]","[1000,90,2500,80,-70,160,50,30,15,6000]",1,0.055,0,[],""
345,"PainOfferingPlayer","","[18407,20167,21962]","[344,3077,17546,18400,18462,20179,18807]","[6000,6000,60,-70,160,50,1]",1,0.055,0,[],""
346,"CommandSkeletalReaversPlayer",87,"[18358,18407,18706,2883]","[18400,18462,20179]","[-70,160,50]",1,0.055,0,[],""
347,"CommandSkeletalSniperPlayer",87,"[18358,18407,18706,2883]","[18400,18462,20179]","[-70,160,50]",1,0.055,0,[],""
348,"CommandSkeletalFrostMagePlayer",87,"[18358,18407,18706,2883]","[18400,18462,20179]","[-70,160,50]",1,0.055,0,[],""
349,"CommandSkeletalStormMagePlayer",87,"[18358,18407,18706,2883]","[18400,18462,20179]","[-70,160,50]",1,0.055,0,[],""
350,"CommandSkeletalArsonistPlayer",87,"[18358,18381,18406,18407,18706,2883]","[18378,18400,18462,20179]","[30,-70,160,50]",2,0.055,0,[],""
351,"CommandWaterDjinnESRechargePlayer",88,"[18358,18407,18706,2883,22993,22811]","[18400,18462,20179]","[-70,160,50]",1,0.055,0,[],""
352,"CommandWaterDjinnBubblePlayer",89,"[18358,18407,18706,2883,22811]","[18400,18462,20179,22821]","[-70,160,50,1]",1,0.055,0,[],""
353,"CommandWaterDjinnOasisPlayer",90,"[18358,18407,18706,2883,22811]","[18400,18462,20179,22821]","[-70,160,50,3]",1,0.055,0,[],""
354,"CommandWaterDjinnGroundBurstPlayer","","[18358,18407,18706,2883,22811]","[18400,18462,20179,22821]","[-70,160,50,2]",1,0.055,0,[],""
355,"CommandSandDjinnKnifeThrowPlayer",91,"[18358,18407,18706,2883,22811]","[18400,18462,20179]","[-70,160,50]",1,0.055,0,[],""
356,"CommandSandDjinnExplosiveTeleportPlayer",92,"[18358,18407,18706,2883,22811]","[18400,18462,20179,22821,22822]","[-70,160,50,1,60]",1,0.055,0,[],""
357,"CommandSandDjinnHandSlamPlayer",93,"[18358,18407,18706,2883,22811]","[18400,18462,20179,22821]","[-70,160,50,2]",1,0.055,0,[],""
358,"CommandCorpseBeetleExplodePlayer",94,"[18358,18407,18706,2883]","[18400,18462,20179,22813]","[-70,160,50,20]",1,0.055,0,[],""
359,"CommandFireDjinnLivingBombPlayer",95,"[18358,18407,18706,2883,22811]","[18400,18462,20179]","[-70,160,50]",1,0.055,0,[],""
360,"CommandFireDjinnFireRunesPlayer","","[18358,18407,18706,2883,22811]","[18400,18462,20179,22821]","[-70,160,50,1]",1,0.055,0,[],""
361,"CommandFireDjinnMeteorPlayer","","[18358,18407,18706,2883,22811]","[18400,18462,20179,22821]","[-70,160,50,2]",1,0.055,0,[],""
362,"CommandFireDjinnMassFusillade","","[18358,18407,18706,2883,22811]","[18400,18462,20179,22821]","[-70,160,50,3]",1,0.055,0,[],""
363,"TempestFlurryPlayer",33,"[601,23603]","[17365,19619,17348,1225,1099,18305]","[1,2,5,4,60,200]",1,0.055,0,[],""
364,"TempestFlurryPlayerThirdStrike",13,[],[17741],[-35],1,0.055,0,[],""
365,"TempestFlurryPlayerFinalStrike",51,[20789],"[17741,1099,18479,1225,16536]","[-45,40,100,2,100]",1,0.055,0,[],1
366,"StaggeringPalmPlayer","","[693,601,18498,18499,1978,23603]","[16088,17756,344,23929]","[10,65,7500,30000]",1,0.055,0,[],""
367,"StaggeringPalmProjectilePlayer","","[483,4378,18689,17746,20507,1978]",[18211],[1],1,0.055,0,[],""
368,"ChargedStaffPlayer",39,[],"[18370,18371]","[6000,1]",0.233,0.0725,0.0049,[],""
369,"ChargedStaffShockwavePlayer",24,"[18419,601,20507]","[17546,18374,18628,1099]","[50,45,15,80]",1,0.055,0,[],""
370,"SiphoningStrikePlayer",96,"[1708,601,1318,103,18691,23603]","[16088,17756,1225,18249]","[10,65,6,50]",1,0.055,0,[],""
371,"SiphoningStrikePulsePlayer",24,[20507],"[17546,1099]","[30,100]",1,0.055,0,"[103,1225,18691,19835]",1
372,"TempestBellPlayer","","[601,18428,18658,6860,1978,2883,19639,22050]","[18688,16088,344,19521,18794,18868,18864]","[4,21,6000,8000,2,1,10]",1,0.055,0,[],""
373,"TempestBellSlamPlayer",4,[20507],[17546],[18],1,0.055,0,"[18688,344,2883,18868,19521]",""
374,"TempestBellShockwavePlayer",24,[20507],"[17546,18671,18702,21293,18387]","[24,30,90,250,30]",1,0.055,0,"[18688,344,2883,18868,19521]",1
375,"GenericMinionCommandPlayer","","[18706,7672,18407,20481]",[],[],1,0.055,0,[],""
376,"FrozenLocusPlayer",41,"[18733,18748,18749,1978,18831,2883,20740,21063]","[344,17348,20300]","[10000,15,1]",1,0.055,0,[],""
377,"FrozenLocusGroundPlayer",86,"[20703,20507]","[1098,17546,18225,18230]","[100,12,30,180]",1,0.055,0,[2883],1
378,"FrozenLocusExplodePlayer",5,"[601,20507,23392]","[17546,18241,1098,23466]","[34,50,100,-80]",1,0.055,0,[2883],1
379,"BonestormPlayer",3,"[483,4408,5602,18407,18539,13858,18018]","[18211,18400,18462,20179,18078,18679,20103,18305,12045,21769,16259]","[1,-70,160,50,300,40,20,240,100,200,6]",1.42,0.13,0.0069,[],""
380,"BonestormExplosionPlayer",5,"[20507,601]","[17546,20090,18785]","[5,7,40]",1.09,0.13,0.0069,"[18211,1457,1458]",""
381,"BoneCagePlayer","","[601,18407,17965,21064]","[344,17546,17549,18414,18400,18462,20179,18646,18704,17966]","[1600,18,10,1,-70,160,50,100,1,50]",3.27,0.13,0.0096,[],""
382,"UnearthPlayer","","[18407,21835,601]","[18670,17546,18416,344,18400,18462,20179,10916,19018]","[50,60,40,15000,-70,160,50,300,1]",1.26,0.13,0.0082,[],""
383,"PoisonBurstArrowPlayer",29,"[483,4408,6453,9974,853,18172,18407,18496,8739,23603]","[18400,18462,20179]","[-70,160,50]",1,0.055,0,[],""
384,"PoisonBurstArrowCloudPlayer",102,"[601,20167,20507,20677,20869,3537]",[],[],3.5,0.055,0,[],""
385,"StormcallerArrowPlayer",29,"[483,4408,6453,9974,853,18172,18407,18496,23603]","[1099,344,18400,18462,20179]","[20,1500,-70,160,50]",1,0.055,0,[],""
386,"StormcallerArrowBoltPlayer",28,"[601,20507]","[1099,18479]","[80,500]",1,0.055,0,[],1
387,"PhantasmalArrowPlayer",29,"[483,4408,6453,9974,853,18172,18407,18496,13858]","[1097,344,18400,18462,20179]","[20,1500,-70,160,50]",1,0.055,0,[],""
388,"PhantasmalArrowExplosionPlayer",5,"[601,20507]","[1097,18480,23006]","[80,200,18]",1,0.055,0,[],1
389,"LightningArrowArcPlayer",11,[],"[1099,165]","[60,2]",1,0.055,0,"[808,18427,17548]",""
390,"ArtilleryBallistaProjectilePlayer",71,"[483,17965,1773,601,21064,23829,3662]","[18256,17546,18704,16429,18211,17966,3092,312]","[90,25,2,1,4,600,16,90]",1,0.055,0,[],""
391,"LightningRodPlayer","","[483,853,18172,18407,601,21962]","[344,17546,17549,18400,1099,18462,18435,20179,20232]","[20000,20,20,-70,100,160,20,50,8]",1,0.055,0,[],""
