"rownum","Type","HASH16","DDSFile","Category","[i32]_32","i32_48","[i32]_52"
283,283,-1305004012,"Art/2DItems/Effects/Weapon/RunicBladeSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
284,284,2121202299,"Art/2DItems/Effects/Weapon/ArcOfCourageSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
285,285,1710144887,"Art/2DItems/Effects/Weapon/ArcOfDefianceSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
286,286,-836188087,"Art/2DItems/Effects/Hats/Lioneyemask.dds",6,[4],0,[7]
287,287,-513019371,"Art/2DItems/Armours/BodyArmours/Supporter1body.dds",4,[6],0,[9]
288,288,607503283,"Art/2DItems/Armours/Helmets/Supporter1helmet.dds",6,[4],0,[7]
289,289,1563748250,"Art/2DItems/Armours/Boots/Supporter1boot.dds",9,[9],0,[12]
290,290,1601055024,"Art/2DItems/Armours/Gloves/Supporter1glove.dds",8,[8],0,[11]
291,291,1431649717,"Art/2DItems/Armours/BodyArmours/Supporter2body.dds",4,[6],0,[9]
292,292,2051503078,"Art/2DItems/Armours/Helmets/Supporter2helmet.dds",6,[4],0,[7]
293,293,1748632390,"Art/2DItems/Armours/Boots/Supporter2boot.dds",9,[9],0,[12]
294,294,-1793496397,"Art/2DItems/Armours/Gloves/Supporter2glove.dds",8,[8],0,[11]
295,295,540700981,"Art/2DItems/Armours/BodyArmours/Supporter3body.dds",4,[6],0,[9]
296,296,-1778767894,"Art/2DItems/Armours/Helmets/Supporter3helmet.dds",6,[4],0,[7]
297,297,1178739647,"Art/2DItems/Armours/Boots/Supporter3boot.dds",9,[9],0,[12]
298,298,251491212,"Art/2DItems/Armours/Gloves/Supporter3glove.dds",8,[8],0,[11]
299,299,-1208201235,"Art/2DItems/Armours/BodyArmours/Supporter4body.dds",4,[6],0,[9]
300,300,354415830,"Art/2DItems/Armours/Helmets/Supporter4helmet.dds",6,[4],0,[7]
301,301,1180533583,"Art/2DItems/Armours/Boots/Supporter4boot.dds",9,[9],0,[12]
302,302,-158945457,"Art/2DItems/Armours/Gloves/Supporter4glove.dds",8,[8],0,[11]
303,303,697701292,"Art/2DItems/Effects/Weapon/SeraphSword.dds",0,[1],0,"[1,4,36,39,42,45]"
304,304,-1658228216,"Art/2DItems/Effects/Hats/RadiantHaloAttachment.dds",7,[5],0,"[8,21]"
305,305,-1526445364,"Art/2DItems/Effects/Hats/SilverHaloAttachment.dds",7,[5],0,"[8,21]"
306,306,1099827656,"Art/2DItems/Effects/Weapon/RazorAxeSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
307,307,-1768184648,"Art/2DItems/Effects/Wings/HussarWings.dds",5,[7],0,[10]
308,308,-2119309449,"Art/2DItems/Effects/Hats/KaomMask.dds",6,[4],0,[7]
309,309,-1011247582,"Art/2DItems/Effects/SwordfishIceSpear.dds",17,[27],0,[49]
310,310,-730534459,"Art/2DItems/Effects/DemonicReave.dds",17,[27],0,[49]
311,311,61706632,"Art/2DItems/Effects/DemonicFlameBlast.dds",17,[27],0,[49]
312,312,768946394,"Art/2DItems/Effects/Hats/Skull1.dds",6,[4],0,[7]
313,313,-361449409,"Art/2DItems/Effects/Hats/Skull2.dds",6,[4],0,[7]
314,314,-1657546676,"Art/2DItems/Effects/Hats/Skull3.dds",6,[4],0,[7]
315,315,-886842304,"Art/2DItems/Effects/Hats/Skull4.dds",6,[4],0,[7]
316,316,1931234323,"Art/2DItems/Effects/Hats/bloodskull.dds",6,[4],0,[7]
317,317,846745195,"Art/2DItems/Effects/Shields/SeraphShield.dds",0,[1],0,"[1,4,36,39,42,45]"
318,318,944787153,"Art/2DItems/Effects/Hats/Jack-o'-lantern.dds",6,[4],0,[7]
319,319,-1475415404,"Art/2DItems/Effects/Hats/WitchHat.dds",6,[4],0,[7]
320,320,1718869474,"Art/2DItems/Effects/Hats/MaskMarylene.dds",6,[4],0,[7]
321,321,1462993593,"Art/2DItems/Effects/Hats/MaskOndar.dds",6,[4],0,[7]
322,322,1617923021,"Art/2DItems/Effects/Hats/MaskVictario.dds",6,[4],0,[7]
323,323,-269801414,"Art/2DItems/Effects/FlareDischarge.dds",17,[27],0,[49]
324,324,-131641256,"Art/2DItems/Effects/Weapon/EagleOrbWand.dds",0,[1],0,"[1,4,36,39,42,45]"
325,325,1849805303,"Art/2DItems/Effects/Weapon/SerpentWand.dds",0,[1],0,"[1,4,36,39,42,45]"
326,326,-127676429,"Art/2DItems/Effects/Weapon/SteamPoweredWand.dds",0,[1],0,"[1,4,36,39,42,45]"
327,327,-1321448865,"Art/2DItems/Effects/VaporFlickerStrike.dds",17,[27],0,[49]
328,328,-1936799315,"Art/2DItems/Effects/ghostFlickerStrike.dds",17,[27],0,[49]
329,329,-776059801,"Art/2DItems/Effects/Portals/ArcPortal.dds",11,[16],0,[20]
330,330,-1260520640,"Art/2DItems/Effects/Hats/SteamHead.dds",6,[4],0,[7]
331,331,1252755327,"Art/2DItems/Effects/shoes/SteamBoots.dds",9,[9],0,[12]
332,332,-413651959,"Art/2DItems/Effects/gloves/SteamGloves.dds",8,[8],0,[11]
333,333,2081525531,"Art/2DItems/Effects/BodyArmour/SteamBody.dds",4,[6],0,[9]
334,334,2001198874,"Art/2DItems/Effects/BodyArmour/GemBody.dds",4,[6],0,[9]
335,335,-1198956896,"Art/2DItems/Effects/Wings/SteamBack.dds",5,[7],0,[10]
336,336,-1192791768,"Art/2DItems/Effects/VerdantBlinkMirror.dds",17,[27],0,[49]
337,337,1972361898,"Art/2DItems/Effects/Weapon/seraphbow.dds",0,[1],0,"[1,4,36,39,42,45]"
338,338,1952055342,"Art/2DItems/Effects/Hats/FaceParasite.dds",6,[4],0,[7]
339,339,-1376592252,"Art/2DItems/Effects/Hats/DKhelmet.dds",6,[4],0,[7]
340,340,-1350060810,"Art/2DItems/Effects/shoes/DKBoots.dds",9,[9],0,[12]
341,341,-1398456538,"Art/2DItems/Effects/gloves/DkGloves.dds",8,[8],0,[11]
342,342,-1008125754,"Art/2DItems/Effects/BodyArmour/DKbody.dds",4,[6],0,[9]
343,343,2034695778,"Art/2DItems/Effects/Shields/DemonkingShield.dds",0,[1],0,"[1,4,36,39,42,45]"
344,344,731207391,"Art/2DItems/Effects/Weapon/weapon_seraph_azure.dds",2,[2],0,"[2,5,37,40,43,46]"
345,345,-2023175424,"Art/2DItems/Effects/Hats/InfernalHelmet.dds",6,[4],0,[7]
346,346,-2091315766,"Art/2DItems/Effects/shoes/InfernalBoots.dds",9,[9],0,[12]
347,347,-462996882,"Art/2DItems/Effects/gloves/InfernalGloves.dds",8,[8],0,[11]
348,348,1345856682,"Art/2DItems/Effects/BodyArmour/InfernalBody.dds",4,[6],0,[9]
349,349,-1279184519,"Art/2DItems/Effects/Hats/NecroticHelmet.dds",6,[4],0,[7]
350,350,613249718,"Art/2DItems/Effects/shoes/NecroticBoots.dds",9,[9],0,[12]
351,351,1019799234,"Art/2DItems/Effects/gloves/NecroticGloves.dds",8,[8],0,[11]
352,352,-22068431,"Art/2DItems/Effects/BodyArmour/NecroticBody.dds",4,[6],0,[9]
353,353,-1806269953,"Art/2DItems/Effects/Weapon/WeaponAwakening.dds",2,[2],0,"[2,5,37,40,43,46]"
354,354,314678417,"Art/2DItems/Effects/Character/ChainedImp.dds",15,[11],0,[14]
355,355,-1270440813,"Art/2DItems/Effects/Weapon/WeaponAxiom.dds",2,[2],0,"[2,5,37,40,43,46]"
356,356,-318175410,"Art/2DItems/Effects/Character/IconOverlord.dds",15,[11],0,[14]
357,357,446858142,"Art/2DItems/Effects/Weapon/WeaponOverlord.dds",2,[2],0,"[2,5,37,40,43,46]"
358,358,-373187422,"Art/2DItems/Effects/Character/IconHarbinger.dds",15,[11],0,[14]
359,359,506538060,"Art/2DItems/Effects/Weapon/WeaponLunaris.dds",2,[2],0,"[2,5,37,40,43,46]"
360,360,-655425889,"Art/2DItems/Effects/Character/IconBloodletter.dds",15,[11],0,[14]
361,361,1646019671,"Art/2DItems/Effects/Weapon/WeaponBloodletter.dds",2,[2],0,"[2,5,37,40,43,46]"
362,362,-610391455,"Art/2DItems/Effects/Frames/Demon1Frame.dds",12,[14],0,[17]
363,363,1783526283,"Art/2DItems/Effects/Frames/Demon3Frame.dds",12,[14],0,[17]
364,364,-11170266,"Art/2DItems/Effects/Frames/Demon2Frame.dds",12,[14],0,[17]
365,365,299238314,"Art/2DItems/Effects/Frames/Demon4Frame.dds",12,[14],0,[17]
366,366,-378870246,"Art/2DItems/Effects/Wings/RavenWings.dds",5,[7],0,[10]
367,367,-310771610,"Art/2DItems/Effects/DivineRighteousFire.dds",17,[27],0,[49]
368,368,1660687484,"Art/2DItems/Effects/Character/AuraImp.dds",16,[12],0,[15]
369,369,-886957750,"Art/2DItems/Effects/Character/IconBloodletterAura.dds",16,[12],0,[15]
370,370,1760023611,"Art/2DItems/Effects/Character/IconHarbingerAura.dds",16,[12],0,[15]
371,371,868898345,"Art/2DItems/Effects/Character/IconOverlordAura.dds",16,[12],0,[15]
372,372,1428850493,"Art/2DItems/Effects/Hats/WitchHat2015.dds",6,[4],0,[7]
373,373,2124679612,"Art/2DItems/Effects/GhostflameFlameTotem.dds",17,[27],0,[49]
374,374,-2005606842,"Art/2DItems/Effects/StygianRaiseSpectre.dds",17,[27],0,[49]
375,375,1749606702,"Art/2DItems/Effects/EagleGuardianSpellTotem.dds",17,[27],0,[49]
376,376,966860218,"Art/2DItems/Effects/GhostflameHeraldOfAsh.dds",17,[27],0,[49]
377,377,-2092581041,"Art/2DItems/Effects/AcidOrbConcoction.dds",17,[27],0,[49]
378,378,624164620,"Art/2DItems/Effects/ZigguratTotem.dds",17,[27],0,[49]
379,379,1917230931,"Art/2DItems/Effects/Hats/BeastArmourHelmet.dds",6,[4],0,[7]
380,380,1529693445,"Art/2DItems/Effects/shoes/BeastArmourBoots.dds",9,[9],0,[12]
381,381,503596419,"Art/2DItems/Effects/gloves/BeastArmourGloves.dds",8,[8],0,[11]
382,382,1839335958,"Art/2DItems/Effects/BodyArmour/BeastArmourBody.dds",4,[6],0,[9]
383,383,1418612740,"Art/2DItems/Effects/Hats/BeastGoreArmourHelmet.dds",6,[4],0,[7]
384,384,244919277,"Art/2DItems/Effects/shoes/BeastGoreArmourBoots.dds",9,[9],0,[12]
385,385,1322873660,"Art/2DItems/Effects/gloves/BeastGoreArmourGloves.dds",8,[8],0,[11]
386,386,2133684589,"Art/2DItems/Effects/BodyArmour/BeastGoreArmourBody.dds",4,[6],0,[9]
387,387,1592351515,"Art/2DItems/Effects/Frames/Ascendancy1Frame.dds",12,[14],0,[17]
388,388,579965736,"Art/2DItems/Effects/Frames/Ascendancy2Frame.dds",12,[14],0,[17]
389,389,388814407,"Art/2DItems/Effects/Frames/Ascendancy3Frame.dds",12,[14],0,[17]
390,390,-550542890,"Art/2DItems/Effects/Frames/Ascendancy4Frame.dds",12,[14],0,[17]
391,391,-1557537957,"Art/2DItems/Effects/Portals/AspirantPortal.dds",11,[16],0,[20]
392,392,1980076867,"Art/2DItems/Effects/Portals/ChallengerPortal.dds",11,[16],0,[20]
393,393,2048776008,"Art/2DItems/Effects/Portals/SovereignPortal.dds",11,[16],0,[20]
394,394,1108193797,"Art/2DItems/Effects/Portals/AscendantPortal.dds",11,[16],0,[20]
395,395,-29700764,"Art/2DItems/Effects/Weapon/WeaponAspirant.dds",2,[2],0,"[2,5,37,40,43,46]"
396,396,292715868,"Art/2DItems/Effects/Weapon/WeaponChallenger.dds",2,[2],0,"[2,5,37,40,43,46]"
397,397,-54510006,"Art/2DItems/Effects/Weapon/WeaponSovereign.dds",2,[2],0,"[2,5,37,40,43,46]"
398,398,1699564158,"Art/2DItems/Effects/Weapon/WeaponAscendant.dds",2,[2],0,"[2,5,37,40,43,46]"
399,399,-2054099433,"Art/2DItems/Effects/Hats/GhostfireHelmet.dds",6,[4],0,[7]
400,400,-1134282399,"Art/2DItems/Effects/shoes/GhostfireBoots.dds",9,[9],0,[12]
401,401,-285419849,"Art/2DItems/Effects/gloves/GhostflameGloves.dds",8,[8],0,[11]
402,402,1329139401,"Art/2DItems/Effects/BodyArmour/GhostrfireBody.dds",4,[6],0,[9]
403,403,311182362,"Art/2DItems/Effects/Hats/ArcticHelmet.dds",6,[4],0,[7]
404,404,-1266278779,"Art/2DItems/Effects/shoes/ArcticBoots.dds",9,[9],0,[12]
405,405,-1863808724,"Art/2DItems/Effects/gloves/ArcticGloves.dds",8,[8],0,[11]
406,406,1038270898,"Art/2DItems/Effects/BodyArmour/ArcticArmourBody.dds",4,[6],0,[9]
407,407,1043232655,"Art/2DItems/Effects/ArcaneEssenceDrain.dds",17,[27],0,[49]
408,408,-1542195641,"Art/2DItems/Effects/ArcaneWither.dds",17,[27],0,[49]
409,409,-455770264,"Art/2DItems/Effects/Weapon/SeraphDagger.dds",0,[1],0,"[1,4,36,39,42,45]"
410,410,-959746972,"Art/2DItems/Effects/Portals/MalachaiPortal.dds",11,[16],0,[20]
411,411,-163886585,"Art/2DItems/Effects/DemonBladeVortex.dds",17,[27],0,[49]
412,412,443501708,"Art/2DItems/Effects/ArcaneContagion.dds",17,[27],0,[49]
413,413,-150239525,"Art/2DItems/Effects/GoldenBladefall.dds",17,[27],0,[49]
414,414,1844261396,"Art/2DItems/Effects/Hats/ArcticCrown.dds",22,"[4,5]",0,"[7,8,21]"
415,415,-1404321603,"Art/2DItems/Effects/Footprints/PerandusFootprint.dds",10,[10],0,[13]
416,416,-126286230,"Art/2DItems/Effects/Weapon/WeaponPerandus.dds",2,[2],0,"[2,5,37,40,43,46]"
417,417,-1576636164,"Art/2DItems/Effects/Portals/PerandusPortal.dds",11,[16],0,[20]
418,418,-973067766,"Art/2DItems/Effects/Hats/IronBrand.dds",7,[5],0,"[8,21]"
419,419,1056885956,"Art/2DItems/Effects/Hats/RadiantHelmet.dds",6,[4],0,[7]
420,420,-583469107,"Art/2DItems/Effects/shoes/RadiantBoots.dds",9,[9],0,[12]
421,421,-1221821370,"Art/2DItems/Effects/gloves/RadiantGloves.dds",8,[8],0,[11]
422,422,-720637153,"Art/2DItems/Effects/BodyArmour/RadiantBody.dds",4,[6],0,[9]
423,423,-1432072241,"Art/2DItems/Effects/Shields/RadiantShield.dds",0,[1],0,"[1,4,36,39,42,45]"
424,424,1573044208,"Art/2DItems/Effects/Weapon/RadiantWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
425,425,-1449350086,"Art/2DItems/Effects/GoreSunder.dds",17,[27],0,[49]
426,426,-1665152993,"Art/2DItems/Effects/GoreEarthquake.dds",17,[27],0,[49]
427,427,2008450834,"Art/2DItems/Effects/GreenSplitArrow.dds",17,[27],0,[49]
428,428,-645066330,"Art/2DItems/Effects/DemonicSplitArrow.dds",17,[27],0,[49]
429,429,1154656753,"Art/2DItems/Effects/FrostFlowerIceTrap.dds",17,[27],0,[49]
430,430,-354772827,"Art/2DItems/Effects/GoreLightningArrow.dds",17,[27],0,[49]
431,431,-399552215,"Art/2DItems/Effects/EbonyBlastRain.dds",17,[27],0,[49]
432,432,-805677643,"Art/2DItems/Effects/Weapon/InfernalAxeSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
433,433,-376997175,"Art/2DItems/Effects/Weapon/SteamSword.dds",0,[1],0,"[1,4,36,39,42,45]"
434,434,-1171057629,"Art/2DItems/Effects/Hats/NagaHelmet.dds",6,[4],0,[7]
435,435,-1712238158,"Art/2DItems/Effects/Weapon/KachaAxe.dds",0,[1],0,"[1,4,36,39,42,45]"
436,436,-1854876121,"Art/2DItems/Effects/Weapon/GarudaDagger.dds",0,[1],0,"[1,4,36,39,42,45]"
437,437,-1808303645,"Art/2DItems/Effects/Shields/YakshaShield.dds",0,[1],0,"[1,4,36,39,42,45]"
438,438,-1328637180,"Art/2DItems/Effects/Footprints/Prophecy.dds",10,[10],0,[13]
439,439,1357274708,"Art/2DItems/Effects/Weapon/WeaponProphecy.dds",2,[2],0,"[2,5,37,40,43,46]"
440,440,-657774588,"Art/2DItems/Effects/Portals/ProphecyPortal.dds",11,[16],0,[20]
441,441,-1770041476,"Art/2DItems/Effects/Wings/DemonKingWings.dds",5,[7],0,[10]
442,442,-1130385940,"Art/2DItems/Effects/Portals/DemonKingPortal.dds",11,[16],0,[20]
443,443,282813953,"Art/2DItems/Effects/Wings/GloomWings.dds",5,[7],0,[10]
444,444,-1686776999,"Art/2DItems/Effects/SummonRavenSpirits.dds",17,[27],0,[49]
445,445,1531416229,"Art/2DItems/Effects/Frames/ProphecyFrame.dds",12,[14],0,[17]
446,446,1962782075,"Art/2DItems/Effects/Hats/ShroudHood.dds",6,[4],0,[7]
447,447,1546994018,"Art/2DItems/Effects/shoes/ShroudBoots.dds",9,[9],0,[12]
448,448,1482506085,"Art/2DItems/Effects/gloves/ShroudGloves.dds",8,[8],0,[11]
449,449,-1686939679,"Art/2DItems/Effects/BodyArmour/ShroudBody.dds",4,[6],0,[9]
450,450,-641827010,"Art/2DItems/Effects/Hats/ProphecyMask.dds",7,[5],0,"[8,21]"
451,451,-1906038126,"Art/2DItems/Effects/GloomHerald.dds",17,[27],0,[49]
452,452,-154672829,"Art/2DItems/Effects/Hats/GloomHelmet.dds",6,[4],0,[7]
453,453,-335843539,"Art/2DItems/Effects/shoes/GloomBoots.dds",9,[9],0,[12]
454,454,-2075867237,"Art/2DItems/Effects/gloves/GloomGloves.dds",8,[8],0,[11]
455,455,536950339,"Art/2DItems/Effects/BodyArmour/GloomBody.dds",4,[6],0,[9]
456,456,1494887906,"Art/2DItems/Effects/Hats/DragonHat.dds",6,[4],0,[7]
457,457,-1434301764,"Art/2DItems/Effects/shoes/DragonBoots.dds",9,[9],0,[12]
458,458,467954056,"Art/2DItems/Effects/gloves/DragonGloves.dds",8,[8],0,[11]
459,459,-1310469457,"Art/2DItems/Effects/BodyArmour/DragonBody.dds",4,[6],0,[9]
460,460,-323287308,"Art/2DItems/Effects/Hats/DragonMask.dds",7,[5],0,"[8,21]"
461,461,1853057582,"Art/2DItems/Effects/Weapon/DragonGlaive.dds",0,[1],0,"[1,4,36,39,42,45]"
462,462,-491948900,"Art/2DItems/Effects/Weapon/SirenTrident.dds",0,[1],0,"[1,4,36,39,42,45]"
463,463,-310257283,"Art/2DItems/Effects/Weapon/RadiantAxe.dds",0,[1],0,"[1,4,36,39,42,45]"
464,464,-143213059,"Art/2DItems/Effects/Weapon/TitanMaul.dds",0,[1],0,"[1,4,36,39,42,45]"
465,465,-53526150,"Art/2DItems/Effects/Hats/LightningHelmet.dds",6,[4],0,[7]
466,466,1532325603,"Art/2DItems/Effects/shoes/LightningBoots.dds",9,[9],0,[12]
467,467,1161219827,"Art/2DItems/Effects/gloves/LightningGloves.dds",8,[8],0,[11]
468,468,-473203525,"Art/2DItems/Effects/BodyArmour/LightningBody.dds",4,[6],0,[9]
469,469,-451274389,"Art/2DItems/Effects/Hats/BearHelmet.dds",6,[4],0,[7]
470,470,-1243801032,"Art/2DItems/Effects/shoes/BearBoots.dds",9,[9],0,[12]
471,471,1191084518,"Art/2DItems/Effects/gloves/BearGloves.dds",8,[8],0,[11]
472,472,1274449690,"Art/2DItems/Effects/BodyArmour/BearBody.dds",4,[6],0,[9]
473,473,-1956454237,"Art/2DItems/Effects/EtherealPoisonArrow.dds",17,[27],0,[49]
474,474,175864811,"Art/2DItems/Effects/Wings/ArcticWings.dds",5,[7],0,[10]
475,475,-1989791905,"Art/2DItems/Effects/ReaperSpectralThrow.dds",17,[27],0,[49]
476,476,-296804564,"Art/2DItems/Effects/Frames/AtlasFrame1.dds",12,[14],0,[17]
477,477,598467530,"Art/2DItems/Effects/Frames/AtlasFrame2.dds",12,[14],0,[17]
478,478,-1721137578,"Art/2DItems/Effects/Frames/AtlasFrame3.dds",12,[14],0,[17]
479,479,1908857712,"Art/2DItems/Effects/Frames/AtlasFrame4.dds",12,[14],0,[17]
480,480,1590207350,"Art/2DItems/Effects/Hats/LunarisHelmet.dds",6,[4],0,[7]
481,481,1725355861,"Art/2DItems/Effects/shoes/LunarisBoots.dds",9,[9],0,[12]
482,482,-1651769128,"Art/2DItems/Effects/gloves/LunarisGloves.dds",8,[8],0,[11]
483,483,1029725028,"Art/2DItems/Effects/BodyArmour/LunarisBody.dds",4,[6],0,[9]
484,484,1978006720,"Art/2DItems/Effects/Hats/MinotaurHelmet.dds",6,[4],0,[7]
485,485,-977875162,"Art/2DItems/Effects/shoes/MinotaurBoots.dds",9,[9],0,[12]
486,486,-797101189,"Art/2DItems/Effects/gloves/MinotaurGloves.dds",8,[8],0,[11]
487,487,-837434877,"Art/2DItems/Effects/BodyArmour/MinotaurBody.dds",4,[6],0,[9]
488,488,1411306894,"Art/2DItems/Effects/Hats/HydraHelmet.dds",6,[4],0,[7]
489,489,1282711629,"Art/2DItems/Effects/shoes/HydraBoots.dds",9,[9],0,[12]
490,490,-372101504,"Art/2DItems/Effects/gloves/HydraGloves.dds",8,[8],0,[11]
491,491,-794019612,"Art/2DItems/Effects/BodyArmour/HydraBody.dds",4,[6],0,[9]
492,492,2125953751,"Art/2DItems/Effects/Hats/ChimeraHelmet.dds",6,[4],0,[7]
493,493,-1971307060,"Art/2DItems/Effects/shoes/ChimeraBoots.dds",9,[9],0,[12]
494,494,-1680332078,"Art/2DItems/Effects/gloves/ChimeraGloves.dds",8,[8],0,[11]
495,495,-368672489,"Art/2DItems/Effects/BodyArmour/ChimeraBody.dds",4,[6],0,[9]
496,496,-260985086,"Art/2DItems/Effects/Hats/PhoenixHelmet.dds",6,[4],0,[7]
497,497,226868153,"Art/2DItems/Effects/shoes/PhoenixBoots.dds",9,[9],0,[12]
498,498,-1881579113,"Art/2DItems/Effects/gloves/PhoenixGloves.dds",8,[8],0,[11]
499,499,546161555,"Art/2DItems/Effects/BodyArmour/PhoenixBody.dds",4,[6],0,[9]
500,500,510026533,"Art/2DItems/Effects/Weapon/weapon_minotaur.dds",2,[2],0,"[2,5,37,40,43,46]"
501,501,-1730171320,"Art/2DItems/Effects/Weapon/weapon_hydra.dds",2,[2],0,"[2,5,37,40,43,46]"
502,502,-509190632,"Art/2DItems/Effects/Weapon/weapon_chimera.dds",2,[2],0,"[2,5,37,40,43,46]"
503,503,1648993358,"Art/2DItems/Effects/Weapon/weapon_phoenix.dds",2,[2],0,"[2,5,37,40,43,46]"
504,504,-1857143051,"Art/2DItems/Effects/Wings/EssenceWings.dds",5,[7],0,[10]
505,505,-1939229080,"Art/2DItems/Effects/Portals/EssencePortal.dds",11,[16],0,[20]
506,506,-5432620,"Art/2DItems/Effects/Footprints/Essence.dds",10,[10],0,[13]
507,507,-436046502,"Art/2DItems/Effects/Hats/CarnageHelmet.dds",6,[4],0,[7]
508,508,470618604,"Art/2DItems/Effects/shoes/CarnageBoots.dds",9,[9],0,[12]
509,509,550465252,"Art/2DItems/Effects/gloves/CarnageGloves.dds",8,[8],0,[11]
510,510,-2075432411,"Art/2DItems/Effects/BodyArmour/CarnageBody.dds",4,[6],0,[9]
511,511,-1375510856,"Art/2DItems/Effects/Shields/CarnageShield.dds",0,[1],0,"[1,4,36,39,42,45]"
512,512,-269057495,"Art/2DItems/Effects/Wings/HydraWings.dds",5,[7],0,[10]
513,513,-436965175,"Art/2DItems/Effects/Wings/VampiricWings.dds",5,[7],0,[10]
514,514,617059794,"Art/2DItems/Effects/Hats/HoodedBear.dds",6,[4],0,[7]
515,515,-1547882436,"Art/2DItems/Effects/Hats/HoodedBoar.dds",6,[4],0,[7]
516,516,973745029,"Art/2DItems/Effects/Hats/HoodedStag.dds",6,[4],0,[7]
517,517,1970973258,"Art/2DItems/Effects/Wings/CarnageWings.dds",5,[7],0,[10]
518,518,204741808,"Art/2DItems/Effects/Portals/CarnagePortal.dds",11,[16],0,[20]
519,519,-1101447825,"Art/2DItems/Effects/RiftwormShockNova.dds",17,[27],0,[49]
520,520,1902474588,"Art/2DItems/Effects/gloves/ThrasherClaws.dds",8,[8],0,[11]
521,521,374347604,"Art/2DItems/Effects/BlackholeFrostbolt.dds",17,[27],0,[49]
522,522,-96527392,"Art/2DItems/Effects/BlackholeVortex.dds",17,[27],0,[49]
523,523,-418688185,"Art/2DItems/Effects/DragonTotem.dds",17,[27],0,[49]
524,524,-475919684,"Art/2DItems/Effects/DemonHaste.dds",17,[27],0,[49]
525,525,1521035306,"Art/2DItems/Effects/DemonVitality.dds",17,[27],0,[49]
526,526,1745808670,"Art/2DItems/Effects/DemonPurityOfElements.dds",17,[27],0,[49]
527,527,-174194440,"Art/2DItems/Effects/Footprints/CelestialFootprints.dds",10,[10],0,[13]
528,528,-1689508709,"Art/2DItems/Effects/Wings/DragonWings.dds",5,[7],0,[10]
529,529,-1817064207,"Art/2DItems/Effects/BloodRaven.dds",17,[27],0,[49]
530,530,-469369729,"Art/2DItems/Effects/Fireface_purple.dds",7,[5],0,"[8,21]"
531,531,-514216440,"Art/2DItems/Effects/gloves/DemonHandGloves.dds",8,[8],0,[11]
532,532,1992891475,"Art/2DItems/Effects/Character/BatSwarm.dds",15,[11],0,[14]
533,533,-1646395271,"Art/2DItems/Effects/Weapon/TAxe.dds",0,[1],0,"[1,4,36,39,42,45]"
534,534,843289092,"Art/2DItems/Effects/Wings/DemonicWings.dds",5,[7],0,[10]
535,535,2098041717,"Art/2DItems/Effects/EbonyTornadoShot.dds",17,[27],0,[49]
536,536,-2056322936,"Art/2DItems/Effects/Weapon/weapon_breach.dds",2,[2],0,"[2,5,37,40,43,46]"
537,537,-791433600,"Art/2DItems/Effects/Wings/DragonWings.dds",5,[7],0,[10]
538,538,-1361196857,"Art/2DItems/Effects/Shields/DunShield.dds",0,[1],0,"[1,4,36,39,42,45]"
539,539,1862402681,"Art/2DItems/Effects/Wings/HiveBackpack.dds",5,[7],0,[10]
540,540,1347464060,"Art/2DItems/Effects/Wings/BreachCape.dds",5,[7],0,[10]
541,541,1483616604,"Art/2DItems/Effects/Wings/GrandBreachCape.dds",5,[7],0,[10]
542,542,1746476228,"Art/2DItems/Effects/Frames/BreachFrame.dds",12,[14],0,[17]
543,543,-1425411844,"Art/2DItems/Effects/Frames/GrandBreachFrame.dds",12,[14],0,[17]
544,544,-379472294,"Art/2DItems/Effects/Portals/BreachPortal.dds",11,[16],0,[20]
545,545,51629856,"Art/2DItems/Effects/ArcaneTomeTotem.dds",17,[27],0,[49]
546,546,1246207750,"Art/2DItems/Effects/Wings/GhostFlameBack.dds",5,[7],0,[10]
547,547,666671515,"Art/2DItems/Effects/Character/StormcallerCharacter.dds",16,[12],0,[15]
548,548,958390368,"Art/2DItems/Effects/Character/InfernalCharacter.dds",16,[12],0,[15]
549,549,2015999849,"Art/2DItems/Effects/Character/ArcticCharacter.dds",16,[12],0,[15]
550,550,1393277352,"Art/2DItems/Effects/Character/Ghostflame.dds",16,[12],0,[15]
551,551,-21182515,"Art/2DItems/Effects/Auras/ArcaneAura.dds",16,[12],0,[15]
552,552,1082647439,"Art/2DItems/Effects/Hats/StormcallerHelmet.dds",6,[4],0,[7]
553,553,1815087161,"Art/2DItems/Effects/shoes/StormcallerBoots.dds",9,[9],0,[12]
554,554,1689273435,"Art/2DItems/Effects/gloves/StormcallerGloves.dds",8,[8],0,[11]
555,555,-644359329,"Art/2DItems/Effects/BodyArmour/StormcallerBody.dds",4,[6],0,[9]
556,556,41084864,"Art/2DItems/Effects/Wings/LightningWings.dds",5,[7],0,[10]
557,557,785801579,"Art/2DItems/Effects/BodyArmour/DeicideBody.dds",4,[6],0,[9]
558,558,1861574535,"Art/2DItems/Effects/gloves/DeicideGloves.dds",8,[8],0,[11]
559,559,512503558,"Art/2DItems/Effects/shoes/DeicideBoots.dds",9,[9],0,[12]
