"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52"
285,285,2989963284,"Art/2DItems/Effects/Weapon/RunicBladeSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
286,286,2121202299,"Art/2DItems/Effects/Weapon/ArcOfCourageSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
287,287,1710144887,"Art/2DItems/Effects/Weapon/ArcOfDefianceSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
288,288,3458779209,"Art/2DItems/Effects/Hats/Lioneyemask.dds",6,[4],0,[7]
289,289,3781947925,"Art/2DItems/Armours/BodyArmours/Supporter1body.dds",4,[6],0,[9]
290,290,607503283,"Art/2DItems/Armours/Helmets/Supporter1helmet.dds",6,[4],0,[7]
291,291,1563748250,"Art/2DItems/Armours/Boots/Supporter1boot.dds",9,[9],0,[12]
292,292,1601055024,"Art/2DItems/Armours/Gloves/Supporter1glove.dds",8,[8],0,[11]
293,293,1431649717,"Art/2DItems/Armours/BodyArmours/Supporter2body.dds",4,[6],0,[9]
294,294,2051503078,"Art/2DItems/Armours/Helmets/Supporter2helmet.dds",6,[4],0,[7]
295,295,1748632390,"Art/2DItems/Armours/Boots/Supporter2boot.dds",9,[9],0,[12]
296,296,2501470899,"Art/2DItems/Armours/Gloves/Supporter2glove.dds",8,[8],0,[11]
297,297,540700981,"Art/2DItems/Armours/BodyArmours/Supporter3body.dds",4,[6],0,[9]
298,298,2516199402,"Art/2DItems/Armours/Helmets/Supporter3helmet.dds",6,[4],0,[7]
299,299,1178739647,"Art/2DItems/Armours/Boots/Supporter3boot.dds",9,[9],0,[12]
300,300,251491212,"Art/2DItems/Armours/Gloves/Supporter3glove.dds",8,[8],0,[11]
301,301,3086766061,"Art/2DItems/Armours/BodyArmours/Supporter4body.dds",4,[6],0,[9]
302,302,354415830,"Art/2DItems/Armours/Helmets/Supporter4helmet.dds",6,[4],0,[7]
303,303,1180533583,"Art/2DItems/Armours/Boots/Supporter4boot.dds",9,[9],0,[12]
304,304,4136021839,"Art/2DItems/Armours/Gloves/Supporter4glove.dds",8,[8],0,[11]
305,305,697701292,"Art/2DItems/Effects/Weapon/SeraphSword.dds",0,[1],0,"[1,4,36,39,42,45]"
306,306,2636739080,"Art/2DItems/Effects/Hats/RadiantHaloAttachment.dds",7,[5],0,"[8,21]"
307,307,2768521932,"Art/2DItems/Effects/Hats/SilverHaloAttachment.dds",7,[5],0,"[8,21]"
308,308,1099827656,"Art/2DItems/Effects/Weapon/RazorAxeSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
309,309,2526782648,"Art/2DItems/Effects/Wings/HussarWings.dds",5,[7],0,[10]
310,310,2175657847,"Art/2DItems/Effects/Hats/KaomMask.dds",6,[4],0,[7]
311,311,3283719714,"Art/2DItems/Effects/SwordfishIceSpear.dds",17,[27],0,[49]
312,312,3564432837,"Art/2DItems/Effects/DemonicReave.dds",17,[27],0,[49]
313,313,61706632,"Art/2DItems/Effects/DemonicFlameBlast.dds",17,[27],0,[49]
314,314,768946394,"Art/2DItems/Effects/Hats/Skull1.dds",6,[4],0,[7]
315,315,3933517887,"Art/2DItems/Effects/Hats/Skull2.dds",6,[4],0,[7]
316,316,2637420620,"Art/2DItems/Effects/Hats/Skull3.dds",6,[4],0,[7]
317,317,3408124992,"Art/2DItems/Effects/Hats/Skull4.dds",6,[4],0,[7]
318,318,1931234323,"Art/2DItems/Effects/Hats/bloodskull.dds",6,[4],0,[7]
319,319,846745195,"Art/2DItems/Effects/Shields/SeraphShield.dds",0,[1],0,"[1,4,36,39,42,45]"
320,320,944787153,"Art/2DItems/Effects/Hats/Jack-o'-lantern.dds",6,[4],0,[7]
321,321,2819551892,"Art/2DItems/Effects/Hats/WitchHat.dds",6,[4],0,[7]
322,322,1718869474,"Art/2DItems/Effects/Hats/MaskMarylene.dds",6,[4],0,[7]
323,323,1462993593,"Art/2DItems/Effects/Hats/MaskOndar.dds",6,[4],0,[7]
324,324,1617923021,"Art/2DItems/Effects/Hats/MaskVictario.dds",6,[4],0,[7]
325,325,4025165882,"Art/2DItems/Effects/FlareDischarge.dds",17,[27],0,[49]
326,326,4163326040,"Art/2DItems/Effects/Weapon/EagleOrbWand.dds",0,[1],0,"[1,4,36,39,42,45]"
327,327,1849805303,"Art/2DItems/Effects/Weapon/SerpentWand.dds",0,[1],0,"[1,4,36,39,42,45]"
328,328,4167290867,"Art/2DItems/Effects/Weapon/SteamPoweredWand.dds",0,[1],0,"[1,4,36,39,42,45]"
329,329,2973518431,"Art/2DItems/Effects/VaporFlickerStrike.dds",17,[27],0,[49]
330,330,2358167981,"Art/2DItems/Effects/ghostFlickerStrike.dds",17,[27],0,[49]
331,331,3518907495,"Art/2DItems/Effects/Portals/ArcPortal.dds",11,[16],0,[20]
332,332,3034446656,"Art/2DItems/Effects/Hats/SteamHead.dds",6,[4],0,[7]
333,333,1252755327,"Art/2DItems/Effects/shoes/SteamBoots.dds",9,[9],0,[12]
334,334,3881315337,"Art/2DItems/Effects/gloves/SteamGloves.dds",8,[8],0,[11]
335,335,2081525531,"Art/2DItems/Effects/BodyArmour/SteamBody.dds",4,[6],0,[9]
336,336,2001198874,"Art/2DItems/Effects/BodyArmour/GemBody.dds",4,[6],0,[9]
337,337,3096010400,"Art/2DItems/Effects/Wings/SteamBack.dds",5,[7],0,[10]
338,338,3102175528,"Art/2DItems/Effects/VerdantBlinkMirror.dds",17,[27],0,[49]
339,339,1972361898,"Art/2DItems/Effects/Weapon/seraphbow.dds",0,[1],0,"[1,4,36,39,42,45]"
340,340,1952055342,"Art/2DItems/Effects/Hats/FaceParasite.dds",6,[4],0,[7]
341,341,2918375044,"Art/2DItems/Effects/Hats/DKhelmet.dds",6,[4],0,[7]
342,342,2944906486,"Art/2DItems/Effects/shoes/DKBoots.dds",9,[9],0,[12]
343,343,2896510758,"Art/2DItems/Effects/gloves/DkGloves.dds",8,[8],0,[11]
344,344,3286841542,"Art/2DItems/Effects/BodyArmour/DKbody.dds",4,[6],0,[9]
345,345,2034695778,"Art/2DItems/Effects/Shields/DemonkingShield.dds",0,[1],0,"[1,4,36,39,42,45]"
346,346,731207391,"Art/2DItems/Effects/Weapon/weapon_seraph_azure.dds",2,[2],0,"[2,5,37,40,43,46]"
347,347,2271791872,"Art/2DItems/Effects/Hats/InfernalHelmet.dds",6,[4],0,[7]
348,348,2203651530,"Art/2DItems/Effects/shoes/InfernalBoots.dds",9,[9],0,[12]
349,349,3831970414,"Art/2DItems/Effects/gloves/InfernalGloves.dds",8,[8],0,[11]
350,350,1345856682,"Art/2DItems/Effects/BodyArmour/InfernalBody.dds",4,[6],0,[9]
351,351,3015782777,"Art/2DItems/Effects/Hats/NecroticHelmet.dds",6,[4],0,[7]
352,352,613249718,"Art/2DItems/Effects/shoes/NecroticBoots.dds",9,[9],0,[12]
353,353,1019799234,"Art/2DItems/Effects/gloves/NecroticGloves.dds",8,[8],0,[11]
354,354,4272898865,"Art/2DItems/Effects/BodyArmour/NecroticBody.dds",4,[6],0,[9]
355,355,2488697343,"Art/2DItems/Effects/Weapon/WeaponAwakening.dds",2,[2],0,"[2,5,37,40,43,46]"
356,356,314678417,"Art/2DItems/Effects/Character/ChainedImp.dds",15,[11],0,[14]
357,357,3024526483,"Art/2DItems/Effects/Weapon/WeaponAxiom.dds",2,[2],0,"[2,5,37,40,43,46]"
358,358,3976791886,"Art/2DItems/Effects/Character/IconOverlord.dds",15,[11],0,[14]
359,359,446858142,"Art/2DItems/Effects/Weapon/WeaponOverlord.dds",2,[2],0,"[2,5,37,40,43,46]"
360,360,3921779874,"Art/2DItems/Effects/Character/IconHarbinger.dds",15,[11],0,[14]
361,361,506538060,"Art/2DItems/Effects/Weapon/WeaponLunaris.dds",2,[2],0,"[2,5,37,40,43,46]"
362,362,3639541407,"Art/2DItems/Effects/Character/IconBloodletter.dds",15,[11],0,[14]
363,363,1646019671,"Art/2DItems/Effects/Weapon/WeaponBloodletter.dds",2,[2],0,"[2,5,37,40,43,46]"
364,364,3684575841,"Art/2DItems/Effects/Frames/Demon1Frame.dds",12,[14],0,[17]
365,365,1783526283,"Art/2DItems/Effects/Frames/Demon3Frame.dds",12,[14],0,[17]
366,366,4283797030,"Art/2DItems/Effects/Frames/Demon2Frame.dds",12,[14],0,[17]
367,367,299238314,"Art/2DItems/Effects/Frames/Demon4Frame.dds",12,[14],0,[17]
368,368,3916097050,"Art/2DItems/Effects/Wings/RavenWings.dds",5,[7],0,[10]
369,369,3984195686,"Art/2DItems/Effects/DivineRighteousFire.dds",17,[27],0,[49]
370,370,1660687484,"Art/2DItems/Effects/Character/AuraImp.dds",16,[12],0,[15]
371,371,3408009546,"Art/2DItems/Effects/Character/IconBloodletterAura.dds",16,[12],0,[15]
372,372,1760023611,"Art/2DItems/Effects/Character/IconHarbingerAura.dds",16,[12],0,[15]
373,373,868898345,"Art/2DItems/Effects/Character/IconOverlordAura.dds",16,[12],0,[15]
374,374,1428850493,"Art/2DItems/Effects/Hats/WitchHat2015.dds",6,[4],0,[7]
375,375,2124679612,"Art/2DItems/Effects/GhostflameFlameTotem.dds",17,[27],0,[49]
376,376,2289360454,"Art/2DItems/Effects/StygianRaiseSpectre.dds",17,[27],0,[49]
377,377,1749606702,"Art/2DItems/Effects/EagleGuardianSpellTotem.dds",17,[27],0,[49]
378,378,966860218,"Art/2DItems/Effects/GhostflameHeraldOfAsh.dds",17,[27],0,[49]
379,379,2202386255,"Art/2DItems/Effects/AcidOrbConcoction.dds",17,[27],0,[49]
380,380,624164620,"Art/2DItems/Effects/ZigguratTotem.dds",17,[27],0,[49]
381,381,1917230931,"Art/2DItems/Effects/Hats/BeastArmourHelmet.dds",6,[4],0,[7]
382,382,1529693445,"Art/2DItems/Effects/shoes/BeastArmourBoots.dds",9,[9],0,[12]
383,383,503596419,"Art/2DItems/Effects/gloves/BeastArmourGloves.dds",8,[8],0,[11]
384,384,1839335958,"Art/2DItems/Effects/BodyArmour/BeastArmourBody.dds",4,[6],0,[9]
385,385,1418612740,"Art/2DItems/Effects/Hats/BeastGoreArmourHelmet.dds",6,[4],0,[7]
386,386,244919277,"Art/2DItems/Effects/shoes/BeastGoreArmourBoots.dds",9,[9],0,[12]
387,387,1322873660,"Art/2DItems/Effects/gloves/BeastGoreArmourGloves.dds",8,[8],0,[11]
388,388,2133684589,"Art/2DItems/Effects/BodyArmour/BeastGoreArmourBody.dds",4,[6],0,[9]
389,389,1592351515,"Art/2DItems/Effects/Frames/Ascendancy1Frame.dds",12,[14],0,[17]
390,390,579965736,"Art/2DItems/Effects/Frames/Ascendancy2Frame.dds",12,[14],0,[17]
391,391,388814407,"Art/2DItems/Effects/Frames/Ascendancy3Frame.dds",12,[14],0,[17]
392,392,3744424406,"Art/2DItems/Effects/Frames/Ascendancy4Frame.dds",12,[14],0,[17]
393,393,2737429339,"Art/2DItems/Effects/Portals/AspirantPortal.dds",11,[16],0,[20]
394,394,1980076867,"Art/2DItems/Effects/Portals/ChallengerPortal.dds",11,[16],0,[20]
395,395,2048776008,"Art/2DItems/Effects/Portals/SovereignPortal.dds",11,[16],0,[20]
396,396,1108193797,"Art/2DItems/Effects/Portals/AscendantPortal.dds",11,[16],0,[20]
397,397,4265266532,"Art/2DItems/Effects/Weapon/WeaponAspirant.dds",2,[2],0,"[2,5,37,40,43,46]"
398,398,292715868,"Art/2DItems/Effects/Weapon/WeaponChallenger.dds",2,[2],0,"[2,5,37,40,43,46]"
399,399,4240457290,"Art/2DItems/Effects/Weapon/WeaponSovereign.dds",2,[2],0,"[2,5,37,40,43,46]"
400,400,1699564158,"Art/2DItems/Effects/Weapon/WeaponAscendant.dds",2,[2],0,"[2,5,37,40,43,46]"
401,401,2240867863,"Art/2DItems/Effects/Hats/GhostfireHelmet.dds",6,[4],0,[7]
402,402,3160684897,"Art/2DItems/Effects/shoes/GhostfireBoots.dds",9,[9],0,[12]
403,403,4009547447,"Art/2DItems/Effects/gloves/GhostflameGloves.dds",8,[8],0,[11]
404,404,1329139401,"Art/2DItems/Effects/BodyArmour/GhostrfireBody.dds",4,[6],0,[9]
405,405,311182362,"Art/2DItems/Effects/Hats/ArcticHelmet.dds",6,[4],0,[7]
406,406,3028688517,"Art/2DItems/Effects/shoes/ArcticBoots.dds",9,[9],0,[12]
407,407,2431158572,"Art/2DItems/Effects/gloves/ArcticGloves.dds",8,[8],0,[11]
408,408,1038270898,"Art/2DItems/Effects/BodyArmour/ArcticArmourBody.dds",4,[6],0,[9]
409,409,1043232655,"Art/2DItems/Effects/ArcaneEssenceDrain.dds",17,[27],0,[49]
410,410,2752771655,"Art/2DItems/Effects/ArcaneWither.dds",17,[27],0,[49]
411,411,3839197032,"Art/2DItems/Effects/Weapon/SeraphDagger.dds",0,[1],0,"[1,4,36,39,42,45]"
412,412,3335220324,"Art/2DItems/Effects/Portals/MalachaiPortal.dds",11,[16],0,[20]
413,413,4131080711,"Art/2DItems/Effects/DemonBladeVortex.dds",17,[27],0,[49]
414,414,443501708,"Art/2DItems/Effects/ArcaneContagion.dds",17,[27],0,[49]
415,415,4144727771,"Art/2DItems/Effects/GoldenBladefall.dds",17,[27],0,[49]
416,416,1844261396,"Art/2DItems/Effects/Hats/ArcticCrown.dds",22,"[4,5]",0,"[7,8,21]"
417,417,2890645693,"Art/2DItems/Effects/Footprints/PerandusFootprint.dds",10,[10],0,[13]
418,418,4168681066,"Art/2DItems/Effects/Weapon/WeaponPerandus.dds",2,[2],0,"[2,5,37,40,43,46]"
419,419,2718331132,"Art/2DItems/Effects/Portals/PerandusPortal.dds",11,[16],0,[20]
420,420,3321899530,"Art/2DItems/Effects/Hats/IronBrand.dds",7,[5],0,"[8,21]"
421,421,1056885956,"Art/2DItems/Effects/Hats/RadiantHelmet.dds",6,[4],0,[7]
422,422,3711498189,"Art/2DItems/Effects/shoes/RadiantBoots.dds",9,[9],0,[12]
423,423,3073145926,"Art/2DItems/Effects/gloves/RadiantGloves.dds",8,[8],0,[11]
424,424,3574330143,"Art/2DItems/Effects/BodyArmour/RadiantBody.dds",4,[6],0,[9]
425,425,2862895055,"Art/2DItems/Effects/Shields/RadiantShield.dds",0,[1],0,"[1,4,36,39,42,45]"
426,426,1573044208,"Art/2DItems/Effects/Weapon/RadiantWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
427,427,2845617210,"Art/2DItems/Effects/GoreSunder.dds",17,[27],0,[49]
428,428,2629814303,"Art/2DItems/Effects/GoreEarthquake.dds",17,[27],0,[49]
429,429,2008450834,"Art/2DItems/Effects/GreenSplitArrow.dds",17,[27],0,[49]
430,430,3649900966,"Art/2DItems/Effects/DemonicSplitArrow.dds",17,[27],0,[49]
431,431,1154656753,"Art/2DItems/Effects/FrostFlowerIceTrap.dds",17,[27],0,[49]
432,432,3940194469,"Art/2DItems/Effects/GoreLightningArrow.dds",17,[27],0,[49]
433,433,3895415081,"Art/2DItems/Effects/EbonyBlastRain.dds",17,[27],0,[49]
434,434,3489289653,"Art/2DItems/Effects/Weapon/InfernalAxeSkin.dds",0,[1],0,"[1,4,36,39,42,45]"
435,435,3917970121,"Art/2DItems/Effects/Weapon/SteamSword.dds",0,[1],0,"[1,4,36,39,42,45]"
436,436,3123909667,"Art/2DItems/Effects/Hats/NagaHelmet.dds",6,[4],0,[7]
437,437,2582729138,"Art/2DItems/Effects/Weapon/KachaAxe.dds",0,[1],0,"[1,4,36,39,42,45]"
438,438,2440091175,"Art/2DItems/Effects/Weapon/GarudaDagger.dds",0,[1],0,"[1,4,36,39,42,45]"
439,439,2486663651,"Art/2DItems/Effects/Shields/YakshaShield.dds",0,[1],0,"[1,4,36,39,42,45]"
440,440,2966330116,"Art/2DItems/Effects/Footprints/Prophecy.dds",10,[10],0,[13]
441,441,1357274708,"Art/2DItems/Effects/Weapon/WeaponProphecy.dds",2,[2],0,"[2,5,37,40,43,46]"
442,442,3637192708,"Art/2DItems/Effects/Portals/ProphecyPortal.dds",11,[16],0,[20]
443,443,2524925820,"Art/2DItems/Effects/Wings/DemonKingWings.dds",5,[7],0,[10]
444,444,3164581356,"Art/2DItems/Effects/Portals/DemonKingPortal.dds",11,[16],0,[20]
445,445,282813953,"Art/2DItems/Effects/Wings/GloomWings.dds",5,[7],0,[10]
446,446,2608190297,"Art/2DItems/Effects/SummonRavenSpirits.dds",17,[27],0,[49]
447,447,1531416229,"Art/2DItems/Effects/Frames/ProphecyFrame.dds",12,[14],0,[17]
448,448,1962782075,"Art/2DItems/Effects/Hats/ShroudHood.dds",6,[4],0,[7]
449,449,1546994018,"Art/2DItems/Effects/shoes/ShroudBoots.dds",9,[9],0,[12]
450,450,1482506085,"Art/2DItems/Effects/gloves/ShroudGloves.dds",8,[8],0,[11]
451,451,2608027617,"Art/2DItems/Effects/BodyArmour/ShroudBody.dds",4,[6],0,[9]
452,452,3653140286,"Art/2DItems/Effects/Hats/ProphecyMask.dds",7,[5],0,"[8,21]"
453,453,2388929170,"Art/2DItems/Effects/GloomHerald.dds",17,[27],0,[49]
454,454,4140294467,"Art/2DItems/Effects/Hats/GloomHelmet.dds",6,[4],0,[7]
455,455,3959123757,"Art/2DItems/Effects/shoes/GloomBoots.dds",9,[9],0,[12]
456,456,2219100059,"Art/2DItems/Effects/gloves/GloomGloves.dds",8,[8],0,[11]
457,457,536950339,"Art/2DItems/Effects/BodyArmour/GloomBody.dds",4,[6],0,[9]
458,458,1494887906,"Art/2DItems/Effects/Hats/DragonHat.dds",6,[4],0,[7]
459,459,2860665532,"Art/2DItems/Effects/shoes/DragonBoots.dds",9,[9],0,[12]
460,460,467954056,"Art/2DItems/Effects/gloves/DragonGloves.dds",8,[8],0,[11]
461,461,2984497839,"Art/2DItems/Effects/BodyArmour/DragonBody.dds",4,[6],0,[9]
462,462,3971679988,"Art/2DItems/Effects/Hats/DragonMask.dds",7,[5],0,"[8,21]"
463,463,1853057582,"Art/2DItems/Effects/Weapon/DragonGlaive.dds",0,[1],0,"[1,4,36,39,42,45]"
464,464,3803018396,"Art/2DItems/Effects/Weapon/SirenTrident.dds",0,[1],0,"[1,4,36,39,42,45]"
465,465,3984710013,"Art/2DItems/Effects/Weapon/RadiantAxe.dds",0,[1],0,"[1,4,36,39,42,45]"
466,466,4151754237,"Art/2DItems/Effects/Weapon/TitanMaul.dds",0,[1],0,"[1,4,36,39,42,45]"
467,467,4241441146,"Art/2DItems/Effects/Hats/LightningHelmet.dds",6,[4],0,[7]
468,468,1532325603,"Art/2DItems/Effects/shoes/LightningBoots.dds",9,[9],0,[12]
469,469,1161219827,"Art/2DItems/Effects/gloves/LightningGloves.dds",8,[8],0,[11]
470,470,3821763771,"Art/2DItems/Effects/BodyArmour/LightningBody.dds",4,[6],0,[9]
471,471,3843692907,"Art/2DItems/Effects/Hats/BearHelmet.dds",6,[4],0,[7]
472,472,3051166264,"Art/2DItems/Effects/shoes/BearBoots.dds",9,[9],0,[12]
473,473,1191084518,"Art/2DItems/Effects/gloves/BearGloves.dds",8,[8],0,[11]
474,474,1274449690,"Art/2DItems/Effects/BodyArmour/BearBody.dds",4,[6],0,[9]
475,475,2338513059,"Art/2DItems/Effects/EtherealPoisonArrow.dds",17,[27],0,[49]
476,476,175864811,"Art/2DItems/Effects/Wings/ArcticWings.dds",5,[7],0,[10]
477,477,2305175391,"Art/2DItems/Effects/ReaperSpectralThrow.dds",17,[27],0,[49]
478,478,3998162732,"Art/2DItems/Effects/Frames/AtlasFrame1.dds",12,[14],0,[17]
479,479,598467530,"Art/2DItems/Effects/Frames/AtlasFrame2.dds",12,[14],0,[17]
480,480,2573829718,"Art/2DItems/Effects/Frames/AtlasFrame3.dds",12,[14],0,[17]
481,481,1908857712,"Art/2DItems/Effects/Frames/AtlasFrame4.dds",12,[14],0,[17]
482,482,1590207350,"Art/2DItems/Effects/Hats/LunarisHelmet.dds",6,[4],0,[7]
483,483,1725355861,"Art/2DItems/Effects/shoes/LunarisBoots.dds",9,[9],0,[12]
484,484,2643198168,"Art/2DItems/Effects/gloves/LunarisGloves.dds",8,[8],0,[11]
485,485,1029725028,"Art/2DItems/Effects/BodyArmour/LunarisBody.dds",4,[6],0,[9]
486,486,1978006720,"Art/2DItems/Effects/Hats/MinotaurHelmet.dds",6,[4],0,[7]
487,487,3317092134,"Art/2DItems/Effects/shoes/MinotaurBoots.dds",9,[9],0,[12]
488,488,3497866107,"Art/2DItems/Effects/gloves/MinotaurGloves.dds",8,[8],0,[11]
489,489,3457532419,"Art/2DItems/Effects/BodyArmour/MinotaurBody.dds",4,[6],0,[9]
490,490,1411306894,"Art/2DItems/Effects/Hats/HydraHelmet.dds",6,[4],0,[7]
491,491,1282711629,"Art/2DItems/Effects/shoes/HydraBoots.dds",9,[9],0,[12]
492,492,3922865792,"Art/2DItems/Effects/gloves/HydraGloves.dds",8,[8],0,[11]
493,493,3500947684,"Art/2DItems/Effects/BodyArmour/HydraBody.dds",4,[6],0,[9]
494,494,2125953751,"Art/2DItems/Effects/Hats/ChimeraHelmet.dds",6,[4],0,[7]
495,495,2323660236,"Art/2DItems/Effects/shoes/ChimeraBoots.dds",9,[9],0,[12]
496,496,2614635218,"Art/2DItems/Effects/gloves/ChimeraGloves.dds",8,[8],0,[11]
497,497,3926294807,"Art/2DItems/Effects/BodyArmour/ChimeraBody.dds",4,[6],0,[9]
498,498,4033982210,"Art/2DItems/Effects/Hats/PhoenixHelmet.dds",6,[4],0,[7]
499,499,226868153,"Art/2DItems/Effects/shoes/PhoenixBoots.dds",9,[9],0,[12]
500,500,2413388183,"Art/2DItems/Effects/gloves/PhoenixGloves.dds",8,[8],0,[11]
501,501,546161555,"Art/2DItems/Effects/BodyArmour/PhoenixBody.dds",4,[6],0,[9]
502,502,510026533,"Art/2DItems/Effects/Weapon/weapon_minotaur.dds",2,[2],0,"[2,5,37,40,43,46]"
503,503,2564795976,"Art/2DItems/Effects/Weapon/weapon_hydra.dds",2,[2],0,"[2,5,37,40,43,46]"
504,504,3785776664,"Art/2DItems/Effects/Weapon/weapon_chimera.dds",2,[2],0,"[2,5,37,40,43,46]"
505,505,1648993358,"Art/2DItems/Effects/Weapon/weapon_phoenix.dds",2,[2],0,"[2,5,37,40,43,46]"
506,506,2437824245,"Art/2DItems/Effects/Wings/EssenceWings.dds",5,[7],0,[10]
507,507,2355738216,"Art/2DItems/Effects/Portals/EssencePortal.dds",11,[16],0,[20]
508,508,4289534676,"Art/2DItems/Effects/Footprints/Essence.dds",10,[10],0,[13]
509,509,3858920794,"Art/2DItems/Effects/Hats/CarnageHelmet.dds",6,[4],0,[7]
510,510,470618604,"Art/2DItems/Effects/shoes/CarnageBoots.dds",9,[9],0,[12]
511,511,550465252,"Art/2DItems/Effects/gloves/CarnageGloves.dds",8,[8],0,[11]
512,512,2219534885,"Art/2DItems/Effects/BodyArmour/CarnageBody.dds",4,[6],0,[9]
513,513,2919456440,"Art/2DItems/Effects/Shields/CarnageShield.dds",0,[1],0,"[1,4,36,39,42,45]"
514,514,4025909801,"Art/2DItems/Effects/Wings/HydraWings.dds",5,[7],0,[10]
515,515,3858002121,"Art/2DItems/Effects/Wings/VampiricWings.dds",5,[7],0,[10]
516,516,617059794,"Art/2DItems/Effects/Hats/HoodedBear.dds",6,[4],0,[7]
517,517,2747084860,"Art/2DItems/Effects/Hats/HoodedBoar.dds",6,[4],0,[7]
518,518,973745029,"Art/2DItems/Effects/Hats/HoodedStag.dds",6,[4],0,[7]
519,519,1970973258,"Art/2DItems/Effects/Wings/CarnageWings.dds",5,[7],0,[10]
520,520,204741808,"Art/2DItems/Effects/Portals/CarnagePortal.dds",11,[16],0,[20]
521,521,3193519471,"Art/2DItems/Effects/RiftwormShockNova.dds",17,[27],0,[49]
522,522,1902474588,"Art/2DItems/Effects/gloves/ThrasherClaws.dds",8,[8],0,[11]
523,523,374347604,"Art/2DItems/Effects/BlackholeFrostbolt.dds",17,[27],0,[49]
524,524,4198439904,"Art/2DItems/Effects/BlackholeVortex.dds",17,[27],0,[49]
525,525,3876279111,"Art/2DItems/Effects/DragonTotem.dds",17,[27],0,[49]
526,526,3819047612,"Art/2DItems/Effects/DemonHaste.dds",17,[27],0,[49]
527,527,1521035306,"Art/2DItems/Effects/DemonVitality.dds",17,[27],0,[49]
528,528,1745808670,"Art/2DItems/Effects/DemonPurityOfElements.dds",17,[27],0,[49]
529,529,4120772856,"Art/2DItems/Effects/Footprints/CelestialFootprints.dds",10,[10],0,[13]
530,530,2605458587,"Art/2DItems/Effects/Wings/DragonWings.dds",5,[7],0,[10]
531,531,2477903089,"Art/2DItems/Effects/BloodRaven.dds",17,[27],0,[49]
532,532,3825597567,"Art/2DItems/Effects/Fireface_purple.dds",7,[5],0,"[8,21]"
533,533,3780750856,"Art/2DItems/Effects/gloves/DemonHandGloves.dds",8,[8],0,[11]
534,534,1992891475,"Art/2DItems/Effects/Character/BatSwarm.dds",15,[11],0,[14]
535,535,2648572025,"Art/2DItems/Effects/Weapon/TAxe.dds",0,[1],0,"[1,4,36,39,42,45]"
536,536,843289092,"Art/2DItems/Effects/Wings/DemonicWings.dds",5,[7],0,[10]
537,537,2098041717,"Art/2DItems/Effects/EbonyTornadoShot.dds",17,[27],0,[49]
538,538,2238644360,"Art/2DItems/Effects/Weapon/weapon_breach.dds",2,[2],0,"[2,5,37,40,43,46]"
539,539,3503533696,"Art/2DItems/Effects/Wings/DragonWings.dds",5,[7],0,[10]
540,540,2933770439,"Art/2DItems/Effects/Shields/DunShield.dds",0,[1],0,"[1,4,36,39,42,45]"
541,541,1862402681,"Art/2DItems/Effects/Wings/HiveBackpack.dds",5,[7],0,[10]
542,542,1347464060,"Art/2DItems/Effects/Wings/BreachCape.dds",5,[7],0,[10]
543,543,1483616604,"Art/2DItems/Effects/Wings/GrandBreachCape.dds",5,[7],0,[10]
544,544,1746476228,"Art/2DItems/Effects/Frames/BreachFrame.dds",12,[14],0,[17]
545,545,2869555452,"Art/2DItems/Effects/Frames/GrandBreachFrame.dds",12,[14],0,[17]
546,546,3915495002,"Art/2DItems/Effects/Portals/BreachPortal.dds",11,[16],0,[20]
547,547,51629856,"Art/2DItems/Effects/ArcaneTomeTotem.dds",17,[27],0,[49]
548,548,1246207750,"Art/2DItems/Effects/Wings/GhostFlameBack.dds",5,[7],0,[10]
549,549,666671515,"Art/2DItems/Effects/Character/StormcallerCharacter.dds",16,[12],0,[15]
550,550,958390368,"Art/2DItems/Effects/Character/InfernalCharacter.dds",16,[12],0,[15]
551,551,2015999849,"Art/2DItems/Effects/Character/ArcticCharacter.dds",16,[12],0,[15]
552,552,1393277352,"Art/2DItems/Effects/Character/Ghostflame.dds",16,[12],0,[15]
553,553,4273784781,"Art/2DItems/Effects/Auras/ArcaneAura.dds",16,[12],0,[15]
554,554,1082647439,"Art/2DItems/Effects/Hats/StormcallerHelmet.dds",6,[4],0,[7]
555,555,1815087161,"Art/2DItems/Effects/shoes/StormcallerBoots.dds",9,[9],0,[12]
556,556,1689273435,"Art/2DItems/Effects/gloves/StormcallerGloves.dds",8,[8],0,[11]
557,557,3650607967,"Art/2DItems/Effects/BodyArmour/StormcallerBody.dds",4,[6],0,[9]
558,558,41084864,"Art/2DItems/Effects/Wings/LightningWings.dds",5,[7],0,[10]
559,559,785801579,"Art/2DItems/Effects/BodyArmour/DeicideBody.dds",4,[6],0,[9]
560,560,1861574535,"Art/2DItems/Effects/gloves/DeicideGloves.dds",8,[8],0,[11]
561,561,512503558,"Art/2DItems/Effects/shoes/DeicideBoots.dds",9,[9],0,[12]
562,562,4271179172,"Art/2DItems/Effects/Wings/DeicideWings.dds",5,[7],0,[10]
563,563,3101809975,"Art/2DItems/Effects/Hats/DeicideHead.dds",6,[4],0,[7]
