"rownum","Id","AOFile","PreloadGroupsKeys","i32_32","i32_36","HASH32"
239,"UniqueItemDropEffect","Metadata/Effects/misc/unique_drop/uniquedrop.ao",[],3,0,1325829201
240,"ReaveWave","Metadata/Effects/Spells/reave/wave.ao",[],4,0,706259981
241,"ReaveUserEffect","Metadata/Effects/Spells/reave/reaveplayerbuff.ao",[],4,0,1129614029
242,"ReaveImpactSound","Metadata/Effects/impact_sounds/ReaveImpact.ao",[],4,0,2918186760
243,"ReaveWaveSound1","Metadata/Effects/Spells/reave/reaveaudio_wave_01.ao",[],4,0,3811835011
244,"ReaveWaveSound2","Metadata/Effects/Spells/reave/reaveaudio_wave_02.ao",[],4,0,1432762082
245,"ReaveWaveSound3","Metadata/Effects/Spells/reave/reaveaudio_wave_03.ao",[],4,0,883870506
246,"ReaveWaveSound4","Metadata/Effects/Spells/reave/reaveaudio_wave_04.ao",[],4,0,1039210461
247,"DelayedBlastEffect","Metadata/Effects/Spells/monsters_effects/act3/citystalker_richmens/delayblast.ao",[],4,0,22873869
248,"DominusMarkCast","Metadata/Effects/Spells/monsters_effects/act3/dominus/bomb_curse/bombruneonce.ao",[],4,0,2965485195
249,"LightningSoulExplosion","Metadata/Effects/Spells/monsters_effects/act3/dominus/lightning_souls/lightningexplosion.ao",[],4,0,1555546374
250,"DominusSlamEffect","Metadata/Effects/Spells/monsters_effects/act3/dominus/lightning_slam/lightningslam.ao",[],4,0,1960075704
251,"LightningProjectileTrapExplode","Metadata/Effects/Spells/traps/lightning_trap/lightningtrapexplode.ao",[],4,0,2369581288
252,"SmokeMinePoof","Metadata/Effects/Spells/traps/smoke_trap/smokebomb_poof.ao",[],4,0,1202397817
253,"MonsterProximityShield","Metadata/Effects/Spells/monsters_effects/act3/citystalker_richmens/richmansheild.ao",[],4,0,3114254396
254,"GenericShrine","Metadata/Effects/Environment/dark_shrines/generic/generic_rig.ao",[],4,0,3518599133
255,"ShrineSymbolWing","Metadata/Effects/Environment/shrine/run_fast/runfast.ao",[],4,0,966149626
256,"ShrineSymbolFist","Metadata/Effects/Environment/shrine/fist/fist.ao",[],4,0,4158339342
257,"ShrineSymbolPlus","Metadata/Effects/Environment/shrine/plus/plus.ao",[],4,0,2591703417
258,"ShrineSymbolShield","Metadata/Effects/Environment/shrine/sheild/sheild.ao",[],4,0,1551776830
259,"ShrineSymbolSword","Metadata/Effects/Environment/shrine/sword/sword.ao",[],4,0,241342470
260,"ShrineSymbolFire","Metadata/Effects/Environment/shrine/fire/fire.ao",[],4,0,1056599873
261,"ShrineSymbolCold","Metadata/Effects/Environment/shrine/ice/ice.ao",[],4,0,1496687416
262,"ShrineSymbolLightning","Metadata/Effects/Environment/shrine/lightning/rig.ao",[],4,0,3577565595
263,"ShrineSymbolSkeletons","Metadata/Effects/Environment/shrine/summon/rig.ao",[],4,0,2891876070
264,"ShrineSymbolArc","Metadata/Effects/Environment/shrine/arc/rig.ao",[],4,0,1981549498
265,"DominusTeleportEffect","Metadata/Effects/Spells/monsters_effects/act3/dominus/teleport/teleport.ao",[],4,0,2214469687
266,"DominusBloodRainSplash","Metadata/Effects/Spells/monsters_effects/act3/dominus/blood_rains/bloodsplash.ao",[],4,0,2358545355
267,"DominusBloodOrb","Metadata/Effects/Spells/orbs/rig_dominus_bloodcharge.ao",[],3,0,2886283478
268,"ThrownWeaponMeleeImpact","Metadata/Effects/Spells/spectral_weapon_throw/spectralweaponthrow_impact.ao",[],4,0,1662513041
269,"DominusGrabEffect","Metadata/Effects/Spells/monsters_effects/act3/dominus/blood_grasp/bloodgrasp.ao",[],4,0,4188069529
270,"DominusGrabHand","Metadata/Effects/Spells/monsters_effects/act3/dominus/blood_grasp/bloodgrasp_hand.ao",[],4,0,1438198071
271,"DominusGrabEnd","Metadata/Effects/Spells/monsters_effects/act3/dominus/blood_grasp/blood_grasp_end.ao",[],4,0,1232458915
272,"SuicideExplode","Metadata/Effects/Spells/monsters_effects/gore_explode/rig.ao",[],4,0,1412283479
273,"SuicideExplodeNoGibs","Metadata/Effects/Spells/monsters_effects/gore_explode/gore_explosion_no_gibs.ao",[],4,75,2478095121
274,"SuicideExplodeGibs","Metadata/Effects/Spells/monsters_effects/gore_explode/gibs.ao",[],4,0,2843993914
275,"SilenceOrb","Metadata/Effects/Spells/curses/silence.ao",[],4,0,331931639
276,"PacifyOrb","Metadata/Effects/Spells/curses_02/orbs/pacify_orb/pacify.ao",[],4,0,1636971593
277,"SilenceCast","Metadata/Effects/Spells/curses/area/temporal_chains.ao",[],4,0,3998990359
278,"SilenceCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/purple.ao",[],4,0,2326816347
279,"DominusChargeDust","Metadata/Effects/Spells/monsters_effects/act3/dominus/charge/chargestomp.ao",[],4,0,2422626426
280,"DominusChargeSlam","Metadata/Effects/Spells/monsters_effects/act3/dominus/charge/chargeend.ao",[],4,150,2364352983
281,"SoulEaterBeam","Metadata/Effects/Spells/monsters_effects/aura/nemesis_mod/soul_eater/souleater_beam.ao",[],4,0,2910432754
282,"SpectralThrowGold","Metadata/Effects/Microtransactions/Spells/spectral_throw/gold/impact.ao",[],4,0,4192024954
283,"CleaveBeastSound","Metadata/Effects/impact_sounds/Beast_cleave_impact.ao",[],4,0,2200251706
284,"SpectralThrowEbony","Metadata/Effects/Microtransactions/Spells/spectral_throw/ebony/impact.ao",[],4,0,1864349881
285,"SpectralThrowBoomerang","Metadata/Effects/Microtransactions/Spells/spectral_throw/boomerang/impact.ao",[],4,0,2005589006
286,"SpectralThrowEbonyMTXNew","Metadata/Effects/Microtransactions/Spells/spectral_throw/ebony_new/explode.ao",[],4,0,1679495226
287,"SpectralThrowFairgraves","Metadata/Effects/Spells/fairgraves_spectral_throw/spectralweaponthrow_impact.ao",[],4,0,1936863855
288,"SpectralThrowKitavaMtx","Metadata/Effects/Microtransactions/Spells/spectral_throw/kitava/impact.ao",[],4,0,2707265048
289,"StormCallImpact","Metadata/Effects/Spells/storm_call/stormcall_impact.ao",[],4,125,2179813885
290,"StormCallSigilLoop","Metadata/Effects/Spells/storm_call/stormcall_idle.ao",[],4,0,2019860606
291,"StormCallSigilPulse","Metadata/Effects/Spells/storm_call/stormpulse.ao",[],4,0,2495445232
292,"StormCallSingleImpact","Metadata/Effects/Spells/storm_call/stormcall_impact_vaal.ao",[],4,0,1260421185
293,"MonsterStormCallImpact","Metadata/Effects/Spells/monsters_effects/storm_call/stormcall_impact.ao",[],4,125,305990382
294,"MonsterStormCallSigilLoop","Metadata/Effects/Spells/monsters_effects/storm_call/stormcall_idle.ao",[],4,125,254848795
295,"MonsterStormCallSigilPulse","Metadata/Effects/Spells/monsters_effects/storm_call/stormpulse.ao",[],4,0,840540288
296,"MonsterStormCallLowImpact","Metadata/Effects/Spells/monsters_effects/storm_call/stormcall_impact_noclutter.ao",[],4,125,2806469217
297,"MonsterStormCallLowSigilLoop","Metadata/Effects/Spells/monsters_effects/storm_call/stormcall_idle.ao",[],4,125,874084063
298,"MonsterStormCallLowSigilPulse","Metadata/Effects/Spells/monsters_effects/storm_call/stormpulse.ao",[],4,0,1021661956
299,"ColdStormCallImpact","Metadata/Effects/Spells/monsters_effects/coldstorm_call/coldstormcall_impact.ao",[],4,125,1376110019
300,"ColdStormCallSigilLoop","Metadata/Effects/Spells/monsters_effects/coldstorm_call/coldstormcall_idle.ao",[],4,125,3255493923
301,"ColdStormCallSigilPulse","Metadata/Effects/Spells/monsters_effects/coldstorm_call/coldstormpulse.ao",[],4,0,1771065510
302,"FireStormCallImpact","Metadata/Effects/Spells/monsters_effects/firestorm_call/firestormcall_impact.ao",[],4,125,3918335351
303,"FireStormCallSigilLoop","Metadata/Effects/Spells/monsters_effects/firestorm_call/firestormcall_idle.ao",[],4,125,142751533
304,"FireStormCallSigilPulse","Metadata/Effects/Spells/monsters_effects/firestorm_call/firestormpulse.ao",[],4,0,2778071093
305,"PhysicalStormCallImpact","Metadata/Effects/Spells/monsters_effects/physicalstorm_call/physicalstorm_call_impact.ao",[],4,125,687269222
306,"PhysicalStormCallSigilLoop","Metadata/Effects/Spells/monsters_effects/physicalstorm_call/physicalstorm_call_idle.ao",[],4,125,2964649193
307,"PhysicalStormCallSigilPulse","Metadata/Effects/Spells/monsters_effects/physicalstorm_call/physicalstorm_call_pulse.ao",[],4,0,4208240527
308,"SeawitchLightningBeam","Metadata/Effects/Spells/monsters_effects/maps/lightning_bond/lightning_beam.ao",[],4,0,4083439207
309,"Barrage","Metadata/Effects/Spells/barrage/barrage_swirl.ao",[],4,0,2802393071
310,"BarrageBlood","Metadata/Effects/Microtransactions/Spells/barrage/blood/barrage_swirl.ao",[],4,0,3509867378
311,"BarrageBloodTrails","Metadata/Effects/Microtransactions/Spells/barrage/blood/trailsAO.ao",[],4,0,3709429195
312,"ShrineSymbolResistance","Metadata/Effects/Environment/shrine/resistance/rig.ao",[],4,0,2717164128
313,"ShrineSymbolCurse","Metadata/Effects/Environment/shrine/curse/rig.ao",[],4,0,3019758408
314,"ShrineSymbolThorns","Metadata/Effects/Environment/shrine/thorn/thorn.ao",[],4,0,2297505049
315,"ShrineSymbolSmoke","Metadata/Effects/Environment/shrine/smoke/rig.ao",[],4,0,1440061333
316,"TribalStormCallImpact","Metadata/Effects/Microtransactions/Spells/storm_call/tribal/stormcall_impact.ao",[],4,125,3513446663
317,"TribalStormCallSigilLoop","Metadata/Effects/Microtransactions/Spells/storm_call/tribal/tribal_stormcall_idle.ao",[],4,0,2759669526
318,"TribalStormCallSigilPulse","Metadata/Effects/Microtransactions/Spells/storm_call/tribal/tribalstormpulse.ao",[],4,0,4163887284
319,"TribalStormCallSingleImpact","Metadata/Effects/Microtransactions/Spells/storm_call/tribal/stormcall_impact_mini.ao",[],4,0,2343030978
320,"ChargedBlastMarker","Metadata/Effects/Spells/charged_blast/chargedblast_target.ao",[],4,500,744276834
321,"ChargedBlastExplosionSmall","Metadata/Effects/Spells/charged_blast/chargedblast_explode_small.ao",[],4,325,757948869
322,"ChargedBlastExplosionMedium","Metadata/Effects/Spells/charged_blast/chargedblast_explode_medium.ao",[],4,325,3038009280
323,"ChargedBlastExplosionLarge","Metadata/Effects/Spells/charged_blast/chargedblast_explode_large.ao",[],4,325,2917406028
324,"ShrineSymbolMassive","Metadata/Effects/Environment/shrine/massive/rig.ao",[],4,0,2030505684
325,"ShrineSymbolEchoing","Metadata/Effects/Environment/shrine/echoing/rig.ao",[],4,0,2088850601
326,"ShrineSymbolGodMode","Metadata/Effects/Environment/shrine/god_mode/rig.ao",[],4,0,1331424104
327,"SeaWitchScreech","Metadata/Effects/Spells/monsters_effects/act1/seawitch_howl/seawitchHowl_loop.ao",[],4,0,2279039908
328,"SeaWitchScreechShort","Metadata/Effects/Spells/monsters_effects/act1/seawitch_howl/seawitchHowl_short.ao",[],4,0,3417853260
329,"IceStorm1","Metadata/Effects/Spells/ice_storm/icestorm_01.ao",[],4,174,3529671956
330,"IceStorm2","Metadata/Effects/Spells/ice_storm/icestorm_02.ao",[],4,174,2090446553
331,"SpineRainOfArrows","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/spine_rain_of_arrows/spinerain.ao",[],4,0,3323581809
332,"DesecrateGravestone1","Metadata/Effects/Spells/desecrate/graveyard/gravestonesummon_01.ao",[],4,0,1335731165
333,"DesecrateGravestone2","Metadata/Effects/Spells/desecrate/graveyard/gravestonesummon_02.ao",[],4,0,4026894628
334,"DesecrateGravestone3","Metadata/Effects/Spells/desecrate/graveyard/gravestonesummon_03.ao",[],4,0,1751696059
335,"DesecrateFog","Metadata/Effects/Spells/desecrate/graveyard/gravefog.ao",[],4,0,3494939957
336,"SeaWitchScreechOrb","Metadata/Effects/Spells/monsters_effects/act1/seawitchhowl_orb/rig.ao",[],4,0,430814987
337,"DesecrateCorpseEffect","Metadata/Effects/Spells/desecrate/corpselight.ao","[15,0,46,44]",4,0,2327939474
338,"AnimateArmourSummon","Metadata/Effects/Spells/animate_armour/animatearmoursummon.ao",[1],4,0,1054016804
339,"AtziriDemonSacrificeExplosion","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/soul_sacrifice_effect.ao",[],4,0,869303670
340,"AtziriDemonSacrificeSoul1","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/soul_1.ao",[],4,0,1958658773
341,"AtziriDemonSacrificeSoul2","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/soul_2.ao",[],4,0,1210083501
342,"AtziriDemonSacrificeSoul3","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/soul_3.ao",[],4,0,2676672033
343,"AtziriDemonSacrificeShield","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/sacrifice_soul/sheild_lady.ao",[],4,0,3759823032
344,"AtziriMirrorEffect","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/mirror_mode/single/runesingle.ao",[],4,0,1119937452
345,"AtziriStormCallSigil","Metadata/Effects/Spells/Storm_Call_Atziri/atz_stormcall_idle.ao",[],4,0,3311308158
346,"AtziriStormCallPulse","Metadata/Effects/Spells/Storm_Call_Atziri/stormcall_pulse.ao",[],4,0,2907415402
347,"AtziriStormCallImpact","Metadata/Effects/Spells/Storm_Call_Atziri/stormcall_impact.ao",[],4,125,2274731275
348,"AtziriEmpoweredStormCallSigil","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/reskins/mega_stormcall/mega_stormcall_idle.ao",[],4,0,2733309597
349,"AtziriEmpoweredStormCallPulse","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/reskins/mega_stormcall/mega_stormcall_pulse.ao",[],4,0,966005460
350,"AtziriEmpoweredStormCallImpact","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/reskins/mega_stormcall/mega_stormcall_impact.ao",[],4,125,500117041
351,"AtziriTeleport","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/teleport/atziriteleport.ao",[],4,0,982456496
352,"AtziriLabPortal","Metadata/Effects/Environment/lab_portals/portal_vaal.ao",[],3,0,3595211174
353,"NormalLabPortal","Metadata/Effects/Environment/lab_portals/portal.ao",[],3,0,915351278
354,"SpineStorm","Metadata/Effects/Spells/monsters_effects/vaal_sacrifice/spine_firestorm/spinestorm.ao",[],4,0,3041220481
355,"VaalGroundSlam","Metadata/Effects/Spells/ground_slam_vaal/largeslam.ao",[],4,0,2590016839
356,"VaalMiniColdSnap","Metadata/Effects/Spells/mini_coldsnap/coldsnapmini.ao",[],4,0,2019639853
357,"IceNovaArctic","Metadata/Effects/Spells/icenova/arctic/rig.ao",[],4,260,4059866281
358,"SummonedMonsterEffect","Metadata/Effects/Environment/chests/Strongboxes/chestsummon.ao",[],4,0,1775665536
359,"VaalDoubleStrikeEffect","Metadata/Effects/Spells/doublestrike/doublestrikesummon_vaal.ao",[],4,0,1733204822
360,"VaalDoubleStrikeEffectNew","Metadata/Effects/Spells/doublestrike/doublestrikesummon_vaal_new.ao",[],4,0,1461507465
361,"GroundSlamSpike1","Metadata/Effects/Spells/ground_slam_new/groundspine_01.ao",[],4,0,3592915487
362,"GroundSlamSpike2","Metadata/Effects/Spells/ground_slam_new/groundspine_02.ao",[],4,0,157376380
363,"GroundSlamSpike3","Metadata/Effects/Spells/ground_slam_new/groundspine_03.ao",[],4,0,831994698
364,"GroundSlamImpact","Metadata/Effects/Spells/ground_slam_02/groundslam_impact.ao",[],4,0,3515192821
365,"UpheavalEffect","Metadata/Effects/Spells/glacial_cascade/glacial_cascade.ao",[],4,80,1201131137
366,"DarkUpheavalEffect","Metadata/Effects/Microtransactions/Spells/upheaval/dark/spines_cascade_unleash.ao",[],4,80,4259642771
367,"BloodGroundSlamSpike1","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_spines/groundspineblood_01.ao",[],4,0,2818172621
368,"BloodGroundSlamSpike2","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_spines/groundspineblood_02.ao",[],4,0,1200362430
369,"BloodGroundSlamSpike3","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_spines/groundspineblood_03.ao",[],4,0,3256313102
370,"BloodGroundSlamImpact","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_spines/groundslamblood_impact.ao",[],4,0,3291404373
371,"MoltenStrikeMeleeImpact","Metadata/Effects/Spells/molten_strike/heavy_molten_strike_hit.ao",[],4,0,3176587205
372,"MoltenStrikeProjectileImpact","Metadata/Effects/Spells/molten_strike/moltenchunk_impact.ao",[],4,110,3563926990
373,"MoltenStrikeProjectileImpactScaled","Metadata/Effects/Spells/molten_strike/moltenimpact.ao",[],4,110,2081210664
374,"MonsterChargedBlastMarker","Metadata/Effects/Spells/monsters_effects/flameblast/flameblast_target.ao",[],4,500,2437468964
375,"MonsterChargedBlastExplosionSmall","Metadata/Effects/Spells/monsters_effects/flameblast/flameblast_explode_small.ao",[],4,330,3825370062
376,"MonsterChargedBlastExplosionMedium","Metadata/Effects/Spells/monsters_effects/flameblast/flameblast_explode_medium.ao",[],4,330,1598327834
377,"MonsterChargedBlastExplosionLarge","Metadata/Effects/Spells/monsters_effects/flameblast/flameblast_explode_large.ao",[],4,330,247891879
378,"ConvocationEffect","Metadata/Effects/Spells/convocation/convocation.ao",[],4,0,1265248231
379,"ChaosFireStormEffect","Metadata/Effects/Spells/chaosstorm/rig.ao",[],4,0,113543896
380,"ConvocationCasterEffect","Metadata/Effects/Spells/convocation/convocation_player.ao",[],4,0,3960556295
381,"FlameWhip","Metadata/Effects/Spells/flame_whip/flame_whip.ao",[],4,0,844510376
382,"InfernalSwarmBeam","Metadata/Effects/Spells/firebomb/fire_bomb_beam/firebomb_beam.ao",[],4,0,2114083970
383,"FlameWhipCastEffect","Metadata/Effects/Spells/flame_whip/flamewhip_cast.ao",[],4,0,2623773222
384,"RampageNovaEffect","Metadata/Effects/Spells/rampage/shockwave/screech.ao",[],4,270,681163836
385,"FrenzyEffect","Metadata/Effects/Spells/frenzy_02/player_spiral.ao",[],4,0,298206602
386,"BrutusSkeletonCage","Metadata/Effects/Spells/monsters_effects/act1/brute/cage/rig.ao",[],4,0,1359384162
387,"BrutusGroundSpike","Metadata/Effects/Spells/monsters_effects/act1/brute/spikes/spike.ao",[],4,0,2280926871
388,"FireNova","Metadata/Effects/Spells/monsters_effects/fire_nova/firenova.ao",[],4,400,3113833548
389,"BallLightningBeamPlayer","Metadata/Effects/Spells/lightning_orb/lightning_bolt.ao",[],4,0,1369738751
390,"TornadoShotImpact","Metadata/Effects/Spells/tornado_shot/tornadoarrow.ao",[],4,0,3003385475
391,"RedChargedBlastMarker","Metadata/Effects/Microtransactions/Spells/alt_flameblast/alt_flameblast_target.ao",[],4,500,2314417228
392,"RedChargedBlastExplosionSmall","Metadata/Effects/Microtransactions/Spells/alt_flameblast/alt_flameblast_explode_small.ao",[],4,470,277394544
393,"RedChargedBlastExplosionMedium","Metadata/Effects/Microtransactions/Spells/alt_flameblast/alt_flameblast_explode_medium.ao",[],4,470,1516373815
394,"RedChargedBlastExplosionLarge","Metadata/Effects/Microtransactions/Spells/alt_flameblast/alt_flameblast_explode_large.ao",[],4,470,715268667
395,"RedReaveWave","Metadata/Effects/Microtransactions/Spells/reave/wave.ao",[],4,0,2988460140
396,"RedReaveUserEffect","Metadata/Effects/Microtransactions/Spells/reave/reaveplayerbuff.ao",[],4,0,2307032573
397,"TutorialArrow","Metadata/Effects/Tutorial/Arrow.ao",[],1,0,1095568763
398,"MossMonsterSlamSummon","Metadata/Effects/Spells/monsters_effects/mossboss_summon/mossbosssummon.ao",[],4,0,1270264652
399,"HoundEmerge","Metadata/Effects/Spells/monsters_effects/hound/unburrow/unburrow_lavapool.ao",[],4,0,537657061
400,"HoundBurrow","Metadata/Effects/Spells/monsters_effects/hound/burrow/burrow_lavapool.ao",[],4,0,3942883522
401,"MerveilTeleport","Metadata/Effects/Spells/monsters_effects/act1/merveil/teleport/rig.ao",[],4,0,189094744
402,"NinjaFlickerStrikeIn","Metadata/Effects/Microtransactions/Spells/flicker_strike/ninja_smoke/rig_in.ao",[],4,0,3847385888
403,"NinjaFlickerStrikeOut","Metadata/Effects/Microtransactions/Spells/flicker_strike/ninja_smoke/rig_out.ao",[],4,0,1030818340
404,"NecroFlickerStrikeIn","Metadata/Effects/Microtransactions/Spells/flicker_strike/necro_smoke/rig_in.ao",[],4,0,3410464680
405,"NecroFlickerStrikeOut","Metadata/Effects/Microtransactions/Spells/flicker_strike/necro_smoke/rig_out.ao",[],4,0,3456130373
406,"BrutusGroundSlamImpact","Metadata/Effects/Spells/monsters_effects/act1/brute/groundslam/groundslamblood_impact.ao",[],4,0,1610502736
407,"SolarFlareFireDischargeExplosion","Metadata/Effects/Microtransactions/Spells/discharge/solar_flare/fire/solarflare_fire.ao",[],4,0,1421683562
408,"SolarFlareFireDischargeShockwave","Metadata/Effects/Microtransactions/Spells/discharge/solar_flare/fire/dischargeshockwave.ao",[],4,0,1364863507
409,"SolarFlareColdDischargeExplosion","Metadata/Effects/Microtransactions/Spells/discharge/solar_flare/ice/solarflare_ice.ao",[],4,0,1973399889
410,"SolarFlareColdDischargeShockwave","Metadata/Effects/Microtransactions/Spells/discharge/solar_flare/ice/dischargeshockwave.ao",[],4,0,3955915495
411,"SolarFlareLightningDischargeExplosion","Metadata/Effects/Microtransactions/Spells/discharge/solar_flare/lightning/solarflare_lightning.ao",[],4,0,1436799081
