"rownum","Id","bool_8","IsLocal","IsWeaponLocal","Semantics","bool_15","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool_33","HASH32","BelongsActiveSkillsKey","Category","bool_70","bool_71","IsScalable","ContextFlags","[rid]_89"
282,"stun_recovery_+%",1,"","",1,"",1,"","",1,2103675702,[],"","","",1,[0],[]
283,"evasion_rating",1,"","",3,1,1,"","",1,535210313,[],"","","",1,[0],[]
284,"main_hand_reduce_enemy_block_%",1,"","",1,"",1,"","",1,1683480834,[],"","","",1,[2],[]
285,"off_hand_reduce_enemy_block_%",1,"","",1,"",1,"","",1,-1667875332,[],"","","",1,[2],[]
286,"main_hand_critical_strike_multiplier_+",1,"","",3,"",1,"","","",956142053,[],"","","",1,[2],[]
287,"off_hand_critical_strike_multiplier_+",1,"","",3,"",1,"","","",1715461753,[],"","","",1,[2],[]
288,"self_critical_strike_multiplier_+%",1,"","",3,"",1,"","",1,-1580882397,[],"","","",1,[0],[]
289,"main_hand_knockback",1,"","",4,"",1,"","",1,-1451264667,[],"","","","",[2],[]
290,"off_hand_knockback",1,"","",4,"",1,"","",1,-1724505415,[],"","","","",[2],[]
291,"main_hand_accuracy_rating",1,"","",3,1,1,"","",1,-327856878,[],"","","",1,[35],[]
292,"off_hand_accuracy_rating",1,"","",3,1,1,"","",1,23321753,[],"","","",1,[35],[]
293,"main_hand_attack_speed_+%",1,"","",1,1,1,"","",1,-386864366,[],"","","",1,[21],[]
294,"off_hand_attack_speed_+%",1,"","",1,1,1,"","",1,2080422905,[],"","","",1,[21],[]
295,"cast_speed_+%",1,"","",1,1,1,"","",1,544976478,[],"","","",1,[23],[]
296,"spectre_maximum_life_+%",1,"","",1,"",1,"","","",-1870919430,[],"","","",1,[33],[]
297,"zombie_maximum_life_+%","","","",1,"",1,"","","",1700566105,[],"","","",1,[33],[]
298,"fire_elemental_maximum_life_+%","","","",1,"",1,"","","",1818487076,[],"","","",1,[33],[]
299,"raven_maximum_life_+%","","","",1,"",1,"","","",206006679,[],"","","",1,[33],[]
300,"arrow_speed_+%","","","",1,1,1,"","",1,-1542997757,[],"","","",1,[32],[]
301,"main_hand_stun_threshold_reduction_+%",1,"","",1,"",1,"","",1,1795450793,[],"","","",1,[2],[]
302,"off_hand_stun_threshold_reduction_+%",1,"","",1,"",1,"","",1,587983988,[],"","","",1,[2],[]
303,"main_hand_life_leech_from_physical_attack_damage_permyriad",1,"","",1,"",1,"","",1,-1169330903,[],"","","",1,[2],[]
304,"off_hand_life_leech_from_physical_attack_damage_permyriad",1,"","",1,"",1,"","",1,536958852,[],"","","",1,[2],[]
305,"main_hand_mana_leech_from_physical_attack_damage_permyriad",1,"","",1,"",1,"","",1,-1168975148,[],"","","",1,[2],[]
306,"off_hand_mana_leech_from_physical_attack_damage_permyriad",1,"","",1,"",1,"","",1,1868263240,[],"","","",1,[2],[]
307,"cold_damage_resistance_%",1,"","",1,1,1,"","",1,-1922804855,[],"","","",1,[0],[]
308,"fire_damage_resistance_%",1,"","",1,1,1,"","",1,-649471663,[],"","","",1,[0],[]
309,"lightning_damage_resistance_%",1,"","",1,1,1,"","",1,-1246239143,[],"","","",1,[0],[]
310,"chaos_damage_resistance_%",1,"","",1,1,1,"","",1,204000834,[],"","","",1,[0],[]
311,"resist_all_elements_%","","","",1,"",1,"","","",-1090121397,[],"","","",1,[0],[]
312,"trap_duration_+%",1,"","",1,"","","","",1,1253436669,[],14,"","",1,[],[]
313,"trap_trigger_radius_+%","","","",1,"","","","",1,-694834799,[],14,"","",1,[],[]
314,"trap_throwing_speed_+%",1,"","",1,1,"","","",1,-527291494,[],14,"","",1,[],[]
315,"monster_response_time_ms",1,"","",1,"","","","",1,315145786,[],"","","",1,[],[]
316,"skill_internal_monster_responsiveness_+%",1,"","",1,"","","","","",46758112,[],"","","",1,[],[]
317,"endurance_charge_granted_per_X_monster_power_during_endurance_warcry",1,"","",3,"","","","",1,-898898830,[],"","","",1,[],[]
318,"skill_range_+%",1,"","",1,1,"","","",1,-1638598061,[],"","","",1,[],[]
319,"skill_visual_scale_+%",1,"","",1,1,"","","",1,1421230256,[],"","","",1,[],[]
320,"imp_variation",1,"","",3,1,"","","",1,376018858,[],"","","","",[],[]
321,"main_hand_base_weapon_attack_duration_ms",1,"","",3,"","","","","",665085975,[],"",1,"",1,[],[]
322,"off_hand_base_weapon_attack_duration_ms",1,"","",3,"","","","","",117725417,[],"",1,"",1,[],[]
323,"main_hand_minimum_attack_distance",1,"","",3,1,"","","",1,38658113,[],"",1,"",1,[],[]
324,"off_hand_minimum_attack_distance",1,"","",3,1,"","","",1,1490890102,[],"",1,"",1,[],[]
325,"main_hand_base_maximum_attack_distance",1,"","",3,1,"","","",1,1424223654,[],"",1,"",1,[],[]
326,"off_hand_base_maximum_attack_distance",1,"","",3,1,"","","",1,1638647292,[],"","","",1,[],[]
327,"main_hand_quality","","","",1,"","","","","",-583994466,[],"","","",1,[],[]
328,"off_hand_quality","","","",1,"","","","","",-975992928,[],"","","",1,[],[]
329,"base_spell_critical_strike_multiplier_+","","","",3,"","","","","",1749887114,[],4,"","",1,[],[]
330,"spell_critical_strike_multiplier_+",1,"","",3,"",1,"","","",-1355370542,[],"","","",1,[3],[]
331,"is_trap",1,"","",4,1,"","","",1,-746390931,[],"",1,"","",[],[]
332,"weapon_elemental_damage_+%",1,"","",1,"","","","",1,-1960906336,[],"","","",1,[],[]
333,"staff_stun_duration_+%","","","",1,"","","","","",-500676963,[],18,"","",1,[],[]
334,"two_handed_melee_physical_damage_+%",1,"","",1,"","","","","",-1347475209,[],1,"","",1,[],[]
335,"two_handed_melee_stun_duration_+%",1,"","",1,"","","","","",-1300054585,[],6,"","",1,[],[]
336,"two_handed_melee_attack_speed_+%",1,"","",1,"","","","","",1092730748,[],3,"","",1,[],[]
337,"two_handed_melee_accuracy_rating_+%",1,"","",1,"","","","","",-2131023680,[],5,"","",1,[],[]
338,"physical_damage_while_dual_wielding_+%",1,"","",1,"","","","","",1758582977,[],1,"","",1,[],[]
339,"one_handed_melee_physical_damage_+%",1,"","",1,"","","","","",-710561894,[],1,"","",1,[],[]
340,"one_handed_melee_attack_speed_+%",1,"","",1,"","","","","",2080132379,[],3,"","",1,[],[]
341,"one_handed_melee_accuracy_rating_+%",1,"","",1,"","","","","",-1067221168,[],5,"","",1,[],[]
342,"base_stun_duration_+%",1,"","",1,"","","","",1,-254046980,[],6,"","",1,[],[]
343,"bow_stun_duration_+%",1,"","",1,"","","","","",-776448823,[],6,"","",1,[],[]
344,"base_life_gain_per_target","","","",3,"","","","",1,1079790274,[],6,"","",1,[],[]
345,"corpse_explosion_monster_life_%",1,"","",1,"","","","",1,-320603216,[],"","","",1,[],[]
346,"skill_level",1,"","",3,"","","","","",1027427812,[],"","","",1,[],[]
347,"action_speed_-%",1,"","",1,1,"","","",1,1631261654,[],"","","",1,[],[]
348,"skill_art_variation",1,"","",3,1,"","","",1,-640676931,[],"",1,"","",[],[]
349,"always_crit",1,"","",4,"","","","","",1101922,[],"","","","",[],[]
350,"damage_infusion_%",1,"","",1,"","","","",1,-1096484859,[],"","","",1,[],[]
351,"chaos_damage_taken_per_minute",1,"","",3,1,1,"","",1,1701278811,[],"",1,"",1,[0],[]
352,"base_fire_damage_to_deal_per_minute",1,"","",3,1,"","","",1,-660199871,[],"",1,"",1,[],[6]
353,"add_frenzy_charge_on_kill",1,"","",4,"","","","",1,1645150511,[],"","","","",[],[]
354,"base_fire_damage_to_deal_to_nearby_per_minute",1,"","",3,"","","","",1,1887141931,[],"",1,"",1,[],[]
355,"base_physical_damage_taken_per_minute","","","",3,"","","","","",1089972948,[],"",1,"",1,[],[]
356,"spell_minimum_base_lightning_damage_per_removable_power_charge",1,"","",3,"","","","",1,2044354549,[],"",1,"",1,[],[]
357,"spell_maximum_base_lightning_damage_per_removable_power_charge",1,"","",3,"","","","",1,-1343171407,[],"",1,"",1,[],[]
358,"base_skill_effect_duration",1,"","",3,1,"","","",1,-497271793,[],"",1,"",1,[],[]
359,"skill_effect_duration",1,"","",3,1,1,"","",1,-930606366,[],"","","",1,[34],[]
360,"buff_effect_duration",1,"","",3,1,1,"","",1,411997686,[],"","","",1,[34],[]
361,"buff_effect_duration_+%_per_removable_endurance_charge",1,"","",3,"","","","",1,1452391054,[],"","","",1,[],[]
362,"buff_effect_duration_+%_per_removable_endurance_charge_limited_to_5",1,"","",3,"","","","",1,1061856661,[],"","","",1,[],[]
363,"local_base_evasion_rating","",1,"",3,"","","","","",-1977380338,[],"","","",1,[],[]
364,"local_base_physical_damage_reduction_rating","",1,"",3,"","","","","",-150739763,[],"","","",1,[],[]
365,"base_attack_speed_+%_per_frenzy_charge","","","",1,"","","","","",27707373,[],18,"","",1,[],[]
366,"physical_damage_+%_per_frenzy_charge",1,"","",1,"","","","",1,-956940234,[],"","","",1,[],[]
367,"is_player",1,"","",4,1,"","","",1,-1774025507,[],"",1,"","",[],[]
368,"life_per_level","","","",3,"","","","","",505068196,[],"","","",1,[],[]
369,"mana_per_level","","","",3,"","","","","",-456094171,[],"","","",1,[],[]
370,"backstab_damage_+%",1,"","",1,"","","","",1,1891485115,[],"","","",1,[],[]
371,"additional_player_bonus_maximum_life_+%_final",1,"","",1,"","","","","",-1721892314,[],"","","",1,[],[]
372,"intermediary_maximum_life","","","",3,"",1,"","","",1094587006,[],"","","",1,[0],[]
373,"local_flask_armour_+%_while_healing",1,1,"",1,"","","","","",39806384,[],"","","",1,[],[]
374,"local_flask_evasion_+%_while_healing",1,1,"",1,"","","","","",961208996,[],"","","",1,[],[]
375,"local_flask_energy_shield_+%_while_healing",1,1,"",1,"","","","","",-893751922,[],"","","",1,[],[]
376,"local_flask_movement_speed_+%_while_healing",1,1,"",1,"","","","","",805174023,[],"","","",1,[],[]
377,"local_flask_stun_recovery_+%_while_healing",1,1,"",1,"","","","","",1604829150,[],"","","",1,[],[]
378,"local_flask_resistances_+%_while_healing",1,1,"",1,"","","","","",-2000369087,[],"","","",1,[],[]
379,"old_do_not_use_local_flask_life_leech_%_while_healing",1,1,"",1,"","","","","",-618449641,[],"","","",1,[],[]
380,"old_do_not_use_local_flask_mana_leech_%_while_healing",1,1,"",1,"","","","","",2063749867,[],"","","",1,[],[]
381,"local_flask_adds_knockback_while_healing",1,1,"",4,"","","","","",836079805,[],"","","","",[],[]
382,"local_flask_removes_%_of_mana_recovery_from_life_on_use",1,1,"",1,"","","","","",1776438094,[],"","","",1,[],[]
383,"local_flask_removes_%_of_life_recovery_from_mana_on_use",1,1,"",1,"","","","","",-460325105,[],"","","",1,[],[]
384,"local_flask_removes_%_of_life_recovery_from_life_on_use",1,1,"",1,"","","","","",1860908158,[],"","","",1,[],[]
385,"local_unique_flask_instantly_removes_%_maximum_life",1,1,"",1,"","","","","",6281325,[],"","","",1,[],[]
386,"local_flask_amount_to_recover_+%_when_on_low_life",1,1,"",4,"","","","","",-835339227,[],"","","","",[],[]
387,"local_flask_recover_instantly_when_on_low_life",1,1,"",4,"","","","","",98024418,[],"","","","",[],[]
388,"local_flask_recovery_amount_%_to_recover_instantly",1,1,"",1,"","","","","",-1022687859,[],"","","",1,[],[]
389,"local_flask_dispels_burning_and_ignite_immunity_during_effect",1,1,"",4,"","","","","",-3407038,[],"","","","",[],[]
390,"local_flask_dispels_freeze_and_chill",1,1,"",4,"","","","","",533296648,[],"","","","",[],[]
391,"local_max_charges_+%",1,1,"",1,"","","","","",-1799779898,[],"","","",1,[],[]
392,"local_charges_added_+%",1,1,"",1,"","","","","",-570419656,[],"","","",1,[],[]
393,"local_flask_amount_to_recover_+%",1,1,"",1,"","","","","",978608437,[],"","","",1,[],[]
394,"local_flask_recovers_instantly",1,1,"",4,"","","","","",764623902,[],"","","","",[],[]
395,"local_flask_minion_heal_%",1,1,"",1,"","","","","",722168523,[],"","","",1,[],[]
396,"local_recharge_on_crit",1,1,"",3,"","","","","",-534391840,[],"","","",1,[],[]
397,"local_recharge_on_take_crit",1,1,"",3,"","","","","",646075130,[],"","","",1,[],[]
398,"local_critical_strike_multiplier_+","",1,1,3,"","",807,829,"",1162331526,[],"","","",1,[],[]
399,"local_flask_prevents_death_while_healing",1,1,"",4,"","","","","",613345628,[],"","","","",[],[]
400,"cannot_die",1,"","",4,1,"","","",1,1295195673,[],"","","","",[],[]
401,"flask_life_to_recover_+%",1,"","",1,"","","","",1,2114039945,[],17,"","",1,[],[]
402,"flask_mana_to_recover_+%",1,"","",1,"","","","",1,808532262,[],17,"","",1,[],[]
403,"flask_recovery_speed_+%",1,"","",1,"","","","",1,-2042207825,[],17,"","",1,[],[]
404,"knockback_distance_+%","","","",1,"","","","",1,1722946251,[],6,"","",1,[],[]
405,"weapon_fire_damage_+%","","","",1,"","","","","",-1960686359,[],1,"","",1,[],[]
406,"weapon_cold_damage_+%","","","",1,"","","","","",-426992732,[],"","","",1,[],[]
407,"weapon_lightning_damage_+%","","","",1,"","","","","",992851982,[],"","","",1,[],[]
408,"weapon_chaos_damage_+%","","","",1,"","","","","",-1203508790,[],"","","",1,[],[]
409,"spell_elemental_damage_+%","","","",1,"","","","","",-12890013,[],"","","",1,[],[]
410,"resist_all_elements_+%_while_holding_shield","","","",1,"","","","","",-1215353253,[],10,"","",1,[],[]
411,"staff_block_%","","","",1,"","","","","",-1362113977,[],11,"","",1,[],[]
412,"attack_minimum_added_lightning_damage_with_wand","","","",3,"","","","","",-1599983978,[],"","","",1,[],[]
413,"attack_maximum_added_lightning_damage_with_wand","","","",3,"","","","","",1732475804,[],"","","",1,[],[]
414,"attack_minimum_added_fire_damage_with_wand","","","",3,"","","","","",-47324723,[],"","","",1,[],[]
415,"attack_maximum_added_fire_damage_with_wand","","","",3,"","","","","",-1057370853,[],"","","",1,[],[]
416,"attack_minimum_added_cold_damage_with_wand","","","",3,"","","","","",1245436702,[],"","","",1,[],[]
417,"attack_maximum_added_cold_damage_with_wand","","","",3,"","","","","",1511071147,[],"","","",1,[],[]
418,"wand_elemental_damage_+%","","","",1,"","","","","",544831857,[],1,"","",1,[],[]
419,"chance_to_gain_endurance_charge_on_block_%",1,"","",1,"","","","","",-1564277075,[],16,"","",1,[],[]
420,"endurance_charge_duration_+%",1,"","",1,"","","","","",-1511585841,[],16,"","",1,[],[]
421,"share_endurance_charges_with_party_within_distance",1,"","",4,"",1,"","","",-1892400222,[],"","","","",[0],[]
422,"add_frenzy_charge_on_enemy_block",1,"","",4,"","","","","",1395213271,[],"","","","",[],[]
423,"base_frenzy_charge_duration_+%","","","",1,"","","","","",-1272103864,[],16,"","",1,[],[]
424,"share_frenzy_charges_with_party_within_distance",1,"","",4,"",1,"","","",-1005772826,[],"","","","",[0],[]
425,"add_power_charge_on_minion_death",1,"","",4,"","","","","",1178915714,[],"","","","",[],[]
426,"skill_area_of_effect_+%_per_power_charge",1,"","",1,"","","","",1,1356016901,[],18,"","",1,[],[]
427,"spell_damage_+%_per_power_charge",1,"","",1,"","","","",1,-1768691835,[],1,"","",1,[],[]
428,"wand_damage_+%_per_power_charge",1,"","",1,"","","","",1,-1387955978,[],1,"","",1,[],[]
429,"power_charge_duration_+%",1,"","",1,"","","","","",-693809514,[],16,"","",1,[],[]
430,"share_power_charges_with_party_within_distance",1,"","",4,"",1,"","","",-1283285262,[],"","","","",[0],[]
431,"minions_explode_on_low_life_maximum_life_%_to_deal",1,"","",4,"",1,"","","",1735228567,[],"","","","",[0],[]
432,"totem_duration_+%",1,"","",1,"","","","",1,871295963,[],13,"","",1,[],[]
433,"buff_effect_on_self_+%",1,"","",1,1,"","","",1,1075973809,[],"","","",1,[],[]
434,"add_power_charge_when_interrupted_while_casting","","","",4,"","","","","",2024976002,[],"","","","",[],[]
435,"add_power_charge_when_kill_shocked_enemy",1,"","",4,"","","","","",-255181052,[],"","","","",[],[]
436,"base_skill_area_of_effect_+%",1,"","",1,"","","","",1,1406292395,[],6,"","",1,[],[]
437,"casting_spell",1,"","",4,1,"","","",1,1408229853,[],"",1,"","",[],[]
438,"avoid_interruption_%",1,"","",1,1,1,"","",1,-54753838,[],"","","",1,[1],[]
439,"shocks_enemies_that_hit_actor",1,"","",4,"",1,"","","",-273677521,[],"","","","",[1],[]
440,"add_power_charge_when_interrupted",1,"","",4,"",1,"","","",-1698979341,[],"","","","",[0],[]
441,"attack_minimum_base_fire_damage_for_elemental_hit",1,"","",3,"","","","",1,-1925461424,[],"",1,"",1,[],[]
442,"attack_maximum_base_fire_damage_for_elemental_hit",1,"","",3,"","","","",1,310820367,[],"",1,"",1,[],[]
443,"attack_minimum_base_cold_damage_for_elemental_hit",1,"","",3,"","","","",1,903183624,[],"",1,"",1,[],[]
444,"attack_maximum_base_cold_damage_for_elemental_hit",1,"","",3,"","","","",1,-1104015278,[],"",1,"",1,[],[]
445,"attack_minimum_base_lightning_damage_for_elemental_hit",1,"","",3,"","","","",1,-840643534,[],"",1,"",1,[],[]
446,"attack_maximum_base_lightning_damage_for_elemental_hit",1,"","",3,"","","","",1,339975955,[],"",1,"",1,[],[]
447,"additional_physical_damage_reduction_%",1,"","",1,1,1,"","",1,179437160,[],"","","",1,[0],[]
448,"physical_damage_reduction_%_per_endurance_charge",1,"","",1,"","","","",1,-192842425,[],"","","",1,[],[]
449,"physical_damage_%_to_add_as_fire",1,"","",1,"","","","",1,-1372007674,[],1,"","",1,[],[]
450,"physical_damage_%_to_add_as_cold",1,"","",1,"","","","",1,1648505627,[],1,"","",1,[],[]
451,"physical_damage_%_to_add_as_lightning",1,"","",1,"","","","",1,-1319912307,[],1,"","",1,[],[]
452,"physical_damage_%_to_add_as_chaos",1,"","",1,"","","","",1,285603753,[],1,"","",1,[],[]
453,"life_regeneration_rate_per_minute_%",1,"","",1,"","","","",1,-1009671572,[],7,"","",1,[],[]
454,"base_chaos_damage_%_of_maximum_life_taken_per_minute",1,"","",1,"","","","",1,-1732833177,[],"","","",1,[],[]
455,"base_chaos_damage_taken_per_minute",1,"","",3,"","","","",1,-657677157,[],"","","",1,[],[]
456,"add_level_X_blood_rage_on_kill",1,"","",3,"","","","","",-1241038767,[],"","","",1,[],[]
457,"base_chance_to_freeze_%","","","",1,"","","","",1,-1166710541,[],2,"","",1,[],[]
458,"display_mana_cost_reduction_%",1,"","",1,"","","","","",379053576,[],"","","",1,[],[]
459,"base_display_minion_actor_level",1,"","",3,"","","","","",1715877111,[],"","","",1,[],[]
460,"display_minion_monster_type",1,"","",1,"","","","","",1623798695,[],"","","",1,[],[]
461,"monster_slain_flask_charges_granted_+%",1,"","",1,"","","","",1,-1579011599,[],"","","",1,[],[]
462,"charges_gained_+%",1,"","",1,"","","","",1,147961863,[],16,"","",1,[],[]
463,"global_knockback_on_crit",1,"","",4,"","","","",1,1208233733,[],"","","","",[],[]
464,"dummy_stat_display_nothing","","","",3,"","","","","",-1383793457,[],"","","",1,[],[]
465,"shield_charge_extra_distance",1,"","",3,1,"","","",1,-1537577077,[],"","","",1,[],[]
466,"shield_charge_end_slide_distance",1,"","",3,1,"","","",1,2110614540,[],"","","",1,[],[]
467,"main_hand_knockback_on_crit",1,"","",4,"",1,"","",1,186084311,[],"","","","",[2],[]
468,"off_hand_knockback_on_crit",1,"","",4,"",1,"","",1,-47799606,[],"","","","",[2],[]
469,"knockback_on_crit_with_staff","","","",4,"","","","","",-1228845023,[],4,"","","",[],[]
470,"knockback_on_crit_with_bow","","","",4,"","","","","",1761174546,[],4,"","","",[],[]
471,"knockback_on_crit_with_wand","","","",4,"","","","","",1129838882,[],"","","","",[],[]
472,"shield_charge_stun_duration_+%_maximum",1,"","",1,"","","","",1,-1056452685,[],"","","",1,[],[]
473,"shield_charge_knockback_distance_+%_maximum","","","",1,"","","","","",552421524,[],"","","",1,[],[]
474,"shield_charge_damage_+%_maximum",1,"","",1,"","","","",1,1191507107,[],"","","",1,[],[]
475,"spell_minimum_base_fire_damage_per_removable_endurance_charge",1,"","",3,"","","","",1,707621898,[],"",1,"",1,[],[]
476,"spell_maximum_base_fire_damage_per_removable_endurance_charge",1,"","",3,"","","","",1,100834450,[],"",1,"",1,[],[]
477,"spell_minimum_base_cold_damage_per_removable_frenzy_charge",1,"","",3,"","","","",1,387945706,[],"",1,"",1,[],[]
478,"spell_maximum_base_cold_damage_per_removable_frenzy_charge",1,"","",3,"","","","",1,934425151,[],"",1,"",1,[],[]
479,"base_damage_taken_+%",1,"","",1,"","","","",1,1596120653,[],11,"","",1,[],[]
480,"is_shocked",1,"","",4,1,1,"","",1,-837554972,[],"","","","",[],[]
481,"base_global_chance_to_knockback_%",1,"","",1,"","","","",1,-177687686,[],6,"","",1,[],[]
482,"main_hand_chance_to_knockback_%",1,"","",1,"",1,"","",1,-1551839019,[],"","","",1,[2],[]
483,"off_hand_chance_to_knockback_%",1,"","",1,"",1,"","",1,-1930282947,[],"","","",1,[2],[]
484,"base_physical_damage_%_to_convert_to_fire",1,"","",1,"","","","","",-1458061985,[],1,"","",1,[],[]
485,"base_physical_damage_%_to_convert_to_cold",1,"","",1,"","","","",1,1964694681,[],1,"","",1,[],[]
486,"base_physical_damage_%_to_convert_to_lightning",1,"","",1,"","","","","",1150966990,[],"","","",1,[],[]
