"rownum","Id","Accuracy","IsPlayerMinion","Armour","Evasion","EnergyShield","DamageSpread","Resistances","AltLife1","AltLife2","BaseDamageIgnoresAttackSpeed"
407,"SeaWitchBossLake",100,"",0,0,100,20,38,"","",""
408,"DarkSeaWitch",100,"",0,0,100,20,35,"","",1
409,"ProphecySeaWitch",100,"",0,0,100,20,19,"","",1
410,"RootSpider",100,"",0,0,0,20,19,"","",1
411,"RootSpiderBossType",100,"",0,0,0,20,19,"","",1
412,"RootSpiderBossMinionType",100,"",0,0,0,20,19,"","",1
413,"RootSpiderUntaintedBoss",100,"",0,0,0,20,35,"","",1
414,"RootSpiderMinionMapBoss",100,"",0,0,0,20,2,"","",1
415,"RootSpiderMaps",100,"",0,0,0,20,19,"","",1
416,"RootSpiderBossSideArea",100,"",0,0,0,20,38,"","",1
417,"RootSpiderBoss",100,"",0,0,0,20,27,"","",1
418,"RootSpiderBossInvasion",100,"",0,0,0,20,38,"","",1
419,"RootSpiderBossLake",100,"",0,0,0,20,38,"","",1
420,"RootSpiderBossEndlessLedge",100,"",0,0,0,20,27,"","",1
421,"RootSpiderMapBoss",100,"",0,0,0,20,35,"","",1
422,"ProphecyRootSpider",100,"",0,0,0,20,19,"","",1
423,"WaterElemental",100,"",0,0,50,20,1,"","",1
424,"WaterElementalBeacon",100,"",0,0,50,20,1,"","",1
425,"WaterElementalLarge",100,"",0,0,50,20,1,"","",1
426,"WaterElementalStranglecharm",100,"",0,0,50,20,1,"","",1
427,"ProphecyWaterElemental",100,"",0,0,50,20,1,"","",1
428,"WaterElementalMaps",100,"",0,0,50,20,1,"","",1
429,"WaterElementalVortex",100,"",0,0,50,20,1,"","",1
430,"WaterElementalMagmaStrMission",100,"",0,0,50,20,1,"","",1
431,"WaterElementalMagmaWbMinion",100,"",0,0,50,20,1,"","",1
432,"WaterElementalLightningStrMission",100,"",0,0,50,20,3,"","",1
433,"WaterElementalLightningVinktarBoss",100,"",0,0,50,20,3,"","",1
434,"WaterElementalIceStrMission",100,"",0,0,50,20,2,"","",1
435,"WaterElementalBossSewers",100,"",0,0,50,20,26,"","",1
436,"WaterElementalBossMinion",100,"",0,0,50,20,1,"","",1
437,"WaterElementalBossMinionWeak",100,"",0,0,50,20,1,"","",1
438,"WaterElementalBossInvasion",100,"",0,0,50,20,38,"","",1
439,"WaterElementalMapBoss",100,"",0,0,50,20,35,"","",1
440,"WaterElementalMapBoss2",100,"",0,0,50,20,35,"","",1
441,"WaterElementalBossEndlessLedge",100,"",0,0,50,20,26,"","",1
442,"WaterElementalBossDescent2",100,"",0,0,50,20,18,"","",1
443,"WaterElemental2",100,"",0,0,50,20,9,"","",1
444,"WaterElementalUnique",100,"",0,0,50,20,9,"","",1
445,"WaterElementalFromUnique",100,"",0,0,50,20,9,"","",1
446,"BloodElemental",100,"",0,0,50,20,1,"","",1
447,"BloodElementalDoedre",100,"",0,0,50,20,1,"","",1
448,"BloodElementalSewers",100,"",0,0,50,20,1,"","",1
449,"BloodElementalSewers2",100,"",0,0,50,20,1,"","",1
450,"BloodElementalMaps",100,"",0,0,50,20,1,"","",1
451,"BloodElementalQuakeSlam",100,"",0,0,50,20,1,"","",1
452,"PusElementalMinion",100,"",0,0,50,20,5,"","",""
453,"BloodlinesCongealedBloodElementalBoss",100,"",0,0,50,20,4,"","",""
454,"LunarisGuardGloomElemental",100,"",0,50,0,20,0,"","",""
455,"SolarisGuardFireElemental",100,"",0,50,0,20,0,"","",""
456,"BloodlinesCongealedBloodElementalMinionYellow",100,"",0,0,50,20,4,"","",""
457,"ProphecyBloodElemental",100,"",0,0,50,20,1,"","",""
458,"IzaroEssenceElementalFire",100,"",0,50,50,20,26,"","",""
459,"IzaroEssenceElementalCold",100,"",0,50,50,20,27,"","",""
460,"IzaroEssenceElementalLightning",100,"",0,50,50,20,28,"","",""
461,"IzaroEssenceElementalFirePhase2",100,"",0,50,50,20,26,"","",""
462,"IzaroEssenceElementalColdPhase2",100,"",0,50,50,20,27,"","",""
463,"IzaroEssenceElementalLightningPhase2",100,"",0,50,50,20,28,"","",""
464,"TormentBloodElementalMinion",100,"",0,0,50,20,0,"","",""
465,"BloodElementalBossInvasion",100,"",0,0,50,20,38,"","",""
466,"RiverBoss",100,"",0,0,100,20,35,"","",""
467,"MossMonster",100,"",50,0,0,20,0,"","",1
468,"MossMonsterDelve",100,"",50,0,0,20,0,"",1,1
469,"MossMonsterDelveBoss",100,"",50,0,0,20,34,1,"",1
470,"MossMonsterIce",100,"",50,0,0,20,2,"","",1
471,"MossMonsterMaps",100,"",50,0,0,20,0,"","",1
472,"MossMonsterMapBossStationary",100,"",50,0,0,20,0,"","",1
473,"MossMonsterEarthquake",100,"",50,0,0,20,0,"","",1
474,"MossMonsterMapBossMain",100,"",50,0,0,20,35,"","",1
475,"MossMonsterMapBossMinion",100,"",50,0,0,20,0,"","",1
476,"MossMonsterRoyale",100,"",50,0,0,20,0,"","",1
477,"EssenceElementalSummonedOnDeath1stStage",100,"",50,0,0,20,0,"","",""
478,"EssenceElementalSummonedOnDeath2ndStage",100,"",50,0,0,20,0,"","",""
479,"EssenceElementalSummonedOnDeath3rdStage",100,"",50,0,0,20,0,"","",""
480,"EssenceElementalSummonedOnDeath4thStage",100,"",50,0,0,20,0,"","",""
481,"Brute",130,"",50,20,0,15,39,"","",""
482,"BruteKole",130,"",50,20,0,30,39,"","",""
483,"MapBrute",100,"",50,20,0,20,35,"","",""
484,"MapBruteAtlasUber",100,"",50,20,0,20,35,"","",""
485,"UniqueMapBrute",100,"",50,20,0,20,35,"","",""
486,"BruteDescent2",100,"",50,20,0,30,39,"","",""
487,"BruteRoyale",130,"",50,20,0,15,39,"","",""
488,"IntBanditBoss",100,"",0,0,100,20,39,"","",""
489,"IntBanditMapBoss",100,"",0,0,100,20,35,"","",""
490,"IntBanditBossDescent",100,"",0,0,100,20,0,"","",""
491,"IntBanditBossEndlessLedge",100,"",0,0,100,20,39,"","",""
492,"ZombieBoss",100,"",0,0,0,30,0,"","",""
493,"ZombieBossSpecialEvent",100,"",0,0,0,30,0,"","",""
494,"ZombieBossUniqueMap",100,"",0,0,0,30,35,"","",""
495,"ZombieBossNormal",100,"",0,0,0,30,0,"","",""
496,"ZombieBossMapBoss",100,"",0,0,0,20,35,"","",""
497,"IllusionBoss",100,"",0,0,100,30,39,"","",""
498,"MapIllusionBoss",100,"",0,0,100,30,35,"","",""
499,"MapIllusionBossMaelstrom",100,"",0,0,100,30,35,"","",""
500,"MapIllusionBossOnly",100,"",0,0,100,30,35,"","",""
501,"StrdexBanditBoss",100,"",0,25,0,20,39,"","",""
502,"StrdexBanditBossZombie",100,"",0,25,0,20,34,"","",""
503,"StrDexBanditBossMap",100,"",0,25,0,20,35,"","",""
504,"StrdexBanditBossEndlessLedge",100,"",0,25,0,20,39,"","",""
505,"DexintBanditBoss",120,"",25,50,0,20,39,"","",""
506,"DexIntBanditBossZombie",120,"",25,50,0,20,34,"","",""
507,"DexIntBanditBossMap",120,"",25,50,0,20,35,"","",""
508,"DexIntBanditBossMap2",120,"",25,50,0,20,35,"","",""
509,"DexintBanditBossEndlessLedge",120,"",25,50,0,20,39,"","",""
510,"SkeletonRanged",100,"",0,10,0,20,3,"","",1
511,"SkeletonRangedAtlasUber",100,"",0,10,0,20,3,"","",1
512,"SkeletonRangedAtlasUber2",100,"",0,10,0,20,3,"","",1
513,"SkeletonRanged2",100,"",0,10,0,20,3,"","",""
514,"SkeletonRangedBoneLance",100,"",0,10,0,20,8,"","",""
515,"SkeletonRangedRoyale",100,"",0,10,0,20,3,"","",""
516,"SkeletonBanditRanged",100,"",50,10,0,20,3,"","",""
517,"SkeletonBanditRangedDelve",100,"",50,10,0,20,3,"","",""
518,"ConstructRanged",100,"",50,10,0,20,24,"","",""
519,"SkeletonRangedBoss",100,"",0,10,0,20,28,"","",""
520,"LabyrinthLieutenantSkeletonRangedBoss",100,"",0,10,0,20,28,"","",""
521,"SkeletonRangedBossInvasion",100,"",0,10,0,20,38,"","",""
522,"SkeletonRangedBossLake",100,"",0,10,0,20,38,"","",""
523,"SkeletonRangedBossEndlessLedge",100,"",0,10,0,20,28,"","",""
524,"SkeletonRangedMapBoss",100,"",0,10,0,20,35,"","",""
525,"SeaWitchBoss",100,"",0,0,100,20,39,"","",1
526,"MapMerveilSeawitchBoss",100,"",0,0,100,20,35,"","",1
527,"MapMerveilSeawitchBossMaelstrom",100,"",0,0,100,20,35,"","",1
528,"MerveilSeawitchBossDescent",100,"",0,0,100,20,0,"","",1
529,"SeaWitchBossInvasion",100,"",0,0,100,20,38,"","",1
530,"Beast",100,"",0,0,0,20,0,"","",""
531,"BeastCharge",100,"",0,0,0,20,0,"","",""
532,"BeastChargeAtlasUber",100,"",0,0,0,20,0,"","",""
533,"SkeletalBeast",100,"",25,0,0,20,0,"","",1
534,"SkeletalBeastMap",100,"",25,0,0,20,0,"","",1
535,"SkeletalBeastMapAtlasUber",100,"",25,0,0,20,0,"","",1
536,"SkeletalBeastBossInvasion",100,"",25,0,0,20,38,"","",1
537,"SkeletalBeastBossDexMission",100,"",25,0,0,20,38,"","",1
538,"BeastBoss",100,"",0,0,0,20,0,"","",""
539,"BeastBossSkeleton",100,"",25,0,0,20,0,"","",1
540,"BeastBossTalisman",100,"",0,0,0,20,27,"","",""
541,"BeastBossProphecy",100,"",0,0,0,20,0,"","",""
542,"BeastBossInvasion",100,"",0,0,0,20,38,"","",""
543,"BeastBossDexMission",100,"",0,0,0,20,38,"","",""
544,"BeastMapBoss",100,"",0,0,0,20,35,"","",""
545,"BeastMapBossAtlasUber",100,"",0,0,0,20,35,"","",""
546,"BeastBossEndlessLedge",100,"",0,0,0,20,0,"","",""
547,"BeastTalisman",100,"",0,0,0,20,3,"","",""
548,"FourLeggedDemon",100,"",0,20,0,20,39,"","",1
549,"FourLeggedDemonUniqueMap",100,"",0,20,0,20,35,"","",1
550,"FourLeggedDemonBossDescent",100,"",0,20,0,20,0,"","",1
551,"CityStalker",100,"",0,30,0,20,8,"","",1
552,"CityStalkerAtlasUber",100,"",0,30,0,20,8,"","",1
553,"AbyssCityStalker",100,"",0,30,0,20,37,1,"",1
554,"CityStalkerSpace",100,"",0,30,0,20,24,"","",1
555,"CityStalkerColdRefinery",100,"",0,30,0,20,8,"","",1
556,"CityStalkerLightningRefinery",100,"",0,30,0,20,8,"","",1
557,"CityStalkerShaped",100,"",0,30,0,20,8,"","",1
558,"CityStalkerBossInvasion",100,"",25,30,0,20,38,"","",1
559,"CityStalkerBossSideArea",100,"",30,30,0,20,38,"","",""
560,"CityStalkerArmour",100,"",50,10,0,20,8,"","",1
561,"CityStalkerArmour2",100,"",50,10,0,20,8,"","",1
562,"CityStalkerElite",100,"",50,10,0,20,24,"","",1
563,"CityStalkerEliteAtlasUber",100,"",50,10,0,20,24,"","",1
564,"CityStalkerEliteUniqueMapSummoned",100,"",50,10,0,20,24,"","",1
565,"CitystalkerProphecy",100,"",0,10,0,20,8,"","",1
566,"CityStalkerArmourProphecy",100,"",50,10,0,20,8,"","",1
567,"CityStalkerEliteProphecy",100,"",50,10,0,20,24,"","",1
568,"CityStalkerMapBoss",100,"",25,30,0,20,35,"","",1
569,"CityStalkerMapBossPier",100,"",25,30,0,20,35,"","",1
570,"CityStalkerMapBossRift",100,"",0,30,0,20,35,"","",1
571,"CityStalkerShaperMiniBoss",100,"",0,30,0,20,35,"","",1
572,"CityStalkerShaperQuestBoss",100,"",0,30,0,20,35,"","",1
573,"CityStalker2",100,"",25,30,0,20,8,"","",1
574,"CityStalkerNecropolis",100,"",0,30,0,20,8,"","",""
575,"Pyromaniac",100,"",0,100,0,20,18,"","",1
576,"PyromaniacChaos",100,"",0,100,0,20,21,"","",""
577,"PyromaniacBossInvasion",100,"",0,100,0,20,38,"","",1
578,"PyromaniacBossSideArea",100,"",0,100,0,20,38,"","",1
579,"DemonFemale",100,"",0,0,0,20,20,"","",""
580,"DemonFemale2",100,"",0,0,0,20,20,"","",""
581,"DemonFemaleDominusBoss",100,"",0,0,0,20,20,"","",""
582,"DemonFemaleUniqueMapSummoned",100,"",0,0,0,20,20,"","",""
583,"DemonFemaleBossStrIntMission",100,"",0,0,0,20,28,"","",""
584,"DemonFemaleDemonPortal",100,"",0,0,0,20,38,"","",""
585,"DemonFemaleBossSideArea",100,"",0,0,0,20,38,"","",""
586,"DemonFemaleBoss",100,"",0,0,0,20,28,"","",""
587,"DemonFemaleBossInvasion",100,"",0,0,0,20,38,"","",""
588,"DemonFemaleMapBossLightning",100,"",0,0,0,20,35,"","",""
589,"DemonFemaleBossEndlessLedge",100,"",0,0,0,20,28,"","",""
590,"DemonFemaleMapBoss",100,"",0,0,0,20,35,"","",""
591,"DemonModular",100,"",0,0,0,20,0,"","",1
592,"DemonModularDominusBoss",100,"",0,0,0,20,0,"","",1
593,"DemonModularLunaris",100,"",0,0,0,20,2,"","",1
594,"DemonModularBladeVortex",100,"",0,0,0,20,0,"","",1
595,"DemonModularBossInvasion",100,"",0,0,0,20,38,"","",1
596,"DemonModularBossSideArea",100,"",0,0,0,20,38,"","",1
597,"DemonModularMapBoss",100,"",0,0,0,20,35,"","",1
598,"DemonModularTowertop",100,"",0,0,0,20,0,"","",1
599,"DemonModularDemonPortal",100,"",0,0,0,20,0,"","",1
600,"DemonModularFire",100,"",0,0,0,20,1,"","",1
601,"DemonModularCold",100,"",0,0,0,20,2,"","",1
602,"DemonModularColdLunaris",100,"",0,0,0,20,19,"","",1
603,"DemonModularLightning",100,"",0,0,0,20,3,"","",1
604,"DemonModularLightningAtlasUber",100,"",0,0,0,20,3,"","",1
605,"DemonModularSacrifice",100,"",0,0,0,20,8,"","",1
606,"DemonRanged",100,"",0,10,0,20,0,"","",1
607,"DemonRanged2",100,"",0,10,0,20,2,"","",1
608,"DemonRanged2AtlasUber",100,"",0,10,0,20,2,"","",1
609,"DemonRangedDominusBoss",100,"",0,10,0,20,0,"","",1
610,"DemonRangedPoorjoysBoss",100,"",0,10,0,20,35,"","",1
611,"DemonRangedUniqueMapSummoned",100,"",0,10,0,20,0,"","",1
612,"DemonRangedDemonPortal",100,"",0,10,0,20,0,"","",1
613,"DemonRangedBossInvasion",100,"",0,10,0,20,38,"","",1
614,"DemonRangedMapBoss",100,"",0,10,0,20,35,"","",1
615,"IncaShadowMonster",100,"",50,0,0,20,39,"","",""
616,"IncaShadowMonsterUniqueMap",100,"",50,0,0,20,35,"","",""
617,"IncaShadowMonsterMap",100,"",50,0,0,20,35,"","",""
618,"IncaShadowMonsterAtziri",100,"",50,0,0,20,35,"","",""
619,"IncaShadowMonsterDoryani",100,"",50,0,0,20,35,"","",""
620,"IncaShadowMonsterProphecy",100,"",50,0,0,20,38,"","",""
621,"IncaMinionSummoned",100,"",0,0,50,20,4,"","",""
622,"IncaMinionSummonedDoryani",100,"",0,0,50,20,48,"","",""
623,"Fragment",100,"",0,0,50,20,4,"","",1
624,"FragmentAtziri",100,"",0,0,50,20,4,"","",1
625,"FragmentBossInvasion",100,"",0,0,50,20,38,"","",1
626,"FragmentBossSideArea",100,"",0,0,50,20,38,"","",1
627,"FragmentBossLake",100,"",0,0,50,20,38,"","",1
628,"FragmentProphecy",100,"",0,0,50,20,4,"","",1
629,"FragmentDelve",100,"",0,0,50,20,4,"","",1
630,"BigRhoa",100,"",25,0,0,20,2,"","",""
631,"BigRhoaBoss",140,"",25,40,0,20,27,"","",""
632,"BigRhoaBossInvasion",140,"",25,40,0,20,38,"","",""
633,"BigRhoaBossEndlessLedge",140,"",25,40,0,20,27,"","",""
634,"BigRhoaMapBoss",100,"",25,0,0,20,35,"","",""
635,"BigRhoaProphecyBossSummoned",100,"",25,0,0,20,2,"","",""
636,"BigRhoaProphecyBossSummonedMap",100,"",25,0,0,20,2,"","",""
637,"RhoaUniqueSummoned",340,1,25,0,0,20,42,"","",""
638,"SpiderBoss",100,"",50,0,50,20,3,"","",1
639,"SpiderBossSinsMaps",100,"",50,0,50,20,35,"","",1
640,"SpiderBossTalisman",100,"",50,0,50,20,34,"","",1
641,"SpiderBossInvasion",100,"",50,0,50,20,38,"","",1
642,"SpiderBossDexMission",100,"",50,0,50,20,38,"","",1
643,"SpiderBossSideArea",100,"",50,0,50,20,38,"","",1
644,"SpiderBossLake",100,"",50,0,50,20,38,"","",1
645,"SpiderBossSpectral",100,"",50,0,50,20,3,"","",1
646,"WeaverBoss",100,"",50,0,50,20,39,"","",1
647,"WeaverBossUniqueMap",100,"",50,0,50,20,35,"","",1
648,"SpiderMapBoss",100,"",50,0,50,20,35,"","",1
649,"SpiderMapBossSimplified",100,"",50,0,50,20,35,"","",1
650,"SpiderBossDescent",100,"",50,0,50,20,0,"","",1
651,"RaisedSkeleton",340,1,0,0,0,40,42,"","",""
652,"RaisedSkeletonTormentNecromancer",100,"",0,0,0,20,42,"","",""
653,"RaisedSkeletonMeleeVaal",340,1,25,0,0,40,42,"","",""
654,"RaisedSkeletonRangedVaal",340,1,0,25,0,16,42,"","",""
655,"RaisedSkeletonSpellcasterVaal",340,1,0,0,100,30,42,"","",""
656,"RaisedSkeletonGeneralVaal",340,1,25,25,0,40,42,"","",""
657,"RaisedSkeletonGeneralRangedVaal",340,1,25,25,0,40,42,"","",""
658,"RaisedSkeletonRangedQuality",340,1,0,25,0,16,42,"","",""
659,"GuardBandit",100,"",0,20,0,20,0,"","",""
660,"GuardBanditMap",100,"",50,20,0,20,0,"","",""
661,"GuardBanditBow",100,"",0,10,0,20,0,"","",""
662,"GuardBanditBowMap",100,"",0,10,0,20,0,"","",""
663,"ZombiePusPuke",100,"",0,0,0,20,27,"","",""
664,"ZombiePusPukeBossInvasion",100,"",0,0,0,20,38,"","",""
665,"AxisSoldier",100,"",75,0,0,20,8,"","",1
666,"AxisSoldierTolman",100,"",75,0,0,20,8,"","",1
667,"AxisSoldierSolarisLunaris",100,"",75,0,0,20,8,"","",1
668,"AxisSoldierElite",100,"",75,0,0,20,8,"","",1
669,"AxisSoldierEliteTolman",100,"",75,0,0,20,8,"","",1
670,"AxisSoldierEliteGravicius",100,"",75,0,0,20,8,"","",1
671,"AxisSoldierEliteDominusBoss",100,"",75,0,0,20,8,"","",1
672,"AxisSoldierEliteLunaris",100,"",75,0,0,20,8,"","",1
673,"AxisSoldierEliteLunarisChampion",100,"",75,0,0,20,8,"","",1
674,"AxisSoldierEliteSolaris",100,"",75,0,0,20,8,"","",1
675,"AxisSoldierEliteSolarisChampion",100,"",75,0,0,20,8,"","",1
676,"AxisSoldierEliteBoss",100,"",75,0,0,20,34,"","",1
677,"AxisSoldierEliteBossLake",100,"",75,0,0,20,38,"","",1
678,"AxisSoldierBattlefrontBoss",100,"",75,0,0,20,8,"","",1
679,"AxisSoldierBattlefrontBossLake",100,"",75,0,0,20,38,"","",1
680,"AxisSoldierBossInvasion",100,"",75,0,0,20,38,"","",1
681,"AxisSoldierEliteMapBoss",100,"",40,0,0,20,35,"","",""
682,"AxisSoldierEliteMapBoss2",100,"",75,0,0,20,35,"","",1
683,"DominatingBlowMinion",340,1,100,0,0,20,42,"","",""
684,"DominatingBlowMinionVaal",340,1,100,0,0,20,42,"","",""
685,"DominatingBlowMinionMonster",340,"",100,0,0,20,42,"","",""
686,"BetrayalElreonSentinel",220,"",100,0,50,20,17,"",1,""
687,"HeraldOfLightMinion",340,1,100,0,0,20,42,"","",""
688,"RadianceSentinel",340,1,100,0,0,20,42,"","",""
689,"RadianceSentinelHardMode",340,1,100,0,0,20,42,"","",""
690,"LetterAxisElite",100,"",40,0,0,20,24,"","",""
691,"AxisCaster",100,"",25,0,50,20,20,"","",1
692,"AxisCasterTolman",100,"",25,0,50,20,20,"","",1
693,"AxisCasterGravicius",100,"",25,0,50,20,20,"","",1
694,"AxisCasterLunaris",100,"",25,0,50,20,19,"","",1
695,"AxisCasterSolaris",100,"",25,0,50,20,18,"","",1
696,"AxisCasterChampion",100,"",0,0,50,20,20,"","",""
697,"AxisCasterChampionLunaris",100,"",25,0,50,20,19,"","",1
698,"AxisCasterChampionSolaris",100,"",25,0,50,20,18,"","",1
699,"AxisCasterRestoreLife",100,"",25,0,50,20,20,"","",1
700,"AxisCasterBoss",100,"",25,0,50,20,28,"","",1
701,"AxisCasterBossInvasion",100,"",25,0,50,20,38,"","",1
702,"AxisCasterMapBoss",100,"",25,0,50,20,35,"","",1
703,"AxisCasterMapBoss2",100,"",25,0,150,20,35,"","",1
704,"AxisSoldierMapBoss",100,"",25,0,0,20,35,"","",1
705,"AxisGeneral",100,"",25,0,0,20,39,"","",1
706,"AxisGeneralMapBoss",100,"",25,0,0,20,35,"","",1
707,"AxisGeneralMapBoss2",100,"",25,0,0,20,35,"","",1
708,"AxisGeneralBossDescent",100,"",25,0,0,20,0,"","",1
709,"AxisGeneralBossDescent2",100,"",25,0,0,20,26,"","",1
710,"AxisLieutenant",100,"",25,0,0,20,24,"","",1
711,"AxisLieutenantWesternForest",100,"",25,0,0,20,24,"","",1
712,"AxisLieutenantMapBoss",100,"",25,0,0,20,35,"","",1
713,"LetterAxisLieutenant",100,"",40,0,0,20,24,"","",""
714,"AxisExperimenter",100,"",0,0,50,20,21,"","",1
715,"AxisExperimenterBoss",100,"",0,0,50,20,29,"","",1
716,"AxisExperimenterBossInvasion",100,"",0,0,50,20,38,"","",1
717,"AxisCleric",100,"",0,0,50,20,8,"","",1
718,"AxisClericBoss",100,"",0,0,50,20,34,"","",1
719,"AxisClericBossMap",100,"",0,0,50,20,35,"","",1
720,"AxisClericCultist",100,"",0,0,50,20,8,"","",1
721,"AxisClericAvarius",100,"",0,0,50,20,8,"","",""
722,"AxisClericCultistShadow",100,"",0,0,50,20,8,"","",1
723,"ProphecyExperimenterBoss",100,"",0,0,50,20,21,"","",""
724,"ExperimenterBossStrongbox",100,"",0,0,50,20,34,"","",""
725,"ExperimenterBossStrongboxFinal",100,"",0,0,50,20,34,"","",""
726,"GuardianCaster",100,"",0,10,100,20,19,"","",1
727,"GuardianCasterChampion",100,"",0,10,100,20,18,"","",1
728,"GuardianCasterMapBoss",100,"",0,10,100,20,35,"","",1
729,"GuardianCasterBossDescent",100,"",0,10,100,20,0,"","",1
730,"GuardianCasterBossInvasion",100,"",0,10,100,20,38,"","",1
731,"GuardianCasterLightning",100,"",0,10,100,20,27,"","",1
732,"GuardianCasterLightningMapBoss",100,"",0,10,100,20,35,"","",1
733,"GuardianCasterLightningBossDescent",100,"",0,10,100,20,0,"","",1
734,"GuardianCasterLightningBossInvasion",100,"",0,10,100,20,38,"","",1
735,"Guardian",100,"",0,30,0,20,2,"","",1
736,"GuardianBoss",100,"",0,30,0,20,27,"","",""
737,"GuardianBossInvasion",100,"",0,30,0,20,38,"","",""
738,"Snake",100,"",0,15,0,20,5,"","",1
739,"SnakeParasite",100,"",0,15,0,20,5,"","",1
740,"SnakeChimera",100,"",0,15,0,20,5,"","",1
741,"SnakeChimeraTough",100,"",0,15,0,20,8,"","",1
742,"SnakeChimeraBoss",100,"",0,15,0,20,5,"","",1
743,"SnakeTalisman",100,"",0,15,0,20,5,"","",1
744,"SnakeDexMissionMinion",100,"",0,15,0,20,3,"","",1
745,"SnakeDexMissionBoss",100,"",0,15,0,20,28,"","",1
746,"SnakeMapBoss",100,"",0,15,0,20,35,"","",1
747,"SnakeBossDescent",100,"",0,15,0,20,5,"","",1
748,"SnakeScorpion",100,"",0,15,0,20,5,"","",1
749,"SnakeScorpion2",100,"",0,15,0,20,5,"","",1
750,"SnakeScorpion2AtlasUber",100,"",0,15,0,20,5,"","",1
751,"SnakeScorpionBossInvasion",100,"",0,15,0,20,38,"","",1
752,"SnakeScorpionBossSideArea",100,"",0,15,0,20,38,"","",1
753,"SnakeBoss",100,"",0,15,0,20,31,"","",1
754,"SnakeSlither",100,"",0,10,0,20,5,"","",1
755,"SnakeSlitherBossMinion",100,"",0,10,0,20,5,"","",1
756,"SnakeSlitherSideArea",100,"",0,10,0,20,38,"","",1
757,"SnakeSlitherAtziri",100,"",0,10,0,20,5,"","",1
758,"SnakeSlitherDelve",100,"",0,0,0,20,5,"","",1
759,"SnakeSlitherBossInvasion",100,"",0,10,0,20,38,"","",1
760,"SnakeSlitherBossLake",100,"",0,10,0,20,38,"","",1
761,"SnakeSlitherBossRiverways",100,"",0,10,0,20,31,"","",1
762,"SnakeSlitherBossSideArea",100,"",0,10,0,20,38,"","",1
763,"SnakeSlitherDexMissionBoss",100,"",20,10,0,20,31,"","",""
764,"SnakeProphecyBossSummoned",100,"",0,15,0,20,5,"","",1
765,"SnakeProphecyBossSummonedMap",100,"",15,15,0,20,5,"","",""
766,"SnakeUniqueSummoned",340,1,0,15,0,20,42,"","",1
767,"Undying",100,"",0,25,0,20,3,"","",""
768,"UndyingChampion",100,"",0,25,0,20,3,"","",""
769,"IntMissionUndying",100,"",0,25,0,20,24,"","",""
770,"UndyingBoss",100,"",0,25,0,20,28,"","",""
771,"UndyingBossDescent",100,"",0,25,0,20,0,"","",""
772,"UndyingBossInvasion",100,"",0,25,0,20,38,"","",""
773,"UndyingBossEndlessLedge",100,"",0,25,0,20,28,"","",""
774,"UndyingMapBoss",100,"",0,25,0,20,35,"","",""
775,"Grappler",100,"",0,0,25,20,20,"","",""
776,"GrapplerBossInvasion",100,"",25,0,25,20,38,"","",""
777,"GrapplerBossLake",100,"",25,0,25,20,38,"","",""
778,"GrapplerBossSideArea",100,"",0,0,25,20,38,"","",""
779,"Totem",100,1,100,0,0,0,40,"","",""
780,"CrabTotem",100,1,100,0,0,0,40,"","",""
781,"AncestorTotem",100,1,100,0,0,0,40,"","",""
782,"VaalAncestorTotem",100,1,100,0,0,0,40,"","",""
783,"TauntTotem",100,1,100,0,0,0,40,"","",""
784,"HolyFlameTotem",100,1,100,0,0,0,40,"","",""
785,"LifeRegenTotem",100,1,100,0,0,0,40,"","",""
786,"ConsumeCorpseTotem",100,1,100,0,0,0,40,"","",""
787,"SummonedMonsterTotem",100,"",100,0,0,0,40,"","",""
788,"SummonedMonsterTauntTotem",100,"",100,0,0,0,40,"","",""
789,"SummonedMonsterTotemBlight",100,"",100,0,0,0,40,"","",""
790,"MonsterTotem",100,"",100,0,0,0,0,"","",""
791,"MonsterTotemTough",100,"",100,0,0,0,0,"","",""
792,"MonsterTotemBelly",100,"",100,0,0,0,0,"","",""
793,"MonsterTotemRanged",100,"",100,0,0,0,0,"","",""
794,"MonsterTotemRangedBoss",100,"",100,0,0,0,40,"","",""
795,"MonsterBetrayalHealingTotem",100,"",100,0,0,0,0,"",1,""
796,"SilverPoolTurret",100,"",0,0,0,0,0,"","",""
797,"MonsterTotemHighHealth",100,"",100,0,0,0,0,"","",""
798,"MonsterTotemSuperHighHealth",100,"",100,0,0,0,0,"","",""
799,"MonsterTotemSextant",100,"",100,0,0,0,0,"","",""
800,"LabyrinthMonsterTotem",100,"",100,0,0,0,0,"","",""
801,"LabyrinthMonsterTotemUberMap",100,"",100,0,0,0,0,"","",""
802,"PopUpMapMossMonsterBoss2",100,"",100,0,0,0,0,"","",1
803,"MonsterTotemHeiTiki",100,"",100,0,0,20,0,"","",1
804,"MonsterTotemHeiTikiBoss",100,"",100,0,0,20,0,"","",1
805,"MonsterTotemHeiTikiMapBoss",100,"",100,0,0,20,35,"","",1
806,"MonsterTotemPuiTotem",100,"",100,0,0,0,0,"","",1
807,"MonsterTotemPuiTotemBoss",100,"",100,0,0,0,0,"","",1
808,"MonsterTotemPuiTotemMapBoss",100,"",100,0,0,0,35,"","",1
809,"MonsterTotemPuiTotemMinion",100,"",100,0,0,0,0,"","",1
810,"MonsterTotemPuiTotemMapBossMinion",100,"",100,0,0,0,24,"","",1
811,"MonsterTotemPuiTotemMapBossMinionMinion",100,"",100,0,0,0,8,"","",1
